Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PLENUM-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE1-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE2-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE3-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE4-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE5-1:Zone Mean Air Dewpoint Temperature [C](Hourly),PLENUM-1:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM-1:Zone Air System Sensible Cooling Rate [W](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),SPACE1-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),OA HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),MAIN HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),CENTRAL BOILER:Boiler Heating Rate [W](Hourly),CENTRAL BOILER:Boiler Gas Rate [W](Hourly),CENTRAL CHILLER:Chiller Electric Power [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Cooling Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Inlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Outlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),CENTRAL CHILLER:Chiller Condenser Heat Transfer Rate [W](Hourly),HW CIRC PUMP:Pump Outlet Temperature [C](Hourly),HW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),CW CIRC PUMP:Pump Outlet Temperature [C](Hourly),CW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),MIXED AIR NODE 1:System Node Temperature [C](Hourly),MIXED AIR NODE 1:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),MIXED AIR NODE 1:System Node Dewpoint Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),VAV SYS 1 OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),VAV SYS 1 OUTLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Temperature [C](Hourly),OA MIXING BOX 1 INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA MIXING BOX 1 INLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Setpoint Temperature [C](Hourly) 
 01/27  05:00:00,-20.0,-23.393592403299146,-23.68609144185316,-23.49666095219218,-23.695885246916747,-23.46543524320956,-23.960360819395505,1256.989996885277,0.0,11.14552785132447,1994.9670241688396,0.0,16.7001131922059,781.536707923771,0.0,16.69969943619952,1935.1722468387325,0.0,16.699621158709438,781.3901329883676,0.0,16.699290814110186,0.0,44.28409502083841,16.897664409506896,0.0,6467.302297151499,0.0,0.0,2025.6168610127634,809.6553011907236,1964.9956947113038,815.3595622761612,0.0,0.0,858.3553749725079,0.0,0.0,0.0,0.0,6467.302297151499,8084.127871439375,0.0,0.0,10.099862743335717,10.099862743335717,0.0,0.0,66.14369080308372,0.0974075005110648,10.099862743335717,0.0,11.163918511691329,0.0004694064362322052,-23.294495164983457,15.99999885621425,0.2230737757667906,0.0004694064362322052,16.0,82.0,0.0,0.0072943793625833,0.0,7.22,0.0,-20.0,0.0,0.0003232357530972723,11.5,-20.0,0.0,0.0003232357530972723,4.5 
 01/27  06:00:00,-20.6875,-23.790892921287136,-24.080918175917714,-23.901923680814883,-24.089825920219036,-23.869791485986757,-24.32973443387,1268.8955315695376,0.0,11.078741810002393,2020.53398573678,0.0,16.70008085988916,791.0933920061601,0.0,16.69966549644987,1958.599156428522,0.0,16.699053827253719,791.0742476745969,0.0,16.700416075584554,0.0,42.79126793627654,16.867432023760505,0.0,6514.41511694829,0.0,0.0,2051.180108991496,819.2103505880925,1988.3959906289588,825.0978642852497,0.0,0.0,873.9286350485746,0.0,0.0,0.0,0.0,6514.41511694829,8143.018896185362,0.0,0.0,10.099862743335717,10.099862743335717,0.0,0.0,66.52775001551496,0.10050566115177485,10.099862743335717,0.0,11.094341443038476,0.0004513446668322662,-23.6918316910621,16.0000011367616,0.2230737757667906,0.0004513446668322662,16.0,82.0,0.0,0.00747583329310361,0.0,7.22,0.0,-20.6875,0.0,0.0003101249679735229,11.5,-20.6875,0.0,0.0003101249679735229,4.5 
 01/27  07:00:00,-21.1,-24.17824272468844,-24.463647032559064,-24.289650144674078,-24.47207584461489,-24.257606068567556,-24.696797987164087,1282.9625710377557,0.0,11.017654277511907,2081.2527604434014,0.0,16.699419662532134,816.1380406741133,0.0,16.69981698119373,2019.9429294585867,0.0,16.70017333416048,816.6290373029066,0.0,16.700422804773777,0.0,41.74832621790674,16.846314177224018,0.0,6740.925354734706,0.0,0.0,2111.867532283692,844.2600220831743,2049.78498728106,850.6517257399231,0.0,0.0,887.4745240313893,0.0,0.0,0.0,0.0,6740.925354734706,8426.156693418383,0.0,0.0,10.099862743335717,10.099862743335717,0.0,0.0,67.01596442702456,0.10744264859937523,10.099862743335717,0.0,11.033803474823643,0.0004342056363057691,-24.082579183450279,16.000001387863276,0.2230737757667906,0.0004342056363057691,16.0,82.0,0.0,0.0076353413587426049,0.0,7.22,0.0,-21.1,0.0,0.0003023367904003325,11.5,-21.1,0.0,0.0003023367904003325,4.5 
 01/27  08:00:00,-21.1,-24.561820120349883,-24.847917247381316,-24.677211492642578,-24.855987904951353,-24.645006125176847,-25.067931150927629,1290.4567511157648,0.0,10.962812994287742,2106.036027383392,0.0,16.700144327216564,352.91051706528648,7.78595488370749,16.7186224399465,2028.2909084873693,0.0,16.699607228926838,821.6598625431296,0.0,16.69945007110494,0.0,36.95446102903449,16.748690873298224,0.0,6304.199534642959,0.0,0.0,2136.7011916036465,374.01582149592857,2058.1266664295364,855.6570804701412,0.0,0.0,901.2776976968453,0.0,0.0,0.0,0.0,6304.199534642959,7880.2494183037,0.0,0.0,10.099862743335717,10.099862743335717,0.0,0.0,67.75208523571749,0.1055493139450592,10.099862743335717,0.0,10.97165905551156,0.000417982922091924,-24.465776719908154,15.999537394520905,0.2230737757667906,0.000417982922091924,16.0,82.0,0.0,0.00779938902288656,0.0,7.22,0.0,-21.1,0.0,0.0003023367904003325,11.5,-21.1,0.0,0.0003023367904003325,4.5 
 01/27  09:00:00,-20.4125,-24.8880526208819,-25.11905236802874,-24.968298518080798,-25.126401521767297,-24.941328488775107,-25.320572109559934,1320.499198935585,0.0,11.007468750048428,1794.848172104191,0.0,16.699810293108866,0.0,81.34860781967426,18.02462366335139,1787.2194707767235,0.0,16.70020871149609,722.7540582894264,0.0,16.699960130484344,0.0,38.0387405392282,16.770766588800009,0.0,5176.293067471849,0.0,0.0,1825.4840750847039,0.0,1817.0674949187583,756.7708258529847,0.0,0.0,896.7773883590286,0.0,0.0,0.0,0.0,5176.293067471849,6470.36633433981,0.0,0.0,10.099862743335717,10.099862743335717,0.0,0.0,66.79139859227769,0.08151503724502088,10.099862743335717,0.0,10.99165432029898,0.00040262052816623483,-24.835152409082096,15.999613130845493,0.2230737757667906,0.00040262052816623483,16.0,82.0,0.0,0.007745884343614522,0.0,7.22,0.0,-20.4125,0.0,0.0003151498260201103,11.5,-20.4125,0.0,0.0003151498260201103,4.5 
 01/27  10:00:00,-18.625,-25.19141706728201,-25.329964410837236,-25.21979484076886,-25.33583505966705,-25.202006533924224,-25.495577048203047,1352.7174851591654,0.0,11.240641496787177,1158.154517634463,0.0,16.700036496199006,0.0,155.41218065058849,19.868731842482235,1406.5336348898823,0.0,16.700143314704236,566.3184469978218,0.0,16.70045013896643,0.0,46.29475843534094,16.93852801514478,0.0,4016.785397411477,0.0,0.0,1188.7625701777093,0.0,1436.3442302401052,600.3370616787925,0.0,0.0,851.0301704454091,0.0,0.0,0.0,0.0,4016.785397411477,5020.981746764346,0.0,0.0,10.099862743335717,10.099862743335717,0.0,0.0,65.31299582619494,0.05755441554987174,10.099862743335717,0.0,11.195854615101816,0.0003899081726496414,-25.15214530350681,15.999989132733829,0.2230737757667906,0.0003899081726496414,16.0,82.0,0.0,0.007211345534760006,0.0,7.22,0.0,-18.625,0.0,0.00034040230646410394,11.5,-18.625,0.0,0.00034040230646410394,4.5 
 01/27  11:00:00,-17.1125,-25.367918414734043,-25.442045481669966,-25.373883123215088,-25.446187524342215,-25.36440635383954,-25.565459497358657,1310.6495375180176,0.0,11.66370301143132,303.26709352154696,4.716429028910369,16.70002844400483,0.0,195.29635909499579,20.8616059960426,1081.3591760534883,0.0,16.69982533869375,426.8544930700767,0.0,16.70053214049024,0.0,55.62050083512881,17.127572382214184,0.0,2738.545307055249,0.0,0.0,329.1459672249877,0.0,1111.1451967754768,460.87574834053438,0.0,0.0,772.2431165722356,0.0,0.0,0.0,0.0,2738.545307055249,3423.181633819061,0.0,0.0,10.099862743335717,10.099862743335717,0.0,0.0,65.9134232362671,0.04050731988116453,10.099862743335717,0.0,11.547008876326102,0.0003829152464766621,-25.33891769342239,15.999967387934318,0.2230737757667906,0.0003829152464766621,16.0,82.0,0.0,0.00632941400153713,0.0,7.22,0.0,-17.1125,0.0,0.0003525874682555115,11.5,-17.1125,0.0,0.0003525874682555115,4.5 
 01/27  12:00:00,-16.325,-25.47721133603898,-25.532819030763937,-25.487995360375167,-25.535670069908968,-25.481273124466314,-25.623145964250889,1211.6732348155384,0.0,12.223554057186389,0.0,51.4331246709412,17.176900305869418,0.0,192.6999104946742,20.796994171317285,864.24412217363,0.0,16.70026087719092,322.34381832684337,0.0,16.699430451819177,0.0,63.532599689128208,17.28796673442037,0.0,1887.7315582741135,0.0,0.0,0.0,0.0,894.0461113143887,356.31218246012539,0.0,0.0,654.0541980454244,0.0,0.0,0.0,0.0,1887.7315582741135,2359.664447842642,0.0,0.0,10.099862743335717,10.099862743335717,0.0,0.0,67.1634943490452,0.030376643832985208,10.099862743335717,0.0,12.073860840320887,0.0003788759105073816,-25.454702618007368,15.999954024861943,0.2230737757667906,0.0003788759105073816,16.0,82.0,0.0,0.00509594169573108,0.0,7.22,0.0,-16.325,0.0,0.00035484251703953815,11.5,-16.325,0.0,0.00035484251703953815,4.5 
 01/27  13:00:00,-15.4125,-25.54759339615312,-25.570644210930764,-25.54042765083011,-25.57263537877682,-25.536414028125443,-25.637382633793643,1092.9058082098837,0.0,12.844530507129817,0.0,98.83607793649117,18.261663049109985,0.0,153.33528171499484,19.817107556523795,737.9522683706449,0.0,16.70020829413088,248.72586957250307,0.0,16.70006762379127,0.0,70.5144748066828,17.429546138439976,0.0,1462.9503220875982,0.0,0.0,0.0,0.0,767.7483902423071,282.72327662873706,0.0,0.0,505.27950205666209,0.0,0.0,0.0,0.0,1462.9503220875982,1828.687902609498,0.0,0.0,10.099862743335717,10.099862743335717,0.0,0.0,66.02518941839333,0.02195094801892551,10.099862743335717,0.0,12.737127777766727,0.00037587248503029405,-25.537762068589026,15.999985953763162,0.2230737757667906,0.00037587248503029405,16.0,82.0,0.0,0.0036841718776770054,0.0,7.22,0.0,-15.4125,0.0,0.00037278189468233997,11.5,-15.4125,0.0,0.00037278189468233997,4.5 
 01/27  14:00:00,-15.0,-25.569423837670759,-25.566865074268717,-25.55828862631731,-25.56788591889086,-25.55911476575619,-25.606680520722948,968.2511006189368,0.0,13.436473080984336,0.0,152.65074448161699,19.493125682883624,0.0,98.87802157348826,18.461470969693325,628.9426294535978,0.0,16.69995189191684,173.67113732884213,0.0,16.70006812190065,0.0,80.31827069765022,17.628314867624718,0.0,1152.058612824611,0.0,0.0,0.0,0.0,658.7251607366942,207.6675620928396,0.0,0.0,368.27057138426849,0.0,0.0,0.0,0.0,1152.058612824611,1440.0732660307636,0.0,0.0,10.099862743335717,10.099862743335717,0.0,0.0,64.04146564083945,0.015359555884663977,10.099862743335717,0.0,13.347944267549592,0.0003749190294925729,-25.56932286554831,16.00000382021406,0.2230737757667906,0.0003749190294925729,16.0,82.0,0.0,0.0025079056633819536,0.0,7.22,0.0,-15.0,0.0,0.0003706019375032254,11.5,-15.0,0.0,0.0003706019375032254,4.5 
 01/27  15:00:00,-15.375000000000002,-25.591426395119329,-25.620102370668673,-25.611085091707684,-25.620366162361984,-25.609362368573924,-25.648024769853288,870.3252446827936,0.0,13.895654992396498,0.0,185.18035295724179,20.23753751363629,0.0,58.69929761042815,17.461289480009257,692.8865657990978,0.0,16.699624513728126,94.48668117322646,0.0,16.699866901299055,0.0,87.71506781145217,17.778297844124784,0.0,1034.7382856165539,0.0,0.0,0.0,0.0,722.6554200535913,128.47244694498583,0.0,0.0,267.27440763514258,0.0,0.0,0.0,0.0,1034.7382856165539,1293.4228570206925,0.0,0.0,10.099862743335717,10.099862743335717,0.0,0.0,62.377447838287448,0.012610396056915396,10.099862743335717,0.0,13.798220558552515,0.0003745457192652192,-25.58301289897208,16.000026785164747,0.2230737757667906,0.0003745457192652192,16.0,82.0,0.0,0.0017183746050078843,0.0,7.22,0.0,-15.375000000000002,0.0,0.0003568523650526558,11.5,-15.375000000000002,0.0,0.0003568523650526558,4.5 
 01/27  16:00:00,-15.6,-25.64060861896642,-25.66813043826024,-25.650612866969639,-25.66832587807257,-25.646535518268718,-25.693765048380845,804.8776448066757,0.0,14.155181592336345,0.0,199.44473422961878,20.5639568641465,22.580549254830005,19.661447877418028,16.79660039419997,850.9501987155018,0.0,16.699848963285527,0.0,34.54667483758075,16.81435939141394,0.0,90.40406056689284,17.832806577494514,0.0,1012.4098819805586,0.0,0.0,0.0,34.91809340694132,880.7300032464107,4.9994793973240789,0.0,0.0,196.8552924138159,0.0,0.0,0.0,0.0,1012.4098819805586,1265.5123524756983,0.0,0.0,10.099862743335717,10.099862743335717,0.0,0.0,60.35389145219044,0.011171708608447028,10.099862743335717,0.0,14.112140041840844,0.00037285780148141806,-25.627992521610208,16.00001385751217,0.2230737757667906,0.00037285780148141806,16.0,82.0,0.0,0.001206534268911269,0.0,7.22,0.0,-15.6,0.0,0.0003654435183480176,11.5,-15.6,0.0,0.0003654435183480176,4.5 
 01/27  17:00:00,-16.599999999999999,-25.664897007693218,-25.680406880834878,-25.66778688079069,-25.680621968846745,-25.665831406670369,-25.701202553964789,769.6619924878283,0.0,14.124183428887135,0.0,145.996684390967,19.34097959162257,246.26701695640475,0.0,16.699995472579876,1106.432762278772,0.0,16.69994624865739,29.260503007825215,31.565620611093679,16.8252181979097,0.0,90.27699003024763,17.830315994869346,0.0,1533.9813453147493,0.0,0.0,0.0,274.38201511098489,1136.2122910936587,37.76422493765816,0.0,0.0,189.16302953803095,0.0,0.0,0.0,0.0,1533.9813453147493,1917.4766816434363,0.0,0.0,10.099862743335717,10.099862743335717,0.0,0.0,57.65995665079498,0.01500745971534713,10.099862743335717,0.0,14.146513022507655,0.00037156382003944845,-25.662585184303866,16.00009805801357,0.2230737757667906,0.00037156382003944845,16.0,82.0,0.0,0.0011529076197736098,0.0,7.22,0.0,-16.599999999999999,0.0,0.00036188806226463837,11.5,-16.599999999999999,0.0,0.00036188806226463837,4.5 
 01/27  18:00:00,-17.575,-25.691759017334279,-25.71138603324919,-25.70006339672225,-25.711590053977717,-25.698126416926873,-25.72964138828996,745.4884511118228,0.0,13.748314522200929,36.36917382142448,44.41580248114391,17.192378229942809,407.9050501085338,0.0,16.699643575593439,1276.6218785880706,0.0,16.699839493875616,302.344871516401,0.0,16.699396273562266,0.0,85.59367217692537,17.735222591679617,0.0,2369.518197245218,0.0,0.0,44.062573809657809,436.01212643133609,1306.4039242465565,336.31146604738395,0.0,0.0,262.95244365039027,0.0,0.0,0.0,0.0,2369.518197245218,2961.897746556522,0.0,0.0,10.099862743335717,10.099862743335717,0.0,0.0,56.79282657702366,0.022471075707168967,10.099862743335717,0.0,13.817393852205136,0.0003706685783082515,-25.686592165706978,15.999947931050269,0.2230737757667906,0.0003706685783082515,16.0,82.0,0.0,0.0016860725768250609,0.0,7.219999999999999,0.0,-17.575,0.0,0.0003629084162166761,11.5,-17.575,0.0,0.0003629084162166761,4.5 
 01/27  19:00:00,-17.8,-25.716001588913096,-25.73270804571782,-25.723028532898355,-25.73301942302887,-25.721397694171267,-25.748146439697757,813.9310950021754,0.0,13.289763523841677,712.8725748520885,0.0,16.70022335208917,476.67974219921509,0.0,16.70000713536613,1312.8247703415114,0.0,16.699815102200433,431.7076047301093,0.0,16.699887909334469,0.0,82.6758039876097,17.675899290526066,0.0,3379.1680813473278,0.0,0.0,743.4826806814838,504.80801414115697,1342.612233611602,465.70614801475957,0.0,0.0,356.32032393378798,0.0,0.0,0.0,0.0,3379.1680813473278,4223.960101684159,0.0,0.0,10.099862743335717,10.099862743335717,0.0,0.0,56.26306974536469,0.031380647283407458,10.099862743335717,0.0,13.400969652431354,0.00036975307728585036,-25.71119316251026,15.999778212551029,0.2230737757667906,0.00036975307728585036,16.0,82.0,0.0,0.0024100186787962927,0.0,7.22,0.0,-17.8,0.0,0.00035738878551498307,11.5,-17.8,0.0,0.00035738878551498307,4.5 
 01/27  20:00:00,-18.1125,-25.741468702960974,-25.74950010629646,-25.739116970330028,-25.749904039301968,-25.73723371148368,-25.7639639347395,904.9959552632827,0.0,12.881738056146256,1013.5010342495214,0.0,16.69977792344057,469.38401035240789,0.0,16.700206171494629,1238.1229771462986,0.0,16.699935559513184,450.2832570564234,0.0,16.699749264995725,0.0,84.74251258165623,17.717830440397486,0.0,3781.115745005339,0.0,0.0,1044.0908180263733,497.5191458298367,1267.914502616681,484.27366659204247,0.0,0.0,451.5171023212074,0.0,0.0,0.0,0.0,3781.115745005339,4726.394681256673,0.0,0.0,10.099862743335717,10.099862743335717,0.0,0.0,57.2616379498007,0.03653791454786899,10.099862743335717,0.0,12.976589091021692,0.00036886093355379036,-25.73522518694771,15.999807026727862,0.2230737757667906,0.00036886093355379036,16.0,82.0,0.0,0.003204298086828638,0.0,7.22,0.0,-18.1125,0.0,0.00037494527944888093,11.5,-18.1125,0.0,0.00037494527944888093,4.5 
 01/27  21:00:00,-17.9875,-25.737680155537768,-25.720914154228827,-25.721636621849205,-25.721031529843218,-25.72324699900829,-25.727753336416229,984.4247299125149,0.0,12.55625552071376,1082.1311964255106,0.0,16.699977913107607,445.82141886018266,0.0,16.699502489711806,1153.2180045339138,0.0,16.700209149652069,437.6232605212193,0.0,16.699817329370477,0.0,90.26715799321346,17.82989627872515,0.0,3800.4590524567058,0.0,0.0,1112.7245414938435,473.9248822897902,1183.0156941923825,471.61312201496807,0.0,0.0,529.219584538618,0.0,0.0,0.0,0.0,3800.4590524567058,4750.573815570881,0.0,0.0,10.099862743335717,10.099862743335717,0.0,0.0,58.6266591451038,0.0388685494948249,10.099862743335717,0.0,12.630241320322515,0.00036859130767788266,-25.742495921637035,15.999873059662125,0.2230737757667906,0.00036859130767788266,16.0,82.0,0.0,0.003895640128797254,0.0,7.22,0.0,-17.9875,0.0,0.00038540822517873466,11.5,-17.9875,0.0,0.00038540822517873466,4.5 
 01/27  22:00:00,-17.425,-25.714615921451068,-25.683668324757,-25.693298599329066,-25.68343850921001,-25.696401421715274,-25.68169816224419,1042.324828137654,0.0,12.30241459478067,1154.548866283245,0.0,16.70001171785673,454.65768881345817,0.0,16.69963404016246,1159.6780772464475,0.0,16.70010037954192,450.9979301869912,0.0,16.6996861727259,0.0,89.90352378173617,17.82256502797499,0.0,3953.5974337780319,0.0,0.0,1185.1410439499378,482.7647063780586,1189.4685830779184,484.9793733736277,0.0,0.0,589.9265233002177,0.0,0.0,0.0,0.0,3953.5974337780319,4941.99679222254,0.0,0.0,10.099862743335717,10.099862743335717,0.0,0.0,59.81713123787464,0.04260418082065319,10.099862743335717,0.0,12.359649124471585,0.00036937994602600637,-25.72123742174019,15.999918595991343,0.2230737757667906,0.00036937994602600637,16.0,82.0,0.0,0.004463736376653515,0.0,7.22,0.0,-17.425,0.0,0.0004128307181990112,11.5,-17.425,0.0,0.0004128307181990112,4.5 
 01/27  23:00:00,-17.2,-25.658382285995619,-25.590466018012259,-25.616017729247895,-25.58964614631163,-25.62302934107286,-25.573772677012266,1081.33046650615,0.0,12.112087054532552,1258.2993163297948,0.0,16.699603645085025,487.42150573341038,0.0,16.70011102600842,1232.5059588869058,0.0,16.699618154320548,485.63230754268889,0.0,16.699598991179504,0.0,85.36767349717946,17.73063054957224,0.0,4231.826521163941,0.0,0.0,1288.8687929737237,515.5455475519959,1262.2711851756263,519.6072315017052,0.0,0.0,636.0091557128665,0.0,0.0,0.0,0.0,4231.826521163941,5289.783151454925,0.0,0.0,10.099862743335717,10.099862743335717,0.0,0.0,60.802192091919149,0.047714229829246539,10.099862743335717,0.0,12.154249628961491,0.00037100783094687394,-25.67750458074591,15.999952296070532,0.2230737757667906,0.00037100783094687394,16.0,82.0,0.0,0.004911819738095055,0.0,7.22,0.0,-17.2,0.0,0.0004310106028166833,11.5,-17.2,0.0,0.0004310106028166833,4.5 
 01/27  24:00:00,-17.2,-25.57062536113777,-25.492499455518723,-25.53292374700858,-25.49103046868892,-25.542431027068927,-25.459965943035443,1107.5078109950628,0.0,11.972905840080756,1317.3689832712512,0.0,16.69982621636627,506.5917346494925,0.0,16.70010016704322,1277.2516528556913,0.0,16.69998244930039,505.7186291712576,0.0,16.6997266151728,0.0,81.11501404040561,17.644421831473907,0.0,4390.445940200991,0.0,0.0,1347.9456675271902,534.7146370987601,1307.0299208777704,539.6990366690502,0.0,0.0,669.7885811222902,0.0,0.0,0.0,0.0,4390.445940200991,5488.057425251238,0.0,0.0,10.099862743335717,10.099862743335717,0.0,0.0,61.45545263219584,0.051056866063896467,10.099862743335717,0.0,12.003700070845993,0.00037431462207930056,-25.595472086273543,15.999972713095325,0.2230737757667906,0.00037431462207930056,16.0,82.0,0.0,0.005249809127444151,0.0,7.22,0.0,-17.2,0.0,0.00043128255081911033,11.5,-17.2,0.0,0.00043128255081911033,4.5 
 01/28  01:00:00,-17.2,-25.476284314566827,-25.404936636274969,-25.449672089130926,-25.40311226997662,-25.458649617571255,-25.362376761572546,1129.2392367017904,0.0,11.870743578657712,1308.0165531987223,0.0,16.69984926925746,500.48422246186387,0.0,16.700068211227597,1262.5319621224822,0.0,16.700521158850159,500.5600320325233,0.0,16.700479281239138,0.0,80.64725219063985,17.634937868955097,0.0,4373.668713917855,0.0,0.0,1338.5942742496325,528.6059481034768,1292.33317038677,534.5770411317164,0.0,0.0,694.5197707406894,0.0,0.0,0.0,0.0,4373.668713917855,5467.085892397318,0.0,0.0,10.099862743335717,10.099862743335717,0.0,0.0,61.81909374620518,0.051772083899741947,10.099862743335717,0.0,11.893484716275154,0.0003780586994502699,-25.500098611197907,15.999984116503967,0.2230737757667906,0.0003780586994502699,16.0,82.0,0.0,0.005502505822128022,0.0,7.22,0.0,-17.2,0.0,0.00043144582943609487,11.5,-17.2,0.0,0.00043144582943609487,4.5 
 01/28  02:00:00,-17.2,-25.39339870392632,-25.32173483272473,-25.36507671363633,-25.31980210435812,-25.372995765155335,-25.27409666821914,1146.7963192538578,0.0,11.795477901708808,1301.4548821934719,0.0,16.70043480273679,496.81515791839657,0.0,16.699849114373206,1252.3674461702486,0.0,16.700338294363026,496.72756660831848,0.0,16.700048499871007,0.0,81.12253156844568,17.64456908035517,0.0,4364.953679975588,0.0,0.0,1332.0585862338695,524.9281536974093,1282.1612595978884,530.7236641277048,0.0,0.0,712.7648394306475,0.0,0.0,0.0,0.0,4364.953679975588,5456.192099969485,0.0,0.0,10.099862743335717,10.099862743335717,0.0,0.0,62.089731807470048,0.052370125940553357,10.099862743335717,0.0,11.81217954357514,0.0003815223216338579,-25.41547473619778,15.999990695766549,0.2230737757667906,0.0003815223216338579,16.0,82.0,0.0,0.005691814957909292,0.0,7.22,0.0,-17.2,0.0,0.00044760383531629094,11.5,-17.2,0.0,0.00044760383531629094,4.5 
 01/28  03:00:00,-17.2,-25.29450369043666,-25.203682425729065,-25.252084035804026,-25.201539232026364,-25.261706472472488,-25.14924518287866,1158.2221656878058,0.0,11.737568499171314,1361.3218797395253,0.0,16.699785919713088,521.5260064861024,0.0,16.700767868466856,1309.8833300476152,0.0,16.699740446015789,520.8056156516128,0.0,16.700073178166165,0.0,78.4693233829588,17.590770151185258,0.0,4544.319560188351,0.0,0.0,1391.8952106843277,549.6753851596993,1339.6497408797987,554.8024632189063,0.0,0.0,726.4407518962391,0.0,0.0,0.0,0.0,4544.319560188351,5680.399450235438,0.0,0.0,10.099862743335717,10.099862743335717,0.0,0.0,62.33091813784955,0.055191889938808458,10.099862743335717,0.0,11.751242933674299,0.00038522797443275907,-25.322848994149568,15.999993330456452,0.2230737757667906,0.00038522797443275907,16.0,82.0,0.0,0.00583535217538742,0.0,7.22,0.0,-17.2,0.0,0.00045730543434600564,11.5,-17.2,0.0,0.00045730543434600564,4.5 
