minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_partloadratio,boiler2_partloadratio,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,plant_enable_signal,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
4230,7.190641,344.74643,296.43695,7.190641,344.59268,3.6186533,3.4836817,294.49805,264.55,344.753,0.014445042,344.73883,344.58267,0.999127,1.0,0.1550745,0.1269447,503456.2,88961.02,343.148,343.148,-4145.8877,1.0,253800.0,2931294.404302889,1458979.6,1454336.4,503456.2,88961.02,7.102335,2913316.0,592417.2,592424.3,0.23803711
4245,-0.042388048,342.15988,296.24445,-0.04238805,342.2843,-1.5748e-40,-1.57303e-40,294.57358,264.75626,344.31656,-8.515196e-05,341.84042,342.01926,4.7900656e-10,4.804942e-10,0.0,0.0,0.0,0.0,343.15,343.15,-66.30339,0.0,254700.0,-17192.42512067485,-8174.316,-8196.467,0.0,0.0,-3.14782e-40,-16370.783,0.0,-3.14782e-40,0.31356812
4260,-0.042387918,342.34787,296.24445,-0.042387918,342.43173,0.0,0.0,294.61087,264.85,344.31656,-8.515169e-05,341.85043,342.02625,-1.0567265e-16,-1.06553416e-16,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,255600.0,-17192.37076631477,-8207.758,-8222.688,0.0,0.0,0.0,-16430.445,0.0,0.0,0.3508606
4275,-0.042388164,342.4879,296.24445,-0.042388164,342.5444,0.0,0.0,294.62552,264.85,344.31656,-8.515218e-05,341.86078,342.03354,1.3600754e-19,-3.067688e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30387,0.0,256500.0,-17192.470660814375,-8232.738,-8242.795,0.0,0.0,0.0,-16475.533,0.0,0.0,0.36550903
4290,-0.042387918,342.59564,296.24445,-0.042387918,342.6337,0.0,0.0,294.6357,264.85,344.31656,-8.5151696e-05,341.87146,342.04114,4.4022495e-33,-1.2634613e-33,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,257400.0,-17192.372235351526,-8251.869,-8258.644,0.0,0.0,0.0,-16510.512,0.0,0.0,0.3757019
4305,-0.042387918,342.6815,296.24445,-0.042387918,342.70715,0.0,0.0,294.64148,264.85,344.31656,-8.5151696e-05,341.8825,342.0491,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,258300.0,-17192.372235351526,-8267.151,-8271.721,0.0,0.0,0.0,-16538.871,0.0,0.0,0.38146973
4320,-0.042387918,342.75284,296.24445,-0.042387918,342.77017,0.0,0.0,294.64142,264.85,344.31656,-8.5151696e-05,341.89386,342.05737,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,259200.0,-17192.372235351526,-8279.8545,-8282.94,0.0,0.0,0.0,-16562.795,0.0,0.0,0.3814087
4335,-0.042387918,342.81436,296.24445,-0.042387918,342.82605,0.0,0.0,294.64294,264.85,344.31656,-8.5151696e-05,341.90558,342.06598,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,260100.0,-17192.372235351526,-8290.808,-8292.888,0.0,0.0,0.0,-16583.695,0.0,0.0,0.38293457
4350,-0.042387918,342.8691,296.24445,-0.042387918,342.87698,0.0,0.0,294.6425,264.85,344.31656,-8.5151696e-05,341.9176,342.0749,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,261000.0,-17192.372235351526,-8300.554,-8301.956,0.0,0.0,0.0,-16602.51,0.0,0.0,0.3824768
4365,-0.042387918,342.9189,296.24445,-0.042387918,342.92422,0.0,0.0,294.6271,264.85,344.31656,-8.5151696e-05,341.92993,342.08408,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,261900.0,-17192.372235351526,-8309.421,-8310.366,0.0,0.0,0.0,-16619.787,0.0,0.0,0.36709595
4380,-0.042387918,342.96487,296.24445,-0.042387918,342.96848,0.0,0.0,294.61188,264.85,344.31656,-8.5151696e-05,341.94257,342.09357,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,262800.0,-17192.372235351526,-8317.603,-8318.244,0.0,0.0,0.0,-16635.848,0.0,0.0,0.35186768
4395,-0.042387918,343.00748,296.24445,-0.042387918,343.00992,0.0,0.0,294.59567,264.85,344.31656,-8.5151696e-05,341.95544,342.10333,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,263700.0,-17192.372235351526,-8325.1875,-8325.622,0.0,0.0,0.0,-16650.809,0.0,0.0,0.33566284
4410,-0.042387918,343.04684,296.24445,-0.042387918,343.0485,0.0,0.0,294.57965,264.85,344.31656,-8.5151696e-05,341.96857,342.11328,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,264600.0,-17192.372235351526,-8332.196,-8332.489,0.0,0.0,0.0,-16664.686,0.0,0.0,0.3196411
4425,-0.042387918,343.08276,296.24445,-0.042387918,343.08386,0.0,0.0,294.5679,264.85,344.31656,-8.5151696e-05,341.98184,342.12344,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,265500.0,-17192.372235351526,-8338.591,-8338.786,0.0,0.0,0.0,-16677.377,0.0,0.0,0.30789185
4440,-0.042387918,343.11478,296.24445,-0.042387918,343.1155,0.0,0.0,294.55194,264.85,344.31656,-8.5151696e-05,341.99524,342.13373,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,266400.0,-17192.372235351526,-8344.29,-8344.42,0.0,0.0,0.0,-16688.71,0.0,0.0,0.29193115
4455,-0.042387918,343.1423,296.24445,-0.042387918,343.14282,0.0,0.0,294.53934,264.6316,344.31656,-8.5151696e-05,342.00873,342.1441,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,267300.0,-17192.372235351526,-8349.19,-8349.283,0.0,0.0,0.0,-16698.473,0.0,0.0,0.2793274
4470,-0.042387918,343.16464,296.24445,-0.042387918,343.16498,0.0,0.0,294.5264,264.12592,344.31656,-8.5151696e-05,342.02216,342.15448,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,268200.0,-17192.372235351526,-8353.167,-8353.228,0.0,0.0,0.0,-16706.395,0.0,0.0,0.26638794
4485,-0.042387918,343.18097,296.24445,-0.042387918,343.1812,0.0,0.0,294.50668,263.55728,344.31656,-8.5151696e-05,342.0355,342.1648,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,269100.0,-17192.372235351526,-8356.074,-8356.117,0.0,0.0,0.0,-16712.191,0.0,0.0,0.24667358
4500,-0.042387918,343.19037,296.24445,-0.042387918,343.19052,0.0,0.0,294.49188,263.15,344.31656,-8.5151696e-05,342.0486,342.17496,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,270000.0,-17192.372235351526,-8357.747,-8357.774,0.0,0.0,0.0,-16715.521,0.0,0.0,0.23187256
4515,-0.042387918,343.19196,296.24445,-0.042387918,343.19208,0.0,0.0,294.47223,262.9618,344.31656,-8.5151696e-05,342.06146,342.1849,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,270900.0,-17192.372235351526,-8358.03,-8358.052,0.0,0.0,0.0,-16716.082,0.0,0.0,0.21221924
4530,-0.042387918,343.18463,296.24445,-0.042387918,343.1847,0.0,0.0,294.4501,262.85,344.31656,-8.5151696e-05,342.07385,342.1945,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,271800.0,-17192.372235351526,-8356.727,-8356.737,0.0,0.0,0.0,-16713.465,0.0,0.0,0.190094
4545,-0.042387918,343.16745,296.24445,-0.042387918,343.1675,0.0,0.0,294.4294,262.7382,344.31656,-8.5151696e-05,342.0857,342.2036,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,272700.0,-17192.372235351526,-8353.667,-8353.678,0.0,0.0,0.0,-16707.344,0.0,0.0,0.16940308
4560,-0.042387918,343.1394,296.24445,-0.042387918,343.13943,0.0,0.0,294.40732,262.55,344.31656,-8.5151696e-05,342.09686,342.2122,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,273600.0,-17192.372235351526,-8348.675,-8348.68,0.0,0.0,0.0,-16697.355,0.0,0.0,0.14730835
4575,-0.042387918,343.0993,296.24445,-0.042387918,343.09933,0.0,0.0,294.33905,262.18646,344.31656,-8.5151696e-05,342.10715,342.22003,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,274500.0,-17192.372235351526,-8341.535,-8341.541,0.0,0.0,0.0,-16683.076,0.0,0.0,0.07904053
4590,-0.042387918,343.0461,296.24658,-0.042387918,343.04614,0.0,0.0,294.2862,261.69907,344.3103,-8.5151696e-05,342.11642,342.22702,-4.0055482e-19,3.0178485e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,275400.0,-17189.370825164475,-8331.686,-8331.69,0.0,0.0,0.0,-16663.375,0.0,0.0,0.026184082
4605,-0.04238793,342.9786,296.60846,-0.04238793,342.9786,0.0,0.0,294.23212,261.23715,343.4044,-8.515172e-05,342.1245,342.23297,-2.4501653e-19,1.7755924e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.3032,0.0,276300.0,-16735.965721093347,-8255.245,-8255.245,0.0,0.0,0.0,-16510.49,0.0,0.0,-0.027893066
4620,-0.042387955,342.89633,298.99734,-0.042387955,342.89633,0.0,0.0,294.1794,260.95,337.52097,-8.515177e-05,342.1313,342.2378,7.366009e-19,-2.252905e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30324,0.0,277200.0,-13777.488639152401,-7815.3105,-7815.3105,0.0,0.0,0.0,-15630.621,0.0,0.0,-0.080596924
4635,-0.042388067,342.7981,305.53473,-0.042388067,342.7981,0.0,0.0,294.03113,260.8921,320.27753,-8.5151994e-05,342.1365,342.2413,2.7864052e-19,1.0257603e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30341,0.0,278100.0,-5272.59029003222,-6633.9927,-6633.9927,0.0,0.0,0.0,-13267.985,0.0,0.0,-0.22888184
4650,-0.042388175,342.68277,311.21814,-0.042388175,342.68277,0.0,0.0,293.91196,260.9456,303.34402,-8.515221e-05,342.13998,342.24332,-8.3952066e-20,-1.5991629e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30359,0.0,279000.0,2816.092920950597,-5601.6587,-5601.6587,0.0,0.0,0.0,-11203.317,0.0,0.0,-0.34805298
4665,12.746165,341.78253,294.13715,0.118746005,341.1347,6.524507,0.0,293.81052,261.00128,336.50705,0.012921948,342.4235,340.7497,0.999857,2.3083443e-17,1.0,0.0,3246544.0,0.0,343.15,343.15,-3660.8147,1.0,279900.0,2299507.098113122,2550643.0,23439.244,3246544.0,0.0,6.524507,2574082.2,3246544.0,3246550.5,-0.4494934
4680,13.674927,335.0426,294.5269,0.13583821,340.58987,3.5295863,3.3994954,293.78928,260.95,337.40536,0.013871996,335.07065,339.97476,0.999857,-3.4286551e-15,0.9408517,0.0,3054516.2,0.0,343.15,343.15,-4228.868,1.0,280800.0,2498202.3265286214,2327007.8,26279.879,3054516.2,0.0,6.929082,2353287.8,3054516.2,3054523.2,-0.47073364
4695,6.958415,352.50812,296.95972,6.958415,343.39664,3.4952433,3.3652222,293.8246,260.80368,339.9613,0.013978532,352.51263,343.24133,0.999857,1.0,0.731579,0.47155377,2375103.2,330458.1,343.14996,343.14996,-4149.447,1.0,281700.0,2524615.9715553857,1623421.1,1357135.0,2375103.2,330458.1,6.8604655,2980556.0,2705561.2,2705568.0,-0.4354248
4710,6.3003297,312.33328,298.74594,6.5852733,344.0332,3.2129152,3.0938573,293.91937,260.651,331.03867,0.012942732,312.07727,344.07623,0.014566658,1.0,0.0,0.5192353,0.0,363872.62,343.14993,343.14993,-4143.8564,1.0,282600.0,1755415.5789968262,359539.88,1252561.9,0.0,363872.62,6.306772,1612101.8,363872.62,363878.94,-0.3406372
4725,6.231168,351.89774,299.14978,6.2311683,353.63986,3.0906756,2.9761698,293.9935,260.49783,347.4781,0.012517589,352.3206,352.41946,0.9992007,1.0,0.78878146,0.01,2560813.8,7007.856,343.1499,343.1499,-4131.078,1.0,283500.0,2540806.40061635,1380461.8,1426054.9,2560813.8,7007.856,6.0668454,2806516.5,2567821.5,2567827.5,-0.26651
4740,8.427659,342.94623,298.80853,8.427659,342.7579,4.264417,4.1022477,294.082,260.35,340.54535,0.016930047,342.92194,343.04175,0.9992007,1.0,0.4400848,0.57101315,1428754.5,400157.78,343.14987,343.14987,-4106.8687,1.0,284400.0,2967746.3803182035,1562305.2,1555639.4,1428754.5,400157.78,8.366665,3117944.5,1828912.2,1828920.6,-0.17800903
4755,7.8127074,343.41522,298.61618,7.8127074,343.3263,3.9611275,3.8123727,294.0692,260.21152,344.01428,0.01569469,343.4356,343.27054,0.9992007,1.0,0.43723714,0.34571168,1419509.6,242269.77,343.14984,343.14984,-4146.9443,1.0,285300.0,2992538.5302159954,1470007.6,1467089.5,1419509.6,242269.77,7.7735004,2937097.0,1661779.4,1661787.1,-0.1907959
4770,7.3577833,342.75195,298.70322,7.357784,342.80045,3.7189357,3.5801451,294.06027,260.0822,342.76712,0.014780809,342.75018,342.8163,0.9992007,1.0,0.4367372,0.40114775,1417886.5,281118.56,343.1498,343.1498,-4156.483,1.0,286200.0,2735460.6448934535,1361224.4,1362723.0,1417886.5,281118.56,7.299081,2723947.5,1699005.0,1699012.2,-0.19973755
4785,8.520759,343.24457,298.92664,8.520759,343.2177,4.348102,4.183115,294.0574,259.96182,342.8196,0.017117072,343.15915,343.1433,0.9992007,1.0,0.4824501,0.4325648,1566295.5,303135.2,343.14978,343.14978,-4139.072,1.0,287100.0,3155540.666593083,1586014.1,1585053.1,1566295.5,303135.2,8.531218,3171067.2,1869430.8,1869439.2,-0.2026062
4800,7.2682824,342.95746,299.164,7.2682824,342.97885,3.6722386,3.535362,294.06323,259.85,343.21152,0.014601014,342.94925,342.96967,0.9992007,1.0,0.46811393,0.41895622,1519752.4,293598.47,343.14975,343.14975,-4159.278,1.0,288000.0,2701181.192944381,1336873.5,1337526.6,1519752.4,293598.47,7.2076006,2674400.0,1813350.9,1813358.1,-0.19677734
4815,7.5840144,343.55844,299.28934,7.5840144,343.52286,3.8448145,3.7009943,294.10773,259.84866,343.02313,0.015235277,343.5234,343.49664,0.9992007,1.0,0.48365054,0.43599647,1570192.8,305540.03,343.14972,343.14972,-4158.1685,1.0,288900.0,2798445.2114909915,1410097.6,1408964.2,1570192.8,305540.03,7.545809,2819062.0,1875732.8,1875740.2,-0.15228271
4830,7.5201125,343.5531,299.1874,7.5201125,343.52618,3.8013558,3.6591146,294.1565,260.04575,343.53534,0.015106907,343.58054,343.5496,0.9992007,1.0,0.45003754,0.4017504,1461066.6,281540.88,343.1497,343.1497,-4148.6772,1.0,289800.0,2813832.306370921,1401267.0,1400416.9,1461066.6,281540.88,7.46047,2801684.0,1742607.5,1742615.0,-0.103515625
4845,7.157346,343.44565,298.91644,7.157346,343.40967,3.6143456,3.47983,294.20316,260.41992,343.32233,0.0143781565,343.45538,343.41864,0.9992007,1.0,0.4181109,0.37224907,1357415.5,260866.78,343.14966,343.14966,-4162.661,1.0,290700.0,2681593.938307833,1338585.9,1337504.2,1357415.5,260866.78,7.0941753,2676090.0,1618282.2,1618289.4,-0.056854248
4860,7.44708,343.38483,298.56592,7.44708,343.38504,3.763849,3.623172,294.24075,260.95,343.49582,0.014960194,343.38705,343.38657,0.9992007,1.0,0.39174506,0.34742063,1271817.5,243467.38,343.14963,343.14963,-4151.6973,1.0,291600.0,2823072.1574850464,1401834.0,1401840.8,1271817.5,243467.38,7.387021,2803674.8,1515284.9,1515292.2,-0.019256592
4875,7.1906977,343.4425,298.19162,7.1906977,343.4214,3.6196606,3.4846687,294.27753,261.68332,343.4459,0.014445156,343.4404,343.41928,0.9992007,1.0,0.35883945,0.31639796,1164988.0,221727.14,343.1496,343.1496,-4147.066,1.0,292500.0,2745561.0797311235,1366618.8,1365981.0,1164988.0,221727.14,7.104329,2732599.8,1386715.1,1386722.2,0.01751709
4890,7.1906095,343.3342,297.81943,7.19061,343.3181,3.6186435,3.4836724,294.29977,262.57962,343.3175,0.01444498,343.33463,343.3187,0.9992007,1.0,0.3399364,0.29913497,1103618.5,209629.47,343.14957,343.14957,-4145.8965,1.0,293400.0,2760319.004731167,1374571.6,1374086.0,1103618.5,209629.47,7.102316,2748657.5,1313248.0,1313255.1,0.039764404
4905,7.190611,343.28198,297.49893,7.190611,343.27225,3.6186404,3.4836693,294.31442,263.4861,343.28757,0.014444982,343.28174,343.27194,0.9992007,1.0,0.32468873,0.28487822,1054116.2,199638.56,343.14954,343.14954,-4145.892,1.0,294300.0,2777947.1932262937,1382674.0,1382380.0,1054116.2,199638.56,7.1023097,2765054.0,1253754.8,1253761.9,0.05441284
4920,7.1906075,343.28528,297.22726,7.1906075,343.27563,3.6186385,3.4836676,294.3281,264.25,343.27774,0.014444975,343.28552,343.27585,0.9992007,1.0,0.31141362,0.27262053,1011018.0,191048.55,343.1495,343.1495,-4145.892,1.0,295200.0,2793831.532927857,1390977.4,1390686.1,1011018.0,191048.55,7.1023064,2781663.5,1202066.5,1202073.6,0.06808472
4935,7.1906075,343.3215,296.98468,7.1906075,343.3096,3.6186385,3.4836676,294.34244,264.87256,343.3097,0.014444975,343.32166,343.30975,0.9992007,1.0,0.295455,0.25777796,959207.6,180647.1,343.14948,343.14948,-4145.892,1.0,296100.0,2810487.336953497,1399397.5,1399038.1,959207.6,180647.1,7.1023064,2798435.5,1139854.8,1139861.9,0.08242798
4950,7.1906114,343.31152,296.76038,7.190612,343.29852,3.618641,3.4836698,294.3527,265.45184,343.31323,0.014444984,343.3109,343.29794,0.9992007,1.0,0.27837503,0.2419939,903756.8,169585.84,343.14944,343.14944,-4145.892,1.0,297000.0,2824312.0341431447,1405871.1,1405478.6,903756.8,169585.84,7.1023107,2811349.8,1073342.6,1073349.8,0.092681885
4965,7.190612,343.2782,296.55554,7.190612,343.26678,3.618641,3.4836698,294.35867,265.9802,343.2794,0.014444984,343.27783,343.26645,0.9992007,1.0,0.26438013,0.22921422,858321.7,160630.03,343.1494,343.1494,-4145.892,1.0,297900.0,2834685.814057258,1411050.9,1410706.1,858321.7,160630.03,7.1023107,2821757.0,1018951.75,1018958.9,0.09866333
4980,7.1906095,343.348,296.35608,7.1906095,343.33163,3.6186395,3.4836683,294.37772,266.45,343.30167,0.014444979,343.35046,343.33398,0.9992007,1.0,0.24927723,0.21541733,809289.44,150961.36,343.14938,343.14938,-4145.8916,1.0,298800.0,2848137.66850217,1419182.1,1418688.1,809289.44,150961.36,7.102308,2837870.2,960250.8,960257.94,0.1177063
4995,7.190612,343.3909,296.14914,7.190612,343.36942,3.618641,3.4836698,294.39026,266.84723,343.38892,0.014444984,343.39,343.36847,0.9992007,1.0,0.22467314,0.19281004,729411.2,135118.5,343.14935,343.14935,-4145.892,1.0,299700.0,2865986.7462771386,1426728.1,1426079.2,729411.2,135118.5,7.1023107,2852807.5,864529.7,864536.8,0.13024902
5010,7.190614,343.30768,295.94965,7.1906147,343.2895,3.6186423,3.483671,294.3952,267.16296,343.31937,0.014444989,343.30655,343.28845,0.9992007,1.0,0.20570292,0.17587747,667823.56,123252.4,343.14932,343.14932,-4145.892,1.0,300600.0,2873871.4123361376,1430240.0,1429690.9,667823.56,123252.4,7.102313,2859931.0,791075.94,791083.06,0.13519287
5025,7.1906166,343.24954,295.771,7.1906166,343.2381,3.6186435,3.4836721,294.3941,267.39722,343.25607,0.014444993,343.24884,343.2375,0.9992007,1.0,0.19382767,0.16536334,629270.06,115884.25,343.1493,343.1493,-4145.892,1.0,301500.0,2880870.7102230242,1433880.1,1433534.5,629270.06,115884.25,7.102316,2867414.5,745154.3,745161.44,0.13409424
5040,7.190618,343.21,295.61984,7.190618,343.20273,3.6186442,3.4836729,294.3889,267.55,343.21545,0.014444996,343.20947,343.20224,0.9992007,1.0,0.18642193,0.15882516,605227.0,111302.38,343.14926,343.14926,-4145.892,1.0,302400.0,2887577.2932059816,1437250.9,1437031.5,605227.0,111302.38,7.102317,2874282.5,716529.4,716536.5,0.12887573
5055,7.1906204,343.15833,295.4998,7.190621,343.15634,3.6186457,3.4836743,294.3775,267.52197,343.1735,0.014445001,343.15732,343.15543,0.9992007,1.0,0.18326527,0.15609016,594978.75,109385.734,343.14923,343.14923,-4145.892,1.0,303300.0,2892316.32481019,1439316.8,1439256.9,594978.75,109385.734,7.1023197,2878573.5,704364.5,704371.6,0.117492676
5070,7.1906214,343.112,295.41254,7.190622,343.11526,3.6186461,3.4836748,294.364,267.32156,343.1215,0.014445003,343.11163,343.11496,0.9992007,1.0,0.18564105,0.1583134,602691.8,110943.75,343.1492,343.1492,-4145.892,1.0,304200.0,2894455.1471731076,1440552.9,1440651.5,602691.8,110943.75,7.1023207,2881204.5,713635.56,713642.7,0.104003906
5085,7.190622,343.10126,295.3578,7.190622,343.10635,3.6186464,3.483675,294.35056,267.11035,343.1052,0.014445004,343.1012,343.1063,0.9992007,1.0,0.19024487,0.1624414,617638.3,113836.6,343.14917,343.14917,-4145.892,1.0,305100.0,2896788.1878374727,1441882.0,1442035.9,617638.3,113836.6,7.1023216,2883918.0,731474.94,731482.06,0.090545654
5100,7.190622,343.1026,295.33026,7.190622,343.1076,3.6186464,3.483675,294.33832,267.05,343.10443,0.014445004,343.10266,343.10764,0.9992007,1.0,0.19498725,0.16667564,633034.7,116803.89,343.14914,343.14914,-4145.892,1.0,306000.0,2898411.9283138625,1442753.9,1442905.0,633034.7,116803.89,7.1023216,2885659.0,749838.56,749845.7,0.078308105
5115,7.1906195,343.1324,295.3193,7.1906195,343.1347,3.6186452,3.4836738,294.3315,267.2841,343.12204,0.014444999,343.13312,343.1354,0.9992007,1.0,0.1981803,0.16950446,643401.06,118786.29,343.1491,343.1491,-4145.892,1.0,306900.0,2900143.9706917154,1443983.8,1444053.9,643401.06,118786.29,7.102319,2888037.5,762187.4,762194.5,0.071502686
5130,7.190619,343.16458,295.31564,7.190619,343.16357,3.618645,3.4836736,294.32675,267.69696,343.1592,0.014444998,343.1648,343.16373,0.9992007,1.0,0.19742976,0.1687521,640964.44,118259.05,343.14908,343.14908,-4145.892,1.0,307800.0,2902621.0515729757,1445066.6,1445036.2,640964.44,118259.05,7.102319,2890103.0,759223.5,759230.6,0.06674194
5145,7.1906185,343.17108,295.3119,7.190619,343.16876,3.6186447,3.4836733,294.3234,268.06137,343.16864,0.0144449975,343.17114,343.16882,0.9992007,1.0,0.19540069,0.16692412,634376.9,116978.02,343.14905,343.14905,-4145.892,1.0,308700.0,2903420.6997429235,1445376.2,1445306.2,634376.9,116978.02,7.102318,2890682.5,751354.9,751362.0,0.06338501
5160,7.1906185,343.17728,295.30356,7.1906185,343.1744,3.6186445,3.4836733,294.32104,268.15,343.17426,0.0144449975,343.17737,343.17447,0.9992007,1.0,0.19279581,0.16458693,625920.06,115340.16,343.14902,343.14902,-4145.892,1.0,309600.0,2904266.821821386,1445814.9,1445728.2,625920.06,115340.16,7.102318,2891543.0,741260.25,741267.4,0.061035156
5175,7.1906195,343.17368,295.28998,7.1906195,343.17093,3.618645,3.4836736,294.31775,268.00964,343.1748,0.014444998,343.17346,343.17075,0.9992007,1.0,0.19002898,0.162113,616937.44,113606.46,343.149,343.149,-4145.892,1.0,310500.0,2905124.24002776,1446116.5,1446033.5,616937.44,113606.46,7.102319,2892150.0,730543.9,730551.0,0.057739258
5190,7.19062,343.1565,295.27423,7.19062,343.15533,3.6186452,3.483674,294.31332,267.8507,343.16013,0.014445,343.15628,343.15512,0.9992007,1.0,0.18869331,0.16095173,612601.1,112792.66,343.14896,343.14896,-4145.892,1.0,311400.0,2905189.416120635,1446073.2,1446038.2,612601.1,112792.66,7.1023192,2892111.5,725393.75,725400.9,0.05331421
5205,7.1906204,343.14352,295.2595,7.1906204,343.1439,3.6186457,3.4836743,294.30804,267.6914,343.14664,0.014445001,343.14334,343.14374,0.9992007,1.0,0.18883081,0.16110064,613047.5,112897.016,343.14893,343.14893,-4145.892,1.0,312300.0,2905265.5137443934,1446126.8,1446137.9,613047.5,112897.016,7.1023197,2892264.5,725944.5,725951.6,0.048034668
5220,7.190621,343.13177,295.24896,7.190621,343.13342,3.618646,3.4836745,294.3019,267.55,343.1356,0.014445002,343.1316,343.13324,0.9992007,1.0,0.19014996,0.162297,617330.2,113735.4,343.1489,343.1489,-4145.892,1.0,313200.0,2905234.2260467126,1446090.0,1446139.8,617330.2,113735.4,7.1023207,2892229.8,731065.56,731072.7,0.041900635
5235,7.190621,343.12585,295.2443,7.190621,343.12823,3.618646,3.4836745,294.2961,267.4249,343.1276,0.014445002,343.12585,343.1282,0.9992007,1.0,0.19236162,0.16428737,624510.44,115130.23,343.14886,343.14886,-4145.892,1.0,314100.0,2905032.4156828537,1446052.2,1446124.1,624510.44,115130.23,7.1023207,2892176.5,739640.7,739647.8,0.036102295
5250,7.190621,343.12338,295.2461,7.1906214,343.12607,3.6186461,3.4836748,294.2902,267.3011,343.1257,0.014445002,343.12332,343.126,0.9992007,1.0,0.19478923,0.16645806,632391.75,116651.414,343.14883,343.14883,-4145.892,1.0,315000.0,2904808.387664258,1445923.2,1446004.4,632391.75,116651.414,7.1023207,2891927.5,749043.2,749050.3,0.030181885
5265,7.1906214,343.11707,295.2546,7.1906214,343.12027,3.6186461,3.4836748,294.28424,267.17676,343.12024,0.014445003,343.11697,343.1202,0.9992007,1.0,0.19775695,0.16912307,642026.6,118519.016,343.1488,343.1488,-4145.892,1.0,315900.0,2903960.601070844,1445475.4,1445572.1,642026.6,118519.016,7.1023207,2891047.5,760545.6,760552.75,0.024230957
5280,7.1906214,343.1152,295.26968,7.1906214,343.11868,3.6186461,3.4836748,294.27872,267.05,343.11716,0.014445003,343.1152,343.11865,0.9992007,1.0,0.20110126,0.17212482,652884.06,120622.6,343.14877,343.14877,-4145.892,1.0,316800.0,2902858.9756191196,1444963.9,1445068.9,652884.06,120622.6,7.1023207,2890032.8,773506.7,773513.8,0.018707275
5295,7.190622,343.11133,295.29056,7.190622,343.11514,3.6186466,3.483675,294.27277,266.90738,343.11484,0.014445004,343.1112,343.11502,0.9992007,1.0,0.20465374,0.17531346,664417.4,122857.15,343.14874,343.14874,-4145.892,1.0,317700.0,2901452.04446236,1444216.5,1444331.8,664417.4,122857.15,7.1023216,2888548.2,787274.5,787281.6,0.012756348
5310,7.1906223,343.09705,295.3186,7.190623,343.10202,3.6186469,3.4836755,294.26575,266.7482,343.10345,0.014445005,343.0968,343.1018,0.9992007,1.0,0.20933163,0.17953558,679604.3,125815.95,343.1487,343.1487,-4145.892,1.0,318600.0,2899060.130240309,1442938.2,1443088.6,679604.3,125815.95,7.1023226,2886027.0,805420.25,805427.4,0.0057373047
5325,7.190623,343.08652,295.3554,7.190623,343.0925,3.6186469,3.4836755,294.25873,266.58997,343.09137,0.014445006,343.08646,343.09244,0.9992007,1.0,0.21531962,0.18494916,699044.56,129609.71,343.14868,343.14868,-4145.892,1.0,319500.0,2896094.259481083,1441508.9,1441689.5,699044.56,129609.71,7.1023226,2883198.5,828654.25,828661.4,-0.0012817383
