minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_actuatorSignal,boiler2_actuatorSignal,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
5115,7.7031193,311.41968,296.1758,7.376871,297.2953,3.8135095,3.6708038,294.0035,272.6203,304.36386,0.015146848,311.4369,297.2896,1.0,0.014575314,0.47484437,0.0,770801.56,0.0,312.604,312.604,-4150.0835,306900.0,520897.1749454122,493186.34,34684.58,770801.56,0.0,7.484313,527870.94,770801.56,770809.06,-0.25650024
5130,8.296363,313.065,296.29565,7.9480515,297.0798,4.1420026,3.9860096,293.95782,272.63333,305.06625,0.016316436,313.08145,297.0789,1.0,0.014575314,0.5647767,0.0,916786.2,0.0,314.272,314.272,-4156.62,307800.0,601040.6860571038,584323.3,26176.324,916786.2,0.0,8.128012,610499.6,916786.2,916794.3,-0.30218506
5145,8.838272,314.74487,296.53284,8.469292,297.12488,4.4469237,4.2782936,293.92032,272.60468,305.92877,0.017384298,314.7607,297.1267,1.0,0.014575314,0.6546988,0.0,1062754.2,0.0,315.94,315.94,-4163.0054,308700.0,686035.2929509645,676044.3,21059.504,1062754.2,0.0,8.725218,697103.8,1062754.2,1062763.0,-0.33969116
5160,9.310374,316.43936,296.85117,8.922681,297.34534,4.7163653,4.536288,293.8928,272.55,306.89648,0.018313892,316.4546,297.34875,1.0,0.014575314,0.74201083,0.0,1204485.4,0.0,317.608,317.608,-4168.884,309600.0,772669.3038778194,765968.4,18519.191,1204485.4,0.0,9.252653,784487.56,1204485.4,1204494.6,-0.36721802
5175,9.251352,300.84482,297.2385,9.655046,322.16238,4.914885,4.7261844,293.88235,272.45483,314.36902,0.018990222,300.71997,322.04865,0.014541144,1.0,0.0,0.20879295,0.0,209936.1,317.608,317.608,-4173.422,310500.0,1366312.3065374976,140126.14,1010693.5,0.0,209936.1,9.641069,1150819.6,209936.1,209945.73,-0.37765503
5190,9.386236,298.68842,298.149,9.795746,319.28583,4.996865,4.8045554,293.89728,272.31705,308.6385,0.019267026,298.68927,319.35522,0.0145446025,1.0,0.0,0.3292066,0.0,331008.97,320.944,320.944,-4175.445,311400.0,848826.3435619955,21265.46,869614.7,0.0,331008.97,9.80142,890880.1,331008.97,331018.78,-0.36273193
5205,9.7602625,319.7923,298.39087,9.7602625,346.82068,5.095194,4.898443,293.9067,272.17075,322.81854,0.01960707,320.04446,347.44846,0.9992176,1.0,1.0,1.0,1623272.0,1005475.0,321.5,321.5,-4175.4526,312300.0,2011611.5101763625,877310.94,1985288.1,1623272.0,1005475.0,9.993637,2862599.0,2628747.0,2628757.0,-0.353302
5220,9.387421,322.8412,299.1176,9.387421,318.91028,4.8749633,4.6879873,293.98578,272.05,322.59985,0.01885808,322.8921,318.77466,0.9992176,1.0,0.8699304,0.12776157,1412133.6,128461.06,324.28,324.28,-4171.635,313200.0,1859885.8086196515,935353.25,780368.7,1412133.6,128461.06,9.56295,1715722.0,1540594.8,1540604.4,-0.27423096
5235,8.76426,325.99048,300.5088,8.76426,327.41025,4.510482,4.339167,294.08673,272.0319,325.43033,0.017606234,326.01776,327.4766,0.9992176,1.0,0.88268095,0.3385414,1432831.2,340394.9,325.948,325.948,-4163.963,314100.0,1842852.7198520328,937978.3,990239.9,1432831.2,340394.9,8.849649,1928218.2,1773226.1,1773235.0,-0.17327881
5250,8.049784,327.8001,300.41705,8.049784,326.9696,4.100945,3.9466324,294.18726,272.0983,327.34738,0.016170947,327.81174,326.96765,0.9992176,1.0,0.8273215,0.25273177,1342967.9,254115.47,327.616,327.616,-4155.9023,315000.0,1829053.4201098923,925796.25,897717.56,1342967.9,254115.47,8.047577,1823513.8,1597083.4,1597091.4,-0.072753906
5265,7.250714,329.33972,300.12964,7.250714,329.291,3.6527748,3.5164711,294.2858,272.14056,328.7779,0.01456572,329.36115,329.31693,0.9992176,1.0,0.7924702,0.26196957,1286394.6,263403.84,329.284,329.284,-4147.5044,315900.0,1752586.325216714,889534.6,888050.44,1286394.6,263403.84,7.1692457,1777585.0,1549798.5,1549805.6,0.025787354
5280,7.1909547,330.70023,299.69818,7.190955,330.56628,3.618831,3.4838521,294.37625,272.05,330.19824,0.014445673,330.72855,330.58853,0.9992176,1.0,0.78339297,0.25444946,1271659.9,255842.56,330.952,330.952,-4145.8955,316800.0,1850494.3814955254,936324.06,932278.8,1271659.9,255842.56,7.102683,1868602.9,1527502.5,1527509.6,0.116241455
5295,7.1909566,332.87833,299.156,7.1909566,332.59464,3.6188319,3.483853,294.45425,271.72726,332.25156,0.0144456765,332.90085,332.61334,0.9992176,1.0,0.74290264,0.23728012,1205933.0,238579.23,332.62,332.62,-4145.8955,317700.0,2007967.985519059,1018482.1,1009914.06,1205933.0,238579.23,7.102685,2028396.2,1444512.2,1444519.4,0.19424438
5310,7.1909604,333.7394,298.5645,7.1909604,333.0553,3.6188338,3.483855,294.51706,271.2409,333.7336,0.014445684,333.71768,333.01373,0.9992176,1.0,0.6136441,0.15427186,996111.25,155116.48,330.954,330.954,-4145.8955,318600.0,2133775.022322965,1062353.4,1041691.8,996111.25,155116.48,7.102689,2104045.2,1151227.8,1151234.9,0.25704956
5325,7.1909666,329.92398,297.9762,7.1909666,328.3947,3.618837,3.4838583,294.56104,270.7341,330.23386,0.014445697,329.86935,328.35654,0.9992176,1.0,0.40603808,0.09136021,659110.2,91860.41,327.621,327.621,-4145.8955,319500.0,1957134.3945111209,964888.94,918701.94,659110.2,91860.41,7.1026955,1883590.9,750970.6,750977.75,0.3010254
5340,7.1909766,325.78925,297.43,7.190977,325.19473,3.6188428,3.4838636,294.57825,270.35,326.4108,0.014445717,325.74622,325.15552,0.9992176,1.0,0.2900614,0.061678622,470848.56,62016.312,324.288,324.288,-4145.8955,320400.0,1758323.7519171063,856509.06,838553.56,470848.56,62016.312,7.1027064,1695062.6,532864.9,532872.0,0.3182373
5355,7.1909895,322.11377,296.9658,7.1909895,321.6677,3.6188498,3.4838703,294.56223,270.075,322.8048,0.014445743,322.0704,321.62997,0.9992176,1.0,0.21832827,0.042428277,354406.16,42660.574,320.955,320.955,-4145.8955,321300.0,1567708.0797439315,759523.2,746050.75,354406.16,42660.574,7.1027203,1505574.0,397066.72,397073.8,0.30221558
5370,6.638502,314.87686,296.61194,6.638562,318.33395,3.317439,3.1942992,294.5253,269.8,318.99057,0.013335929,314.67563,318.3002,0.72247493,1.0,0.0,0.043230392,0.0,43467.08,318.733,318.733,-4143.112,322200.0,1253447.3602115384,509257.28,605652.4,0.0,43467.08,6.5117383,1114909.6,43467.08,43473.59,0.2652893
5385,6.0297465,308.28687,296.37463,6.3052726,314.90833,3.063208,2.9498868,294.47278,269.525,313.60834,0.012389707,308.18765,314.80182,0.014529068,1.0,0.0,0.01,0.0,10054.75,314.289,314.289,-4140.0635,323100.0,896786.2882679924,301676.5,490811.9,0.0,10054.75,6.013095,792488.4,10054.75,10060.763,0.21276855
5400,6.9581485,304.0752,296.2444,7.2702475,311.63925,3.559809,3.4268236,294.40726,269.25,308.77106,0.014291478,304.01123,311.61182,0.014529068,1.0,0.0,0.049089845,0.0,49358.613,310.956,310.956,-4124.896,324000.0,751903.5993569333,228849.34,470082.88,0.0,49358.613,6.9866323,698932.25,49358.613,49365.6,0.14724731
5415,7.4750485,311.59808,296.19492,7.4750485,314.0718,3.7828455,3.641481,294.3231,268.975,314.1254,0.015016379,311.52847,313.84357,1.0,1.0,0.3011641,0.0,488871.22,0.0,310.956,310.956,-4155.911,324900.0,1130853.7579152698,483585.6,561248.7,488871.22,0.0,7.4243264,1044834.25,488871.22,488878.66,0.063079834
5430,6.0504785,310.28613,296.2232,5.786381,306.03204,2.928156,2.8199642,294.24243,268.7,309.42844,0.0118893385,310.18613,305.95218,1.0,0.014570817,0.1813965,0.0,294455.84,0.0,309.291,309.291,-4135.749,325800.0,659406.1228788632,357367.25,238382.22,294455.84,0.0,5.7481203,595749.5,294455.84,294461.6,-0.017578125
5445,6.812894,308.78372,296.42657,6.519503,301.5662,3.3306663,3.2069764,294.16168,268.425,305.55627,0.013391507,308.82687,301.50244,1.0,0.014570817,0.33554772,0.0,544685.2,0.0,310.959,310.959,-4140.9424,326700.0,513493.83220691606,353589.3,140732.58,544685.2,0.0,6.5376425,494321.88,544685.2,544691.75,-0.09832764
5460,7.669964,311.32883,296.62885,7.3447533,298.83652,3.7949734,3.6530025,294.0751,268.15,305.22067,0.015081286,311.34744,298.8122,1.0,0.014570817,0.456233,0.0,740590.25,0.0,312.627,312.627,-4149.399,327600.0,544218.4014442319,473542.97,68102.19,740590.25,0.0,7.447976,541645.1,740590.25,740597.7,-0.184906
5475,8.575192,312.8805,296.71255,8.216125,297.83432,4.297812,4.135391,293.98697,267.98187,305.42227,0.016865762,312.8947,297.8274,1.0,0.014570817,0.5613386,0.0,911205.25,0.0,314.295,314.295,-4159.402,328500.0,616963.242644033,582301.4,38709.56,911205.25,0.0,8.433203,621010.94,911205.25,911213.7,-0.27304077
5490,9.476933,314.44955,296.87015,9.082201,297.55765,4.811539,4.627332,293.9022,267.97662,306.03503,0.018641416,314.4638,297.55667,1.0,0.014570817,0.6784525,0.0,1101312.9,0.0,315.963,315.963,-4170.409,329400.0,717555.1370995663,699715.2,26224.857,1101312.9,0.0,9.438871,725940.06,1101312.9,1101322.4,-0.3578186
5505,10.337417,316.10825,297.1851,9.905959,297.624,5.3139687,5.10734,293.82428,268.05807,306.89706,0.020333126,316.12192,297.6261,1.0,0.014570817,0.79377633,0.0,1288514.9,0.0,317.075,317.075,-4181.808,330300.0,829394.2237929513,821589.5,18260.605,1288514.9,0.0,10.4213085,839850.1,1288514.9,1288525.2,-0.43572998
5520,10.597652,300.17938,297.67615,11.064077,320.55197,5.747496,5.520406,293.76532,268.15,312.43192,0.021757768,300.10205,320.46338,0.014509448,1.0,0.0,0.23901449,0.0,240323.1,317.075,317.075,-4192.1616,331200.0,1348420.835288846,111419.336,1063019.5,0.0,240323.1,11.267902,1174438.9,240323.1,240334.36,-0.49468994
5535,11.13237,298.99954,298.83484,11.622953,319.6379,6.0885043,5.8444266,293.72937,268.28665,308.95416,0.02285621,299.0069,319.6932,0.014511116,1.0,0.0,0.37724426,0.0,379309.7,320.967,320.967,-4200.561,332100.0,971415.4062664874,7700.863,1015531.1,0.0,379309.7,11.932931,1023232.0,379309.7,379321.62,-0.53063965
5550,11.904805,319.4922,299.01993,11.904805,350.44614,6.418316,6.156758,293.69595,268.49268,330.5378,0.023915172,319.5545,350.7731,0.99911946,1.0,1.0,1.0,1623272.0,1005475.0,322.635,322.635,-4205.6333,333000.0,3165773.471024295,1023616.75,2571319.8,1623272.0,1005475.0,12.575073,3594936.5,2628747.0,2628759.5,-0.5640564
5565,11.594858,321.82605,301.459,11.594859,351.38797,6.2236233,5.9724994,293.79333,268.67737,343.36462,0.02329253,321.83047,350.57516,0.99911946,1.0,0.89268345,0.01,1449068.0,10054.75,324.303,324.303,-4202.52,333900.0,4099568.2207004167,991842.1,2431460.8,1449068.0,10054.75,12.196123,3423303.0,1459122.8,1459135.0,-0.4666748
5580,10.713992,326.06146,304.45453,10.713992,320.57236,5.6742663,5.4506845,293.96002,268.75,322.6556,0.021522988,326.07812,320.67847,0.99911946,1.0,0.9294218,0.31344166,1508704.4,315157.75,325.971,325.971,-4189.528,334800.0,1645314.8321422532,972285.3,725282.4,1508704.4,315157.75,11.12495,1697567.8,1823862.1,1823873.2,-0.2999878
5595,10.198,327.1589,303.18985,10.198001,328.59167,5.35918,5.1504445,294.05585,268.70013,327.78076,0.020486427,327.16214,328.5755,0.99911946,1.0,0.9137809,0.2973969,1483314.9,299025.16,327.639,327.639,-4182.0747,335700.0,2115875.7159703895,1026633.0,1088001.0,1483314.9,299025.16,10.5096245,2114634.0,1782340.0,1782350.5,-0.2041626
5610,9.701444,328.38742,302.2079,9.701444,328.41818,5.061067,4.8658657,294.13858,268.5807,328.06683,0.019488912,328.4043,328.44122,0.99911946,1.0,0.96854,0.3255755,1572203.9,327358.03,329.307,329.307,-4175.525,336600.0,2116643.5884194924,1066713.0,1067966.4,1572203.9,327358.03,9.926933,2134679.5,1899561.9,1899571.8,-0.12142944
5625,9.151994,330.54077,301.9006,9.151994,330.81723,4.7364073,4.5554485,294.21878,268.39587,330.28726,0.018385138,330.56104,330.83154,0.99911946,1.0,1.0,0.3296371,1623272.0,331441.9,330.975,330.975,-4168.628,337500.0,2191949.0449100067,1100881.5,1111508.1,1623272.0,331441.9,9.291856,2212389.5,1954713.9,1954723.1,-0.041229248
5640,8.515164,332.48462,301.65607,8.515164,332.3918,4.3667164,4.201436,294.30035,268.15,332.0476,0.017105835,332.50424,332.40912,0.99911946,1.0,0.9955203,0.3235576,1616000.1,325329.06,332.643,332.643,-4161.074,338400.0,2183465.1898160474,1102542.9,1099223.9,1616000.1,325329.06,8.568152,2201766.8,1941329.2,1941337.9,0.04034424
5655,7.5226226,334.783,301.0652,7.5226226,334.39368,3.798613,3.6563957,294.52948,267.875,334.61044,0.015111949,334.79785,334.39856,0.99911946,1.0,0.89794475,0.27948374,1457608.5,281013.94,334.311,334.311,-4143.932,339300.0,2129123.7721078005,1065314.5,1053014.2,1457608.5,281013.94,7.4550085,2118328.8,1738622.5,1738630.0,0.2694702
5670,7.2038927,337.3027,299.86615,7.2038927,335.63712,3.631787,3.496414,294.731,267.6,336.28708,0.014471663,337.34348,335.62286,0.99911946,1.0,0.6982111,0.17446871,1133386.5,175423.94,332.645,332.645,-4153.003,340200.0,2213699.9467342664,1132693.5,1082298.9,1133386.5,175423.94,7.128201,2214992.5,1308810.5,1308817.6,0.47097778
5685,7.1898165,333.33353,298.47516,7.1898165,330.39108,3.6182008,3.483247,294.88657,267.325,333.14954,0.014443386,333.2738,330.348,0.99911946,1.0,0.28126425,0.038477045,456568.34,38687.707,329.312,329.312,-4145.8843,341100.0,2103424.804726501,1052626.1,963772.44,456568.34,38687.707,7.101448,2016398.5,495256.06,495263.16,0.6265564
5700,-0.062754676,328.00208,297.46887,-0.063015714,328.00638,-2.9770373e-25,-2.9737384e-25,294.98364,267.05,329.60715,-0.000126328,327.87033,327.94418,0.0010056568,0.0010088276,0.0,0.0,0.0,0.0,328.201,328.201,-98.82005,342000.0,-17051.848783193258,-8047.6255,-8082.2393,0.0,0.0,-5.9507757e-25,-16129.865,0.0,-5.9507757e-25,0.7236328
5715,-0.042387918,328.11502,297.46887,-0.042387918,328.11795,0.0,0.0,295.02753,266.775,329.60715,-8.515169e-05,327.88095,327.94693,6.3346636e-17,6.3038045e-17,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,342900.0,-11493.83930100325,-5455.911,-5456.4326,0.0,0.0,0.0,-10912.344,0.0,0.0,0.7675171
5730,-0.042387918,328.1992,297.46887,-0.042387918,328.20114,0.0,0.0,295.0449,266.5,329.60715,-8.515169e-05,327.89188,327.94983,3.1630063e-19,-1.9543132e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,343800.0,-11493.83930100325,-5470.895,-5471.2427,0.0,0.0,0.0,-10942.138,0.0,0.0,0.7848816
5745,-0.042387918,328.26425,297.46887,-0.042387918,328.26556,0.0,0.0,295.04816,266.225,329.60715,-8.515169e-05,327.90314,327.95288,-5.4860265e-23,1.7157873e-24,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,344700.0,-11493.83930100325,-5482.4785,-5482.712,0.0,0.0,0.0,-10965.19,0.0,0.0,0.788147
5760,-0.042387918,328.3165,297.46887,-0.042387918,328.31738,0.0,0.0,295.04602,265.95,329.60715,-8.515169e-05,327.9147,327.95605,1.5783179e-37,-4.936283e-39,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,345600.0,-11493.83930100325,-5491.78,-5491.9375,0.0,0.0,0.0,-10983.717,0.0,0.0,0.78601074
5775,-0.042387918,328.36038,297.46887,-0.042387918,328.361,0.0,0.0,295.03745,265.78305,329.60715,-8.515169e-05,327.92664,327.9594,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,346500.0,-11493.83930100325,-5499.5923,-5499.701,0.0,0.0,0.0,-10999.293,0.0,0.0,0.7774353
5790,-0.042387918,328.3989,297.46887,-0.042387918,328.3993,0.0,0.0,295.026,265.77975,329.60715,-8.515169e-05,327.93887,327.96295,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,347400.0,-11493.83930100325,-5506.4487,-5506.5195,0.0,0.0,0.0,-11012.969,0.0,0.0,0.7659912
5805,-0.042387918,328.43384,297.46887,-0.042387918,328.4341,0.0,0.0,295.01144,265.8616,329.60715,-8.515169e-05,327.95148,327.96664,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,348300.0,-11493.83930100325,-5512.6694,-5512.7188,0.0,0.0,0.0,-11025.389,0.0,0.0,0.7514343
5820,-0.042387918,328.46652,297.46887,-0.042387918,328.4667,0.0,0.0,294.99518,265.95,329.60715,-8.515169e-05,327.96442,327.9705,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,349200.0,-11493.83930100325,-5518.4883,-5518.521,0.0,0.0,0.0,-11037.01,0.0,0.0,0.73516846
5835,-0.042387918,328.49762,297.46887,-0.042387918,328.49774,0.0,0.0,294.98077,266.0553,329.60715,-8.515169e-05,327.9777,327.9745,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,350100.0,-11493.83930100325,-5524.025,-5524.0464,0.0,0.0,0.0,-11048.071,0.0,0.0,0.72076416
5850,-0.042387918,328.5275,297.46887,-0.042387918,328.5276,0.0,0.0,294.95932,266.207,329.60715,-8.515169e-05,327.99127,327.97867,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,351000.0,-11493.83930100325,-5529.3438,-5529.36,0.0,0.0,0.0,-11058.703,0.0,0.0,0.6993103
5865,-0.042387918,328.5563,297.46887,-0.042387918,328.55634,0.0,0.0,294.94202,266.3552,329.60715,-8.515169e-05,328.00516,327.983,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,351900.0,-11493.83930100325,-5534.472,-5534.478,0.0,0.0,0.0,-11068.95,0.0,0.0,0.68200684
5880,-0.042387918,328.58392,297.46887,-0.042387918,328.58395,0.0,0.0,294.9227,266.45,329.60715,-8.515169e-05,328.0193,327.98746,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,352800.0,-11493.83930100325,-5539.389,-5539.3945,0.0,0.0,0.0,-11078.783,0.0,0.0,0.6626892
5895,-0.042387918,328.6101,297.46887,-0.042387918,328.61014,0.0,0.0,294.90088,266.4459,329.60715,-8.515169e-05,328.03363,327.99207,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,353700.0,-11493.83930100325,-5544.051,-5544.056,0.0,0.0,0.0,-11088.107,0.0,0.0,0.64086914
5910,-0.042387918,328.63452,297.46887,-0.042387918,328.63452,0.0,0.0,294.8782,266.34592,329.60715,-8.515169e-05,328.0481,327.99677,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,354600.0,-11493.83930100325,-5548.3975,-5548.3975,0.0,0.0,0.0,-11096.795,0.0,0.0,0.6181946
5925,-0.042387918,328.65665,297.46887,-0.042387918,328.65668,0.0,0.0,294.85403,266.173,329.60715,-8.515169e-05,328.06265,328.00156,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,355500.0,-11493.83930100325,-5552.336,-5552.342,0.0,0.0,0.0,-11104.678,0.0,0.0,0.59402466
5940,-0.042387918,328.6759,297.46887,-0.042387918,328.67593,0.0,0.0,294.82727,265.95,329.60715,-8.515169e-05,328.07715,328.0064,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,356400.0,-11493.83930100325,-5555.764,-5555.77,0.0,0.0,0.0,-11111.534,0.0,0.0,0.56726074
5955,-0.042387918,328.69174,297.46887,-0.042387918,328.69174,0.0,0.0,294.80072,265.66797,329.60715,-8.515169e-05,328.09155,328.0113,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,357300.0,-11493.83930100325,-5558.584,-5558.584,0.0,0.0,0.0,-11117.168,0.0,0.0,0.54071045
5970,-0.042387918,328.70334,297.46887,-0.042387918,328.70334,0.0,0.0,294.7744,265.29666,329.60715,-8.515169e-05,328.10568,328.01614,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,358200.0,-11493.83930100325,-5560.649,-5560.649,0.0,0.0,0.0,-11121.298,0.0,0.0,0.5144043
5985,-0.042387918,328.71002,297.46887,-0.042387918,328.71002,0.0,0.0,294.74286,264.827,329.60715,-8.515169e-05,328.11945,328.02097,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,359100.0,-11493.83930100325,-5561.8384,-5561.8384,0.0,0.0,0.0,-11123.677,0.0,0.0,0.48284912
6000,-0.042387918,328.71094,297.46887,-0.042387918,328.71094,0.0,0.0,294.71555,264.25,329.60715,-8.515169e-05,328.13263,328.02567,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,360000.0,-11493.83930100325,-5562.0015,-5562.0015,0.0,0.0,0.0,-11124.003,0.0,0.0,0.4555359
6015,-0.042387918,328.70526,297.46887,-0.042387918,328.70526,0.0,0.0,294.64334,263.50684,329.60715,-8.515169e-05,328.1451,328.0302,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,360900.0,-11493.83930100325,-5560.991,-5560.991,0.0,0.0,0.0,-11121.982,0.0,0.0,0.3833313
6030,-0.042387918,328.69208,297.46887,-0.042387918,328.69208,0.0,0.0,294.58496,262.6269,329.60715,-8.515169e-05,328.15668,328.03452,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,361800.0,-11493.83930100325,-5558.644,-5558.644,0.0,0.0,0.0,-11117.288,0.0,0.0,0.32495117
6045,-0.042387918,328.67065,297.46887,-0.042387918,328.67065,0.0,0.0,294.5292,261.73352,329.60715,-8.515169e-05,328.16714,328.03854,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,362700.0,-11493.83930100325,-5554.83,-5554.83,0.0,0.0,0.0,-11109.66,0.0,0.0,0.26919556
6060,-0.042387918,328.63992,297.46887,-0.042387918,328.63992,0.0,0.0,294.47787,260.95,329.60715,-8.515169e-05,328.17627,328.0422,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,363600.0,-11493.83930100325,-5549.359,-5549.359,0.0,0.0,0.0,-11098.718,0.0,0.0,0.21786499
6075,-0.042387918,328.5991,297.4701,-0.042387918,328.5991,0.0,0.0,294.33322,260.29318,329.60156,-8.5151696e-05,328.18384,328.0454,2.4736818e-19,1.4544458e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,364500.0,-11491.406412311278,-5541.872,-5541.872,0.0,0.0,0.0,-11083.744,0.0,0.0,0.07321167
6090,-0.04238796,328.5472,298.38196,-0.04238796,328.5472,0.0,0.0,294.21838,259.70267,326.54044,-8.5151776e-05,328.18954,328.04813,-2.560967e-19,-7.0425434e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303246,365400.0,-10070.526466773399,-5370.3022,-5370.3022,0.0,0.0,0.0,-10740.6045,0.0,0.0,-0.041625977
6105,-0.042388037,328.48328,301.3458,-0.042388037,328.48328,0.0,0.0,294.10785,259.18582,315.7315,-8.5151936e-05,328.19318,328.05017,-7.6667894e-20,5.733946e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.303375,366300.0,-5144.879050821194,-4831.2793,-4831.2793,0.0,0.0,0.0,-9662.559,0.0,0.0,-0.15216064
6120,-0.042388134,328.4067,304.2195,-0.042388134,328.4067,0.0,0.0,293.9995,258.75,303.2756,-8.515213e-05,328.19443,328.05154,2.2290175e-18,2.062688e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30353,367200.0,337.57852009763667,-4306.0503,-4306.0503,0.0,0.0,0.0,-8612.101,0.0,0.0,-0.26049805
6135,45.56892,317.40823,294.23672,0.9907044,327.00323,47.86918,0.0,293.8507,258.41617,316.29153,0.04676605,317.53674,326.77844,0.99974924,9.078118e-18,1.0,0.0,1623272.0,0.0,343.15,343.15,-5858.597,368100.0,4331948.588658452,4434783.0,136340.1,1623272.0,0.0,47.86918,4571123.0,1623272.0,1623319.9,-0.40930176
6150,7.2158575,333.28662,294.41373,7.2158575,347.12695,3.6327806,3.497254,293.77817,258.20264,330.15652,0.0144957,333.2789,348.26382,0.99974924,1.0,1.0,1.0,1623272.0,1005475.0,343.15,343.15,-4146.341,369000.0,2176090.824157086,1178105.4,1597558.8,1623272.0,1005475.0,7.1300344,2775664.0,2628747.0,2628754.2,-0.48184204
6165,7.186622,300.29895,296.32373,7.509248,340.03207,3.707081,3.568631,293.80515,258.1128,322.12216,0.014761025,300.25082,340.05145,0.014489453,1.0,0.0,0.41016594,0.0,412411.62,343.15,343.15,-4148.87,369900.0,1599407.4307013194,119987.29,1378510.5,0.0,412411.62,7.275712,1498497.8,412411.62,412418.9,-0.4548645
6180,7.241967,331.0892,298.24918,7.241967,349.2359,3.6473672,3.511266,293.85657,258.15,343.75714,0.01454815,331.268,348.4228,0.99914044,1.0,1.0,0.01,1623272.0,10054.75,343.15,343.15,-4146.7476,370800.0,2780638.1288365005,998870.9,1550825.6,1623272.0,10054.75,7.158633,2549696.5,1633326.8,1633333.9,-0.40344238
6195,7.2672324,336.35318,299.1086,7.2672324,342.22574,3.6611388,3.5244875,293.88855,258.35007,336.765,0.014598904,336.3675,342.48978,0.99914044,1.0,1.0,0.51266986,1623272.0,515476.75,343.15,343.15,-4146.7188,371700.0,2308917.2948172633,1136792.8,1316037.1,1623272.0,515476.75,7.185626,2452830.0,2138748.8,2138756.0,-0.37145996
6210,7.2847123,337.094,299.78705,7.2847123,343.183,3.6734846,3.5363982,293.94205,258.67337,341.07614,0.014634019,337.09988,343.08987,0.99914044,1.0,1.0,0.3139121,1623272.0,315630.75,343.15,343.15,-4150.048,372600.0,2537746.520247299,1141435.5,1327733.9,1623272.0,315630.75,7.2098827,2469169.5,1938902.8,1938910.0,-0.31796265
6225,7.611112,338.43472,300.05978,7.6111126,343.4688,3.8488748,3.7046607,294.00845,259.00995,339.8827,0.015289714,338.64508,343.5804,0.99914044,1.0,1.0,0.38421175,1623272.0,386315.3,343.15,343.15,-4145.785,373500.0,2557299.511844832,1226719.0,1387642.2,1623272.0,386315.3,7.5535355,2614361.2,2009587.2,2009594.8,-0.2515564
6240,7.3073707,342.0915,299.96368,7.307371,343.11783,3.6914237,3.5537355,294.07343,259.25,342.9057,0.014679537,342.09955,343.08142,0.99914044,1.0,1.0,0.29508242,1623272.0,296698.0,343.15,343.15,-4156.628,374400.0,2647549.4984477563,1292942.8,1324442.1,1623272.0,296698.0,7.245159,2617385.0,1919970.0,1919977.2,-0.18658447
6255,7.612213,344.1106,299.6066,7.612213,343.68774,3.8481762,3.7039628,294.16568,259.24274,343.71973,0.015291925,344.13126,343.69528,0.99914044,1.0,0.94788605,0.28620678,1538676.9,287773.78,343.15,343.15,-4144.302,375300.0,2833213.4748060354,1422850.5,1409331.4,1538676.9,287773.78,7.5521393,2832182.0,1826450.6,1826458.1,-0.094329834
