minute,boiler1_flowrate,boiler1_supply_temp,radiator_return_temp,boiler2_flowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_actuatorSignal,boiler2_actuatorSignal,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,t
5226,-9.034207e-23,315.70444,311.75348,-1.6681994e-31,315.97342,0.0,0.0,293.01068,272.02484,316.19638,9.034207e-23,315.70486,315.96832,8.440655e-33,8.440655e-33,0.0,0.0,0.0,0.0,343.15,343.15,313589.5
5227,-9.033427e-23,315.70444,311.75348,-1.5500526e-31,315.97342,0.0,0.0,292.97778,272.02362,316.19638,9.033427e-23,315.70486,315.96832,3.810839e-33,3.810839e-33,0.0,0.0,0.0,0.0,343.15,343.15,313649.8
5228,-9.0283345e-23,315.70444,311.75348,-1.21855476e-29,315.97342,0.0,0.0,292.94543,272.023,316.19638,9.028336e-23,315.70486,315.96832,0.050689068,4.980316e-34,0.0,0.0,0.0,0.0,343.15,343.15,313709.38
5229,-9.0229854e-23,315.70444,311.75348,-2.4990805e-29,315.97342,0.0,0.0,292.91315,272.02298,316.19638,9.022988e-23,315.70486,315.96832,0.6314239,3.7896384e-34,0.0,0.0,0.0,0.0,343.15,343.15,313769.12
5230,-7.0875195e-23,315.70444,311.75348,-1.7650621e-29,315.97342,0.0,0.0,292.88058,272.02353,316.19638,7.0875214e-23,315.76587,315.96832,0.9753884,4.059299e-34,0.12903225,0.0,1935.4839,0.0,343.15,343.15,313829.75
5231,-4.2083306e-05,318.3226,311.25186,-4.1287693e-09,315.97342,0.111937396,0.0,292.8489,272.02457,316.19525,4.2087435e-05,320.77313,315.96832,0.999109,-4.401257e-19,1.0,0.0,15000.0,0.0,343.15,343.15,313889.06
5232,-0.00018639948,325.86475,304.95694,-1.875957e-08,315.97403,2.4507458,0.0,292.8164,272.02612,316.224,0.00018641824,326.054,315.96832,0.9999759,-1.459882e-19,1.0,0.0,15000.0,0.0,343.15,343.15,313950.34
5233,-0.00018910776,327.6938,297.22107,-1.9031715e-08,315.9761,2.4362273,0.0,292.78558,272.0281,318.0314,0.00018912679,327.7753,315.9683,0.99999845,1.667928e-17,1.0,0.0,15000.0,0.0,343.15,343.15,314009.22
5234,-0.00020322687,327.87436,294.8978,-2.0452651e-08,315.97882,3.1262589,0.0,292.75598,272.03052,322.79938,0.00020324733,327.77023,315.96817,0.9999986,1.8088367e-16,1.0,0.0,15000.0,0.0,343.15,343.15,314069.5
5235,-0.00023032601,323.0682,294.85645,-2.3179897e-08,315.98175,4.5750804,0.0,292.73264,272.03333,325.65286,0.0002303492,322.7762,315.96768,0.9999986,1.8110381e-16,1.0,0.0,15000.0,0.0,343.15,343.15,314129.5
5236,-0.0002528987,316.41116,294.8485,-2.54516e-08,315.9835,6.0482483,0.0,292.71832,272.0365,324.89072,0.00025292413,316.17047,315.96683,0.9999986,1.7978768e-16,1.0,0.0,15000.0,0.0,343.15,343.15,314189.5
5237,-0.00026701132,311.5951,294.9382,-2.6871888e-08,315.9834,7.1109037,0.0,292.7135,272.04,320.305,0.0002670382,311.4569,315.96582,0.9999986,1.7942305e-16,1.0,0.0,15000.0,0.0,343.15,343.15,314249.5
5238,-0.00027420145,308.8974,295.2163,-2.7595497e-08,315.9819,7.698987,0.0,292.71652,272.0438,315.1148,0.00027422904,308.82703,315.96475,0.9999986,1.7966272e-16,1.0,0.0,15000.0,0.0,343.15,343.15,314309.3
5239,-0.0002781583,307.55905,295.75415,-2.7993712e-08,315.97955,8.036626,0.0,292.7252,272.04785,311.41104,0.00027818626,307.52826,315.96362,0.9999986,1.8044315e-16,1.0,0.0,15000.0,0.0,343.15,343.15,314369.5
5240,-0.0002804144,307.08102,296.55463,-2.8220768e-08,315.97684,8.233594,0.0,292.73755,272.05215,309.2748,0.00028044262,307.07556,315.96255,0.9999986,1.7902663e-16,1.0,0.0,15000.0,0.0,343.15,343.15,314429.5
5241,-0.0002816853,307.18982,297.5618,-2.834867e-08,315.974,8.345984,0.0,292.7524,272.05664,308.20282,0.00028171364,307.20206,315.9615,0.9999986,1.7490013e-16,1.0,0.0,15000.0,0.0,343.15,343.15,314489.5
5242,-0.0002824072,307.71954,298.6877,-2.8421324e-08,315.9712,8.410288,0.0,292.76917,272.0613,307.83994,0.00028243565,307.74408,315.96045,0.9999986,1.7519454e-16,1.0,0.0,15000.0,0.0,343.15,343.15,314549.97
5243,-0.0002828119,308.51196,299.80045,-2.8466001e-08,315.96863,8.446476,0.0,292.78683,272.06607,307.97614,0.00028284037,308.54382,315.9595,0.9999986,1.3877464e-08,1.0,0.0,15000.0,0.0,343.15,343.15,314609.53
5244,-0.00027028937,309.51935,300.88614,-4.9147446e-05,315.7154,8.772416,0.0,292.80566,272.071,308.5085,0.0003194368,309.5669,315.5706,0.9999986,0.18988347,1.0,0.0,15000.0,0.0,343.15,343.15,314669.94
5245,-0.00017862771,311.6057,301.97534,-0.00014468319,313.08652,4.401484,0.0,292.82544,272.07596,309.8991,0.0003233109,311.78973,312.85663,0.9999986,0.8291552,1.0,0.0,15000.0,0.0,343.15,343.15,314729.94
5246,-0.00014232808,314.99033,302.69208,-0.00014114549,311.04785,2.3945324,0.0,292.84622,272.0809,311.4146,0.00028347355,315.22446,311.10376,0.9999986,0.9915087,1.0,0.46774194,15000.0,10524.193,343.15,343.15,314789.1
5247,-0.00014525995,317.76584,303.23212,-0.00014522266,315.22592,2.5575702,0.0,292.8688,272.08597,312.59125,0.00029048263,317.92426,315.58145,0.9999986,0.99973977,1.0,1.0,15000.0,22500.0,343.15,343.15,314849.97
5248,-0.00014289033,319.7579,303.61505,-0.00014288949,319.73895,2.4346015,0.0,292.89252,272.0909,314.88034,0.00028577982,319.88245,320.02448,0.9999986,0.9999926,1.0,1.0,15000.0,22500.0,343.15,343.15,314909.5
5249,-0.00014246308,321.2904,303.8915,-0.00014246324,323.3229,2.4128122,0.0,292.91867,272.09583,317.89395,0.0002849263,321.38443,323.5476,0.9999986,0.9999998,1.0,1.0,15000.0,22500.0,343.15,343.15,314969.5
5250,-0.00014209322,322.44995,304.1065,-0.00014209341,326.13766,2.394063,0.0,292.94824,272.10065,320.60318,0.00028418665,322.52188,326.31497,0.9999986,1.0,1.0,1.0,15000.0,22500.0,343.15,343.15,315029.5
5251,-0.00014190965,322.71686,304.30496,-0.00014190984,328.3564,2.3847895,0.0,292.98212,272.10535,322.7932,0.00028381948,322.55746,328.4963,0.9999986,1.0,0.52459013,1.0,7868.8525,22500.0,343.15,343.15,315089.53
5252,-0.00014181268,317.7457,304.5315,-0.00014181287,330.1176,2.3798988,0.0,293.0213,272.10995,324.27484,0.00028362553,317.36728,330.2284,0.9999986,1.0,0.0,1.0,0.0,22500.0,343.15,343.15,315149.97
5253,-0.00014176065,313.49213,304.81644,-0.00014176084,331.49884,2.377276,0.0,293.0651,272.11426,324.02704,0.00028352148,313.24982,331.5876,0.9999986,1.0,0.0,1.0,0.0,22500.0,343.15,343.15,315209.5
5254,-0.000120939134,310.86896,305.1472,-0.00012303703,332.99225,18.041328,-2.1240633e-11,293.1144,272.11847,322.5124,0.00024397617,310.71323,333.15198,0.98349357,1.0,0.0,1.0,0.0,22500.0,343.15,343.15,315270.28
5255,-8.1568745e-05,309.49142,305.4842,-0.00016517924,334.10876,42.07646,-3.3623788,293.165,272.12228,321.68912,0.00024674798,309.3838,334.09143,0.51945907,1.0,0.0,1.0,0.0,22500.0,343.15,343.15,315329.38
5256,-1.1473493e-05,309.08112,305.89627,-0.00024414284,331.85703,38.9651,-16.884554,293.21875,272.12592,323.37,0.00025561632,308.99176,331.7061,0.049584746,1.0,0.0,1.0,0.0,22500.0,343.15,343.15,315389.78
5257,-4.1633243e-06,309.03226,306.44785,-0.00028087985,328.1212,19.759184,-9.643041,293.27475,272.12918,326.4656,0.00028504318,308.94946,328.0031,0.014630723,1.0,0.0,1.0,0.0,22500.0,343.15,343.15,315449.5
5258,-4.1237095e-06,309.00024,307.08377,-0.00027926877,325.75095,8.154402,-0.6088802,293.3354,272.13214,327.46594,0.00028339247,308.92786,325.69504,0.014573875,1.0,0.0,1.0,0.0,22500.0,343.15,343.15,315509.5
5259,-4.107684e-06,308.97348,307.72906,-0.00027818407,324.73904,4.8110332,2.433105,293.40042,272.1347,326.69693,0.00028229176,308.91458,324.7173,0.014573846,1.0,0.0,1.0,0.0,22500.0,343.15,343.15,315569.5
5260,-4.118372e-06,308.95255,308.3827,-0.0002789079,324.4047,4.005101,3.2810235,293.46893,272.13684,325.6151,0.00028302625,308.90875,324.40057,0.014573846,1.0,0.0,1.0,0.0,22500.0,343.15,343.15,315629.5
5261,-4.1211233e-06,308.938,309.03445,-0.00027909418,324.4485,3.8011274,3.4987998,293.53946,272.13855,324.7629,0.0002832153,308.91006,324.45493,0.014573846,1.0,0.0,1.0,0.0,22500.0,343.15,343.15,315689.16
5262,-4.1220974e-06,308.9299,309.68863,-0.00027916016,324.72668,3.7505546,3.5545335,293.61304,272.13977,324.3702,0.00028328225,308.9187,324.73956,0.014573846,1.0,0.0,1.0,0.0,22500.0,342.8877,342.8877,315749.97
5263,-4.122949e-06,308.92874,310.3036,-0.00027921784,325.1343,3.7402976,3.5693266,293.68604,272.14047,324.36514,0.00028334078,308.9343,325.15085,0.014573846,1.0,0.0,1.0,0.0,22500.0,335.15,335.15,315809.5
5264,-4.123414e-06,308.93448,310.88086,-0.0002792493,325.62128,3.7385259,3.5735717,293.76035,272.14066,324.60352,0.00028337273,308.95706,325.63974,0.014573846,1.0,0.0,1.0,0.0,22500.0,335.15,335.15,315869.5
5265,-4.1236644e-06,308.9471,311.4007,-0.0002792663,326.14133,3.7384923,3.574939,293.8351,272.14026,324.98737,0.00028338996,308.98642,326.16034,0.014573846,1.0,0.0,1.0,0.0,22500.0,333.15,333.15,315929.5
5266,-4.11799e-06,308.96664,311.85828,-0.000278882,326.6665,4.2490144,3.0609052,293.91098,272.13925,325.45587,0.000283,309.02216,326.68527,0.014573846,1.0,0.0,1.0,0.0,22500.0,333.15,333.15,315990.06
5267,-5.836348e-06,308.99252,312.20813,-0.0002525717,327.4211,47.452168,-15.61363,293.9865,272.1376,326.0148,0.00025840805,309.06293,327.46478,0.023078196,1.0,0.0,1.0,0.0,22500.0,333.15,333.15,316050.1
5268,-0.000106376014,309.407,312.56003,-0.00024728166,328.36542,30.787235,-2.3563302,294.06116,272.1353,326.28244,0.00035365767,309.50504,328.4046,0.4421256,1.0,0.0,1.0,0.0,22500.0,333.15,333.15,316109.28
5269,-0.00014435282,310.68915,313.0218,-0.00015374369,330.40884,3.2544138,-0.00916761,294.139,272.13226,324.19666,0.0002980965,310.76785,330.62384,0.9437971,1.0,0.0,1.0,0.0,22500.0,333.15,333.15,316169.94
5270,-0.0001436863,313.9126,313.2464,-0.00014399795,333.59848,2.4945986,-6.27047e-05,294.21436,272.12857,322.1247,0.00028768426,314.3669,333.80066,0.99777025,1.0,0.859375,1.0,12890.625,22500.0,333.15,333.15,316228.97
5271,-0.00014455023,320.69687,313.4641,-0.0001445602,336.06952,2.5213246,-1.0660561e-06,294.29013,272.12396,323.0622,0.0002891104,321.08493,336.21933,0.99993056,1.0,1.0,1.0,15000.0,22500.0,333.15,333.15,316289.9
5272,-0.0001427069,325.26428,313.62946,-0.0001427105,338.01068,2.4253006,-1.7377566e-08,294.36288,272.11868,326.40018,0.0002854174,325.53137,338.13547,0.99997437,1.0,1.0,1.0,15000.0,22500.0,333.15,333.15,316349.5
5273,-0.00014238637,328.3948,313.7501,-0.00014238997,339.58868,2.4089997,-2.5678726e-10,294.4362,272.11252,329.78998,0.00028477635,328.57767,339.68893,0.9999744,1.0,1.0,1.0,15000.0,22500.0,333.15,333.15,316409.5
5274,-0.00014203807,330.5481,313.8313,-0.00014204165,340.85992,2.3913612,-3.564205e-12,294.51114,272.10553,332.4365,0.00028407972,330.67493,340.94098,0.9999744,1.0,1.0,1.0,15000.0,22500.0,333.15,333.15,316469.5
5275,-0.00014188876,332.03928,313.89346,-0.00014189233,341.88077,2.3838277,-4.7282887e-14,294.58887,272.0976,334.40274,0.0002837811,332.12726,341.94562,0.9999744,1.0,1.0,1.0,15000.0,22500.0,333.15,333.15,316529.5
5276,-0.00014180226,332.87155,313.96878,-0.00014180584,342.22708,2.379472,-5.9678596e-16,294.67014,272.08878,335.86627,0.0002836081,332.84982,342.09067,0.9999744,1.0,0.8169571,0.5967742,12254.357,13427.419,331.53708,331.53708,316589.56
5277,-0.00014175674,331.0586,314.0919,-0.00014176032,337.05634,2.3771825,-7.5605665e-18,294.75525,272.07898,336.63757,0.00028351706,330.8998,336.6129,0.9999744,1.0,0.5347769,0.0,8021.6533,0.0,329.15,329.15,316649.5
5278,-0.00014173212,329.4763,314.29272,-0.0001417357,331.69968,2.3759458,-9.043819e-20,294.84476,272.0681,335.0781,0.00028346782,329.43082,331.43658,0.9999744,1.0,0.66933674,0.19672132,10040.051,4426.2295,329.15,329.15,316709.8
5279,-0.00014171888,329.4232,314.58362,-0.00014172246,329.6167,2.3752816,-1.1094667e-21,294.93604,272.05637,332.16345,0.00028344133,329.43747,329.54044,0.9999744,1.0,0.7276596,0.36103296,10914.894,8123.242,329.15,329.15,316769.53
5280,-0.0001255425,328.7079,314.9337,-0.00012554567,328.11703,12.128279,-1.8977065e-22,295.02957,272.0433,330.27472,0.00025108817,328.6201,327.97696,0.9999744,1.0,0.44281936,0.15677644,6642.29,3527.47,327.15,327.15,316830.12
5281,-0.0001400094,328.1651,315.2561,-0.00014001294,327.3752,35.32526,-0.81090146,295.12048,272.0292,329.41223,0.00028002233,328.12256,327.36,0.9999744,1.0,0.48923853,0.29889375,7338.578,6725.109,327.15,327.15,316889.62
5282,-0.00014977515,327.5693,315.7771,-0.00014977893,327.31232,22.076715,-4.963292,295.2107,272.01376,328.5187,0.00029955409,327.5424,327.31796,0.9999744,1.0,0.60573065,0.46983978,9085.959,10571.3955,327.15,327.15,316949.38
5283,-0.00014548034,327.3566,316.28735,-0.00014548401,327.43353,7.7456737,-3.2011068,295.29962,271.9971,327.9329,0.00029096435,327.3669,327.46463,0.9999744,1.0,0.5414008,0.3881218,8121.012,8732.74,327.15,327.15,317009.03
5284,-0.00014404533,327.34042,316.7289,-0.00014404897,327.61105,2.962449,-0.4840222,295.38773,271.97903,327.62146,0.0002880943,327.33145,327.6107,0.9999744,1.0,0.50851923,0.359375,7627.789,8085.9375,327.15,327.15,317069.38
5285,-0.00014284729,325.92807,317.08066,-0.0001428509,326.419,1.5841131,0.6439569,295.4742,271.95963,327.49945,0.0002856982,325.8124,326.32037,0.9999744,1.0,0.24856491,0.16129032,3728.4736,3629.0322,325.15,325.15,317130.12
5286,-0.00014232265,325.37274,317.32562,-0.00014232624,325.9858,1.246133,0.944594,295.55667,271.93948,327.0132,0.00028464888,325.3746,325.9961,0.9999744,1.0,0.3886752,0.296875,5830.1284,6679.6875,325.15,325.15,317189.7
5287,-0.00014203577,325.3676,317.47418,-0.00014203935,326.1336,1.1581419,1.0186939,295.63657,271.91827,326.24283,0.00028407513,325.3679,326.1471,0.9999744,1.0,0.39627662,0.32307693,5944.149,7269.231,325.15,325.15,317249.25
5288,-0.00014187665,325.35516,317.53497,-0.00014188023,326.3425,1.1341203,1.0354125,295.71436,271.89578,325.88025,0.00028375688,325.34192,326.34546,0.9999744,1.0,0.36283228,0.3015873,5442.484,6785.7144,325.15,325.15,317309.4
5289,-0.00014179295,325.33444,317.519,-0.00014179652,326.5979,1.1272551,1.0384563,295.78867,271.87247,325.82806,0.00028358947,325.34146,326.62598,0.9999744,1.0,0.43963155,0.4,6594.473,9000.0,325.15,325.15,317369.2
5290,-0.00014174636,324.30716,317.4386,-0.00014174994,325.97052,1.1249686,1.0386187,295.86133,271.84775,325.8907,0.0002834963,324.15472,325.847,0.9999744,1.0,0.036667712,0.032786883,550.0157,737.7049,323.15,323.15,317429.97
5291,-0.00014172132,323.3682,317.3108,-0.0001417249,325.2974,1.1241055,1.0383434,295.9299,271.82263,325.65253,0.00028344622,323.3842,325.32797,0.9999744,1.0,0.31600735,0.3125,4740.11,7031.25,323.15,323.15,317489.53
5292,-0.00014170702,322.85175,317.14874,-0.0001417106,326.1971,1.1237055,1.0380964,295.99564,271.79675,324.96933,0.0002834176,322.75357,326.41684,0.9999744,1.0,0.03076923,0.6615385,461.53845,14884.615,323.15,323.15,317548.88
5293,-0.00014169814,321.0461,316.9606,-0.00014170172,330.95013,1.1234844,1.0379212,296.0601,271.76947,324.63272,0.00028339986,320.93735,331.29068,0.9999744,1.0,0.0,1.0,0.0,22500.0,323.15,323.15,317609.5
5294,-0.00014169226,319.7679,316.76248,-0.00014169584,335.08673,1.1233464,1.0378006,296.12125,271.74167,325.1386,0.0002833881,319.69208,335.3406,0.9999744,1.0,0.0,1.0,0.0,22500.0,323.15,323.15,317669.5
5295,-0.00013345078,318.87665,316.55835,-0.00014323006,338.16284,1.1066484,1.024481,296.18024,271.71313,326.28452,0.00027668083,318.8228,338.3472,0.932373,1.0,0.0,1.0,0.0,22500.0,323.15,323.15,317729.47
5296,-5.557671e-05,318.40216,316.3172,-0.00017807694,339.93954,1.311545,1.2407496,296.23688,271.68427,327.48193,0.00023365366,318.3587,339.98108,0.3316244,1.0,0.0,1.0,0.0,22500.0,323.15,323.15,317788.7
5297,-6.066368e-06,318.30228,316.04407,-0.00024899258,338.95377,2.70515,2.5862632,296.29306,271.65424,329.74582,0.00025505896,318.25928,338.86182,0.024910724,1.0,0.0,1.0,0.0,22500.0,323.15,323.15,317848.94
5298,-4.0528603e-06,318.28348,315.84225,-0.00027432796,336.4682,3.5437121,3.3890817,296.34973,271.62338,333.99994,0.00027838082,318.23907,336.38666,0.0145815555,1.0,0.0,1.0,0.0,22500.0,323.15,323.15,317909.5
5299,-4.052775e-06,318.26538,315.69183,-0.00027444088,334.744,3.547918,3.393105,296.4084,271.5923,336.08585,0.00027849368,318.2197,334.69604,0.014575159,1.0,0.0,1.0,0.0,22500.0,323.15,323.15,317969.5
5300,-4.0783857e-06,318.2468,315.59933,-0.0002761752,333.70413,3.615666,3.457897,296.4705,271.5606,335.62695,0.00028025362,318.19986,333.67358,0.014575158,1.0,0.0,1.0,0.0,22500.0,323.15,323.15,318029.5
5301,-4.1005046e-06,318.2275,315.5955,-0.00027767304,333.01587,3.6747868,3.5144382,296.53568,271.52844,334.50787,0.00028177354,318.17905,332.99557,0.014575158,1.0,0.0,1.0,0.0,22500.0,323.15,323.15,318089.5
5302,-4.1098547e-06,318.20764,315.6987,-0.00027830616,332.57224,3.6999948,3.5385463,296.6028,271.49603,333.5503,0.000282416,318.15784,332.55978,0.014575158,1.0,0.0,1.0,0.0,22500.0,320.16586,320.16586,318149.16
5303,-1.746601e-05,318.1772,315.91907,-0.00027668683,332.32623,3.830903,3.6563454,296.6723,271.46292,332.85892,0.00029415282,318.12762,332.32202,0.063424915,1.0,0.0,1.0,0.0,22500.0,319.15,319.15,318209.38
5304,-0.00013011949,317.90118,316.3784,-0.0002141926,332.83444,3.0037856,2.8136253,296.7426,271.42978,331.98422,0.00034431208,317.8673,332.91727,0.6367996,1.0,0.0,1.0,0.0,22500.0,319.15,319.15,318268.94
5305,-0.00013964852,319.13135,316.87686,-0.00014308121,335.08264,1.1401762,1.0541575,296.8157,271.3957,329.6403,0.00028272974,319.43463,335.1228,0.97624546,1.0,0.6541027,0.59375,9811.541,13359.375,319.15,319.15,318329.62
5306,-0.00014523474,322.84506,317.294,-0.0001453568,332.2412,1.2123871,1.1200994,296.88644,271.36194,327.89175,0.00029059153,322.9323,331.9456,0.99914736,1.0,0.37791368,0.0,5668.7056,0.0,319.15,319.15,318389.2
5307,-0.00014314611,322.43195,317.71127,-0.00014314955,328.6033,1.1587323,1.0705067,296.95578,271.32764,327.5537,0.00028629566,322.333,328.38773,0.99997574,1.0,0.051289402,0.0,769.341,0.0,319.15,319.15,318449.3
5308,-0.00014232997,321.01215,318.06097,-0.00014233007,325.99515,1.1390628,1.0523398,297.0227,271.29312,326.69022,0.00028466005,320.92786,325.839,0.99999934,1.0,0.0,0.0,0.0,0.0,319.15,319.15,318509.5
5309,-0.0001418675,320.0975,318.32605,-0.0001418675,324.1184,1.128249,1.0423582,297.08646,271.2585,325.07617,0.000283735,320.04865,324.00516,1.0,1.0,0.0,0.0,0.0,0.0,319.15,319.15,318569.5
5310,-0.00014146756,319.56903,318.49356,-0.00014146756,322.7511,1.119196,1.0340104,297.14685,271.22363,323.4255,0.00028293513,319.54092,322.66852,1.0,1.0,0.0,0.0,0.0,0.0,319.15,319.15,318629.88
5311,-0.00014102922,319.26654,318.55615,-0.00014102922,321.76517,1.1097908,1.0253544,297.2019,271.18927,322.14276,0.00028205843,319.24994,321.70377,1.0,1.0,0.00082768244,0.0,12.415236,0.0,319.15,319.15,318689.2
5312,-0.00014011828,319.59427,318.51593,-0.00014011828,321.02206,1.0911554,1.0082301,297.25266,271.1546,321.2156,0.00028023656,319.62527,320.97525,1.0,1.0,0.10802741,0.0,1620.4111,0.0,319.15,319.15,318748.94
5313,-0.00013613893,319.37088,318.3674,-0.00013611783,320.43985,1.016867,0.94011563,297.29962,271.11914,320.63748,0.00027225676,319.34735,320.4027,1.0,0.9998363,0.0,0.0,0.0,0.0,319.15,319.15,318810.1
5314,-0.00011630954,319.5312,318.1012,-8.7630775e-05,320.04214,0.5849012,0.5458164,297.34024,271.08493,320.31055,0.0002039403,319.58316,320.01047,1.0,0.75276864,0.1046256,0.0,1569.3839,0.0,319.15,319.15,318869.28
5315,-0.0001612167,319.53192,317.7038,-1.943852e-05,319.89395,0.85843754,0.8189065,297.37677,271.04993,320.14,0.00018065522,319.5159,319.87125,1.0,0.1265592,0.0,0.0,0.0,0.0,319.15,319.15,318929.9
5316,-9.900072e-05,319.44907,317.12207,-4.7672653e-05,319.85565,0.6508893,0.62071687,297.40756,271.0157,319.9727,0.00014667338,319.45093,319.84607,1.0,0.5996916,0.0,0.0,0.0,0.0,319.15,319.15,318989.53
5317,-1.9795149e-05,319.45978,316.50238,-1.9239695e-05,319.83133,0.054141764,0.050804652,297.43362,270.98148,319.85278,3.9034843e-05,319.46152,319.82498,1.0,0.9773381,0.0,0.0,0.0,0.0,319.15,319.15,319049.34
5318,-1.2515777e-05,319.4609,316.01498,-1.250671e-05,319.82153,0.016235694,0.014794035,297.45538,270.9471,319.81775,2.5022488e-05,319.46033,319.8139,0.9999744,0.99922985,0.0,0.0,0.0,0.0,319.15,319.15,319109.9
5319,-1.1327395e-05,319.4584,315.48566,-1.1327115e-05,319.81116,0.013023671,0.011806102,297.47253,270.91342,319.79526,2.265451e-05,319.45465,319.80157,0.77681047,0.77678937,0.0,0.0,0.0,0.0,319.15,319.15,319169.72
5320,-3.032587e-06,319.45486,315.1232,-3.0325755e-06,319.8035,0.0013264637,0.0011415652,297.48593,270.87912,319.7829,6.065163e-06,319.44867,319.7924,0.1371485,0.13714798,0.0,0.0,0.0,0.0,319.15,319.15,319231.22
5321,-8.532976e-08,319.45428,315.08096,-8.5329575e-08,319.80246,2.423573e-06,2.0197442e-06,297.49487,270.8468,319.78177,1.7065933e-07,319.44778,319.79114,0.0065216515,0.0065216376,0.0,0.0,0.0,0.0,319.15,319.15,319289.72
5322,-7.4657386e-10,319.45428,315.08096,-7.4657247e-10,319.80243,5.848256e-10,5.8314864e-10,297.50034,270.8143,319.78177,1.4931463e-09,319.44775,319.7911,0.00020953442,0.00020953408,0.0,0.0,0.0,0.0,335.6746,335.6746,319349.3
5323,-3.702024e-12,319.45428,315.08096,-3.702023e-12,319.80243,4.4626622e-14,4.4574465e-14,297.50232,270.7819,319.78177,7.404047e-12,319.44775,319.7911,5.7632187e-06,5.763211e-06,0.0,0.0,0.0,0.0,343.15,343.15,319409.5
5324,-2.0259254e-13,319.45428,315.08096,-2.0259254e-13,319.80243,3.955987e-17,3.951488e-17,297.501,270.7501,319.78177,4.0518508e-13,319.44775,319.7911,1.4205031e-07,1.4205014e-07,0.0,0.0,0.0,0.0,343.15,343.15,319469.5
5325,-1.2121275e-14,319.45428,315.08096,-1.2121275e-14,319.80243,3.668026e-20,3.6638586e-20,297.49646,270.71835,319.78177,2.424255e-14,319.44775,319.7911,3.1222915e-09,3.1222882e-09,0.0,0.0,0.0,0.0,343.15,343.15,319530.38
5326,-7.324426e-16,319.45428,315.08096,-7.324426e-16,319.80243,3.236731e-23,3.2330843e-23,297.48917,270.68808,319.78177,1.4648852e-15,319.44775,319.7911,7.2139086e-11,7.213902e-11,0.0,0.0,0.0,0.0,343.15,343.15,319589.5
5327,-4.1163224e-17,319.45428,315.08096,-4.116328e-17,319.80243,2.4483814e-26,2.4445254e-26,297.47894,270.65787,319.78177,8.23265e-17,319.44775,319.7911,1.2871103e-12,1.2871091e-12,0.0,0.0,0.0,0.0,343.15,343.15,319649.66
5328,-2.3871725e-18,319.45428,315.08096,-2.3871853e-18,319.80243,1.8725525e-29,1.8574145e-29,297.46616,270.6285,319.78177,4.774358e-18,319.44775,319.7911,1.5228068e-14,1.5228057e-14,0.0,0.0,0.0,0.0,343.15,343.15,319709.5
5329,-1.0082728e-19,319.45428,315.08096,-1.00844005e-19,319.80243,8.548749e-33,8.884241e-33,297.45087,270.59973,319.78177,2.0167129e-19,319.44775,319.7911,3.63334e-18,3.6333412e-18,0.0,0.0,0.0,0.0,343.15,343.15,319769.5
5330,-5.773227e-21,319.45428,315.08096,-5.7183804e-21,319.80243,4.093067e-36,7.095803e-36,297.43314,270.57153,319.78177,1.14916075e-20,319.44775,319.7911,-3.951163e-20,-3.9511584e-20,0.0,0.0,0.0,0.0,343.15,343.15,319829.88
5331,-4.99092e-22,319.45428,315.08096,-4.210029e-22,319.80243,9.483475e-39,3.601735e-39,297.41342,270.54443,319.78177,9.200949e-22,319.44775,319.7911,-1.3261437e-20,-1.3261404e-20,0.0,0.0,0.0,0.0,343.15,343.15,319889.5
5332,-1.0022727e-22,319.45428,315.08096,-4.006641e-26,319.80243,-2.021435e-39,2.052417e-39,297.39145,270.51794,319.78177,1.0026734e-22,319.44775,319.7911,-8.668497e-21,-8.668492e-21,0.0,0.0,0.0,0.0,343.15,343.15,319949.66
5333,-1.1158075e-22,319.45428,315.08096,-3.3646668e-26,319.80243,-4.1005e-41,4.1773e-41,297.3676,270.49243,319.78177,1.1161439e-22,319.44775,319.7911,1.8450867e-21,1.845086e-21,0.0,0.0,0.0,0.0,343.15,343.15,320009.5
5334,-1.1690406e-22,319.45428,315.08096,-3.0631913e-26,319.80243,-6.87e-43,7.02e-43,297.3419,270.46777,319.78177,1.1693468e-22,319.44775,319.7911,-1.4933248e-21,-1.4933232e-21,0.0,0.0,0.0,0.0,343.15,343.15,320069.5
5335,-1.169107e-22,319.45428,315.08096,-3.0628147e-26,319.80243,-1.02e-43,1.04e-43,297.31442,270.44406,319.78177,1.1694132e-22,319.44775,319.7911,-1.4355321e-21,-1.4355309e-21,0.0,0.0,0.0,0.0,343.15,343.15,320129.5
5336,-1.169107e-22,319.45428,315.08096,-3.0628147e-26,319.80243,-3e-44,3e-44,297.2853,270.42133,319.78177,1.1694132e-22,319.44775,319.7911,-1.7603131e-22,-1.7603118e-22,0.0,0.0,0.0,0.0,343.15,343.15,320189.5
5337,-1.169107e-22,319.45428,315.08096,-3.0628147e-26,319.80243,-3e-45,3e-45,297.25467,270.39966,319.78177,1.1694132e-22,319.44775,319.7911,3.1420734e-22,3.142071e-22,0.0,0.0,0.0,0.0,343.15,343.15,320249.44
