minute,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation
5008,26459.938492699563,22242.993851243664,2.71240458985211,15000.0,0.0,5.41229,22245.706255833516
5009,26225.021483497458,18830.88927672212,2.910402316700809,15000.0,0.0,6.6904883,18833.79967903882
5010,22512.287465170466,16098.27652201723,3.0049968226724366,15000.0,0.0,7.4775953,16101.281518839902
5011,18557.83806157234,14251.063196857316,3.0230079349570547,15000.0,0.0,7.905819,14254.086204792273
5012,15522.00369918353,12939.427883555687,2.9888671691265594,15000.0,0.0,8.157391,12942.416750724813
5013,13300.750958929442,11965.233140327491,2.915270740978912,15000.0,0.0,8.302851,11968.14841106847
5014,11650.601008980566,11259.96752820857,2.8158110362869584,15000.0,0.0,8.385501,11262.783339244857
5015,10451.488889555094,10800.96175525611,2.702965925983523,15000.0,0.0,8.433061,10803.664721182095
5016,9916.517997416107,10542.561802644457,701.3226308691501,15000.0,0.0,8.607713,11243.884433513607
5017,11887.944485920343,8792.193928493309,9313.209146745383,15000.0,0.0,7.276181,18105.40307523869
5018,11855.671436729943,6899.274121245469,7863.625377324013,15000.0,357.14285,2.5521374,14762.899498569483
5019,13357.675788240542,8422.08197337211,7901.863029532042,15000.0,22500.0,2.5554802,16323.94500290415
5020,14424.10323317631,9393.172145052731,10095.402163928213,15000.0,22500.0,2.4768705,19488.574308980944
5021,16887.78769554471,10138.943847534598,11861.746481640268,15000.0,22500.0,2.4202628,22000.690329174868
5022,19567.063890228197,10709.142089131074,13261.035379937524,15000.0,22500.0,2.4021049,23970.1774690686
5023,21810.373973011287,11125.534523024782,14360.7517907542,14754.099,22500.0,2.388147,25486.286313778983
5024,23464.09086897978,9472.13546937542,15190.23873056451,0.0,22500.0,2.3819473,24662.374199939928
5025,23640.40164586676,6169.522681979344,15804.911561021485,0.0,22500.0,2.3783686,21974.43424300083
5026,20264.35971969196,3656.136078553196,15097.850249355637,0.0,22500.0,6.833661,18753.98632790883
5027,16928.663045588622,2045.2201789478154,16432.024527569043,0.0,22500.0,33.08148,18477.24470651686
5028,16761.243582744002,467.43910068567374,24105.22319448134,0.0,22500.0,32.236946,24572.662295167014
5029,21658.09046454772,49.010424083917314,26832.65760900557,0.0,22500.0,13.871014,26881.66803308949
5030,24411.22537191358,32.36348475608719,23307.9191617783,0.0,22500.0,8.222663,23340.282646534386
5031,23160.0459966927,19.996918724396462,20518.042417833905,0.0,22500.0,7.2792463,20538.0393365583
5032,21219.42854184553,8.140385692273489,19120.772014091082,0.0,22500.0,7.267203,19128.912399783356
5033,19319.55416889224,-3.412115415213357,18290.72495999995,0.0,22500.0,7.2968717,18287.312844584736
5034,17884.483223594394,-14.663483331200933,17775.629272295213,0.0,22500.0,7.3028064,17760.96578896401
5035,16972.600818977313,-25.571283278247314,17473.56612152089,0.0,22500.0,7.308025,17447.99483824264
5036,16464.12626507754,-35.61599580938213,17326.725711848212,0.0,22500.0,7.3114114,17291.10971603883
5037,16223.608144745327,-44.74913368405775,17292.21285069844,0.0,22500.0,7.3131685,17247.463717014383
5038,16177.312754516748,-52.65234725382317,17342.54903929333,0.0,22500.0,7.3141756,17289.896692039507
5039,15693.525535077946,-56.905512477500864,16866.20587147445,0.0,22500.0,12.176334,16809.30035899695
5040,17162.90182441007,-604.0199026906556,16605.124425194084,0.0,22500.0,44.095203,16001.104522503429
5041,18506.22467292613,-1891.004890079273,13554.808082618485,0.0,22500.0,8.819867,11663.803192539212
5042,11310.707380705764,-928.9985688987201,11269.580528437473,6136.364,22500.0,2.3319104,10340.581959538753
5043,10724.2229148369,2717.513381688974,13288.389011802692,15000.0,22500.0,2.5950584,16005.902393491666
5044,13324.823328336066,5825.8768779184675,14171.755627556237,15000.0,22500.0,2.445595,19997.632505474703
5045,17424.28254520867,7987.864557105872,15086.191596233788,15000.0,22500.0,2.4183338,23074.05615333966
5046,20861.90781307309,9441.68344108789,15822.185832454761,15000.0,22500.0,2.3979712,25263.869273542652
5047,23451.363016718573,10446.570659424737,16431.65105372546,15000.0,22500.0,2.3868208,26878.221713150197
5048,25371.472705899832,11138.16059753443,16922.340067215737,15000.0,22500.0,2.3812718,28060.500664750165
5049,26672.282678848802,10843.3838921826,15514.138221173824,8728.449,1106.5574,2.3781927,26357.522113356426
5050,26137.373308355192,9150.467052092992,11769.09459681088,5616.187,0.0,2.3765502,20919.561648903873
5051,22471.963449172174,7890.876065199847,9075.912631806026,8332.625,4285.7144,2.375658,16966.788697005875
5052,17935.112242749085,7416.694155844894,7707.608167327428,9832.485,8531.497,3.6010404,15124.302323172324
5053,14416.206349235948,6730.622419478216,6539.235156380308,8608.427,7279.669,28.022635,13269.857575858525
5054,16103.739841752507,7779.901086732366,7554.570114715631,8486.649,8399.51,28.448467,15334.471201447996
5055,14644.767820706762,6342.476713359169,6281.127592037717,4369.1284,3217.6821,8.040697,12623.604305396886
5056,12835.27935131623,5540.837443636093,5522.113380450566,6409.463,6330.5786,2.94131,11062.95082408666
5057,11291.93907631354,5230.205761439776,5248.757810876725,6476.7793,6820.2104,2.287734,10478.963572316501
5058,10501.81695939898,5037.042972546679,5117.213401188536,6104.0938,6576.923,2.202176,10154.256373735216
5059,10081.034497447661,4916.373219414538,5090.612616378998,6463.509,7615.385,2.1824768,10006.985835793535
5060,9891.243176221209,4073.2091556902715,4478.237388106798,2246.4263,2903.2258,2.172398,8551.446543797068
5061,9424.668550054172,3700.94961764611,4302.301122372843,4211.9937,5625.0,2.167371,8003.2507400189525
5062,8709.532208406046,3755.191253912926,4541.458980611424,4168.6357,5976.5625,2.1646364,8296.65023452435
5063,8531.64045952468,3840.424210184157,4836.25742069087,4131.8296,6136.364,2.1631541,8676.681630875028
5064,8759.05833223154,3315.4924403530295,6000.736863961187,0.0,19596.773,2.1623516,9316.229304314216
5065,9284.440083855294,2361.9774215539737,9103.874353525665,0.0,22500.0,2.1618838,11465.851775079638
5066,10552.816328507575,1753.5395381974795,11535.692179297108,0.0,22500.0,2.161456,13289.231717494587
5067,11246.694678317937,1097.4974889592204,14098.29614684508,0.0,22500.0,2.1337283,15195.7936358043
5068,11684.955806879316,228.66750660668345,20700.837993619814,0.0,22500.0,3.4798818,20929.505500226496
5069,17461.924602113755,43.872131193695154,24451.39668623604,0.0,22500.0,6.322588,24495.268817429733
5070,22720.159834955033,46.30195834609552,22920.78897278458,0.0,22500.0,6.963252,22967.090931130675
5071,23909.18474445609,48.38263255668718,21503.15897153572,0.0,22500.0,6.980346,21551.541604092406
5072,23114.342553684965,49.45925089096248,20711.850427343135,0.0,22500.0,7.1343117,20761.309678234098
5073,21860.87212932808,48.55064246394036,20059.517653183433,0.0,22500.0,7.218073,20108.068295647372
5074,20725.887728096914,45.58558728220974,19496.55127801986,0.0,22500.0,7.2562284,19542.13686530207
5075,19697.385526811217,40.67701508073396,15136.062032980391,0.0,0.0,7.2795725,15176.739048061125
5076,17482.919319751745,34.243244755027824,8638.048089126116,0.0,0.0,7.292598,8672.291333881143
5077,12768.885325822765,26.833870073195154,4776.147405508979,0.0,0.0,7.396543,4802.981275582174
5078,6818.811990362583,18.266095449442908,2331.7739035697114,0.0,0.0,36.428295,2350.0399990191545
5079,4547.731935972976,14.559360469168503,1290.8213083239416,0.0,0.0,26.106596,1305.38066879311
5080,2251.195661478178,7.8893263876028685,364.35822951403907,0.0,0.0,9.187105,372.24755590164193
5081,790.1856231804061,11.844606870314855,-44.676631958751045,0.0,0.0,8.377425,-32.83202508843619
5082,56.387191586360075,-1.4190367489064215,-182.90655754782392,0.0,0.0,6.8748307,-184.32559429673034
5083,-29.39231558141131,9.939612802689624,-72.59562997035118,0.0,0.0,2.485666,-62.65601716766156
5084,306.1360112882383,165.55665800943586,104.96414764560313,0.0,0.0,2.5541902,270.520805655039
5085,782.6237069458841,350.85516809942874,319.7784744801702,0.0,0.0,2.45531,670.6336425795989
5086,1323.9949007250118,541.3474690556086,547.5070477373833,0.0,0.0,2.400337,1088.854516792992
5087,1861.9872163007756,713.9135366671212,764.4694905301286,0.0,0.0,2.3696961,1478.3830271972497
5088,2335.5154736554696,850.603651859938,949.5160821092696,0.0,0.0,2.327674,1800.1197339692076
5089,2671.4982196018864,933.0153988713619,1076.883003250373,0.0,0.0,2.2252414,2009.8984021217348
5090,2461.1510546836967,833.3033440317549,987.1656283211294,0.0,0.0,1.5004984,1820.4689723528843
5091,2121.663808911478,706.8194356191882,843.3449723724617,0.0,0.0,0.75903887,1550.16440799165
5092,1766.642493623749,640.9621356457507,724.6625021490871,0.0,0.0,0.55180144,1365.6246377948378
5093,507.3085309477809,203.7206321557461,225.90948627143615,0.0,0.0,0.07430497,429.63011842718225
5094,378.7216569738572,159.7269128023604,174.5768786585833,0.0,0.0,0.03799066,334.30379146094367
5095,403.82173024522405,175.86380366587662,189.65779631274216,0.0,0.0,0.03469372,365.5215999786188
5096,196.41021903832322,87.0789836553365,93.14339829248341,0.0,0.0,0.008115329,180.2223819478199
5097,9.613254881260524,4.2743777424567035,4.565445404079716,0.0,0.0,6.961566e-05,8.83982314653642
5098,0.08564306313149563,0.03808008781234015,0.04067258296140187,0.0,0.0,9.827799e-08,0.07875267077374201
5099,0.00017534070525022222,7.79629920844181e-05,8.327072631553896e-05,0.0,0.0,9.4089805e-11,0.00016123371839995706
5100,7.571604041161e-06,3.3666164686915165e-06,3.5958163107727507e-06,0.0,0.0,1.0914154e-13,6.962432779464267e-06
5101,4.671106867180534e-07,2.0769476613645905e-07,2.2183466239202428e-07,0.0,0.0,1.08952055e-16,4.2952942852848334e-07
5102,2.8511902045429573e-08,1.267745096785912e-08,1.3540534062368911e-08,0.0,0.0,9.8690615e-20,2.621798503022803e-08
5103,1.590827627403777e-09,7.073406837069868e-10,7.554974416675652e-10,0.0,0.0,7.4740235e-23,1.462838125374552e-09
5104,8.876135113568838e-11,3.946650186225809e-11,4.215358617947005e-11,0.0,0.0,5.6246836e-26,8.162008804172813e-11
5105,4.816307495626774e-12,2.141610701097938e-12,2.2871952307029986e-12,0.0,0.0,3.912831e-29,4.428805931800936e-12
5106,2.5355402610245603e-13,1.1297067503111013e-13,1.2016798361162602e-13,0.0,0.0,2.4565791e-32,2.3313865864273613e-13
5107,1.2719264814546046e-14,5.1374088477797835e-15,6.593800418099102e-15,0.0,0.0,1.637595e-35,1.1731209265878886e-14
5108,5.607631579097762e-16,4.9815106223758505e-16,5.566951516778099e-19,0.0,0.0,3.995175e-39,4.987077573892628e-16
5109,7.236344136601906e-16,6.430792896455696e-16,4.5949482269233295e-19,0.0,0.0,4.3784e-41,6.43538784468262e-16
5110,8.595232567329269e-16,7.639843707775539e-16,3.9260610597560597e-19,0.0,0.0,5.3e-44,7.643769768835295e-16
5111,9.753204912559665e-16,8.670129708431816e-16,3.358761213025595e-19,0.0,0.0,-4.3e-44,8.673488469644841e-16
5112,1.0745068774342648e-15,9.5526222075323e-16,2.8752699703647566e-19,0.0,0.0,-1e-45,9.555497477502665e-16
5113,1.159720291562873e-15,1.0310789633523975e-15,2.462103033555358e-19,0.0,0.0,0.0,1.031325173655753e-15
5114,1.2327424777642971e-15,1.0960487051408499e-15,2.110035568596943e-19,0.0,0.0,0.0,1.0962597086977096e-15
5115,1.2952032667494085e-15,1.151621441032808e-15,1.8106903743222286e-19,0.0,0.0,-1e-45,1.1518025100702402e-15
5116,1.3488084459348954e-15,1.1993151311815024e-15,1.5553879526740077e-19,0.0,0.0,-4e-45,1.1994706699767698e-15
5117,1.3945094172219953e-15,1.2399760422994726e-15,1.339164435796288e-19,0.0,0.0,-1e-45,1.2401099587430523e-15
5118,1.4337360508774281e-15,1.2748765590615545e-15,1.1548425254434874e-19,0.0,0.0,0.0,1.2749920433140988e-15
5119,1.4677202586834496e-15,1.3051126078564034e-15,9.963002999782737e-20,0.0,0.0,0.0,1.3052122378864012e-15
5120,1.4968961126053974e-15,1.3310706166223031e-15,8.612094316159043e-20,0.0,0.0,0.0,1.3311567375654647e-15
5121,1.5221991166293377e-15,1.3535828191873128e-15,7.44961326442383e-20,0.0,0.0,0.0,1.3536573153199571e-15
5122,1.5440343731862967e-15,1.373009672181127e-15,6.454564274223201e-20,0.0,0.0,0.0,1.3730742178238693e-15
5123,1.562962313226638e-15,1.389849866617867e-15,5.599197542410892e-20,0.0,0.0,0.0,1.3899058585932911e-15
5124,1.579384388549015e-15,1.404460403267616e-15,4.8634790730897735e-20,0.0,0.0,0.0,1.4045090380583469e-15
5125,1.5936101963310922e-15,1.4171169131150796e-15,4.231776539734399e-20,0.0,0.0,0.0,1.417159230880477e-15
5126,1.6060216398239792e-15,1.4281592223553064e-15,3.685630238742496e-20,0.0,0.0,0.0,1.4281960786576937e-15
5127,1.6167766383183754e-15,1.437727764556112e-15,3.2167297364170493e-20,0.0,0.0,0.0,1.4377599318534762e-15
5128,1.626189617247664e-15,1.4461023596229414e-15,2.8101638017384425e-20,0.0,0.0,0.0,1.4461304612609589e-15
5129,1.6343745705517385e-15,1.4533842747146893e-15,2.459971150960488e-20,0.0,0.0,0.0,1.4534088744261988e-15
5130,1.64154040861218e-15,1.4597596026352391e-15,2.1562590364371633e-20,0.0,0.0,0.0,1.4597811652256034e-15
5131,1.6477836965433612e-15,1.4653140068137279e-15,1.8941344198118652e-20,0.0,0.0,0.0,1.465332948157926e-15
5132,1.6532713035734108e-15,1.4701960892134142e-15,1.6658709120789273e-20,0.0,0.0,0.0,1.470212747922535e-15
5133,1.6581005013907089e-15,1.474492455770602e-15,1.4668219274049224e-20,0.0,0.0,0.0,1.474507123989876e-15
5134,1.6623120357630271e-15,1.4782392359266754e-15,1.2947660649481617e-20,0.0,0.0,0.0,1.4782521835873248e-15
5135,1.6660223736392857e-15,1.4815402101929727e-15,1.144468939367033e-20,0.0,0.0,0.0,1.4815516548823663e-15
5136,1.6692968731151878e-15,1.4844532903987273e-15,1.012899560108154e-20,0.0,0.0,0.0,1.4844634193943284e-15
5137,1.6721678010704138e-15,1.4870074848200653e-15,8.984068318050387e-21,0.0,0.0,0.0,1.4870164688883833e-15
5138,1.6747041662330397e-15,1.4892639516997932e-15,7.97952424944127e-21,0.0,0.0,0.0,1.4892719312240426e-15
5139,1.6769495406668678e-15,1.4912614385547583e-15,7.095645059981444e-21,0.0,0.0,0.0,1.4912685341998183e-15
5140,1.6789226485830995e-15,1.4930168057909399e-15,6.3230010392100515e-21,0.0,0.0,0.0,1.493023128791979e-15
5141,1.6806690640052252e-15,1.4945704764934806e-15,5.641973695847464e-21,0.0,0.0,0.0,1.4945761184671764e-15
5142,1.6822184630415643e-15,1.495948840863044e-15,5.039591417779628e-21,0.0,0.0,0.0,1.4959538804544619e-15
5143,1.6835814443022306e-15,1.497161428694314e-15,4.510574420515927e-21,0.0,0.0,0.0,1.4971659392687344e-15
5144,1.6847887437565552e-15,1.49823557269512e-15,4.042065016498553e-21,0.0,0.0,0.0,1.4982396147601365e-15
5145,1.68586038100142e-15,1.49918897105559e-15,3.62555726554483e-21,0.0,0.0,0.0,1.4991925966128554e-15
5146,1.6868028329652278e-15,1.5000273835417412e-15,3.2580500876309333e-21,0.0,0.0,0.0,1.500030641591829e-15
5147,1.687636708056534e-15,1.500769241404831e-15,2.9310863978614156e-21,0.0,0.0,0.0,1.5007721724912288e-15
5148,1.6883759022308215e-15,1.5014269019610425e-15,2.6389132194876896e-21,0.0,0.0,0.0,1.5014295408742621e-15
5149,1.6890241838827975e-15,1.5020036116239497e-15,2.3799686767114763e-21,0.0,0.0,0.0,1.5020059915926264e-15
5150,1.6895956844926138e-15,1.5025120418787918e-15,2.1485842761629795e-21,0.0,0.0,0.0,1.502514190463068e-15
5151,1.6901001783340423e-15,1.5029608847361044e-15,1.9408052996790104e-21,0.0,0.0,0.0,1.502962825541404e-15
5152,1.6905399028914407e-15,1.5033520252102207e-15,1.755891557656765e-21,0.0,0.0,0.0,1.5033537811017783e-15
5153,1.6909246324385805e-15,1.5036943647577138e-15,1.5899318536736433e-21,0.0,0.0,0.0,1.5036959546895676e-15
5154,1.691262021527211e-15,1.5039946056517677e-15,1.4398641986031864e-21,0.0,0.0,0.0,1.5039960455159662e-15
5155,1.6915518346326629e-15,1.5042523290003084e-15,1.306221093742008e-21,0.0,0.0,0.0,1.5042536352214022e-15
5156,1.691801490782016e-15,1.5044744465225577e-15,1.1859407633055148e-21,0.0,0.0,0.0,1.504475632463321e-15
5157,1.6920149938946469e-15,1.5046645188011443e-15,1.0775587220570878e-21,0.0,0.0,0.0,1.5046655963598663e-15
5158,1.6921961123652624e-15,1.5048255828036052e-15,9.797874518376485e-22,0.0,0.0,0.0,1.504826562591057e-15
5159,1.69234861458857e-15,1.5049613038355877e-15,8.90942938630844e-22,0.0,0.0,0.0,1.5049621947785264e-15
5160,1.6924740314749196e-15,1.505072938573314e-15,8.109144046729459e-22,0.0,0.0,0.0,1.5050737494877186e-15
5161,1.6925750715580069e-15,1.5051627909231914e-15,7.387572788538761e-22,0.0,0.0,0.0,1.5051635296804703e-15
5162,1.692654325609193e-15,1.5052333742376637e-15,6.734005850081708e-22,0.0,0.0,0.0,1.5052340476382487e-15
5163,1.6927139133505009e-15,1.5052863640850274e-15,6.141508554015986e-22,0.0,0.0,0.0,1.5052869782358828e-15
5164,1.6927557189792841e-15,1.5053236454796151e-15,5.603267294508028e-22,0.0,0.0,0.0,1.5053242058063446e-15
5165,1.6927813911682269e-15,1.5053464750976493e-15,5.112676474043257e-22,0.0,0.0,0.0,1.5053469863652966e-15
5166,1.6927922253030102e-15,1.50535621433837e-15,4.669368611258124e-22,0.0,0.0,0.0,1.5053566812752312e-15
5167,1.692789634531649e-15,1.505353910431963e-15,4.266240488736471e-22,0.0,0.0,0.0,1.505354337056012e-15
5168,1.6927749142398238e-15,1.5053409247776684e-15,3.8994071511051677e-22,0.0,0.0,0.0,1.5053413147183834e-15
5169,1.692749242050881e-15,1.5053180951596344e-15,3.5653927260184344e-22,0.0,0.0,0.0,1.505318451698907e-15
5170,1.6927132067764933e-15,1.5052860499159717e-15,3.2596487649010337e-22,0.0,0.0,0.0,1.5052863758808481e-15
5171,1.6926681038023412e-15,1.5052459409998844e-15,2.981920590900869e-22,0.0,0.0,0.0,1.5052462391919436e-15
5172,1.6926147574647671e-15,1.5051985014725015e-15,2.729079012203809e-22,0.0,0.0,0.0,1.5051987743804027e-15
5173,1.6925537565754441e-15,1.505144254948916e-15,2.498367385228577e-22,0.0,0.0,0.0,1.5051445047856545e-15
5174,1.692485689946045e-15,1.5050838297672386e-15,2.287754695414374e-22,0.0,0.0,0.0,1.5050840585427081e-15
5175,1.6924112641505774e-15,1.5050176448195433e-15,2.0950533886064926e-22,0.0,0.0,0.0,1.5050178543248821e-15
5176,1.6923307147137108e-15,1.5049460142748858e-15,1.9185591299758796e-22,0.0,0.0,0.0,1.5049462061307988e-15
5177,1.6922453370211254e-15,1.5048700900864697e-15,1.7580452437903027e-22,0.0,0.0,0.0,1.504870265890994e-15
5178,1.6921550133104867e-15,1.5047897675312763e-15,1.611292707969875e-22,0.0,0.0,0.0,1.504789928660547e-15
5179,1.692060332393468e-15,1.5047055702243983e-15,1.4770796069791987e-22,0.0,0.0,0.0,1.504705717932359e-15
5180,1.6919615297947381e-15,1.5046178123348912e-15,1.3542982965196549e-22,0.0,0.0,0.0,1.5046179477647208e-15
5181,1.6918584877519627e-15,1.5045261796936992e-15,1.241352312742999e-22,0.0,0.0,0.0,1.5045263038289306e-15
5182,1.6917525016508223e-15,1.5044319289770447e-15,1.1384512640322127e-22,0.0,0.0,0.0,1.504432042822171e-15
5183,1.6916435714913167e-15,1.5043350601849275e-15,1.0443566341879794e-22,0.0,0.0,0.0,1.504335164620591e-15
5184,1.6915316972734462e-15,1.5042355733173476e-15,9.581921881665555e-23,0.0,0.0,0.0,1.5042356691365665e-15
5185,1.6914173500465492e-15,1.5041338872663794e-15,8.79273698603265e-23,0.0,0.0,0.0,1.5041339751937493e-15
5186,1.691299469949614e-15,1.5040290595248557e-15,8.063544489708309e-23,0.0,0.0,0.0,1.5040291401603005e-15
5187,1.69117829250731e-15,1.5039214042618326e-15,7.389541533942531e-23,0.0,0.0,0.0,1.5039214781572479e-15
5188,1.6910555841546564e-15,1.5038122828765504e-15,6.775992995963073e-23,0.0,0.0,0.0,1.5038123506364804e-15
5189,1.6909316981786566e-15,1.5037020095380645e-15,6.216895302332433e-23,0.0,0.0,0.0,1.5037020717070175e-15
5190,1.6908025128975998e-15,1.5035871283867646e-15,5.691268947339194e-23,0.0,0.0,0.0,1.5035871852994541e-15
5191,1.6906604915220717e-15,1.503460937149466e-15,5.17156982939716e-23,0.0,0.0,0.0,1.5034609888651642e-15
5192,1.6905235339269313e-15,1.5033391442789447e-15,4.711662102724668e-23,0.0,0.0,0.0,1.5033391913955658e-15
5193,1.6903896381524904e-15,1.5032200742069043e-15,4.2933387058234973e-23,0.0,0.0,0.0,1.5032201171402912e-15
5194,1.6902570377637303e-15,1.5031021560880677e-15,3.925858342315338e-23,0.0,0.0,0.0,1.503102195346651e-15
5195,1.6901236130386278e-15,1.5029835049081014e-15,3.601137688919457e-23,0.0,0.0,0.0,1.5029835409194783e-15
5196,1.6899901883135255e-15,1.5028647490051167e-15,3.307673952265067e-23,0.0,0.0,0.0,1.5028647820818562e-15
5197,1.6898552326780732e-15,1.50274473642591e-15,3.037415477004615e-23,0.0,0.0,0.0,1.5027447668000648e-15
5198,1.6897203948049556e-15,1.5026249332927402e-15,2.791363469846572e-23,0.0,0.0,0.0,1.5026249612063749e-15
5199,1.689584968120165e-15,1.5025045018214594e-15,2.5658004487823288e-23,0.0,0.0,0.0,1.5025045274794638e-15
5200,1.6894487170990324e-15,1.502383337289049e-15,2.358424155069737e-23,0.0,0.0,0.0,1.5023833608732907e-15
5201,1.6893123483155648e-15,1.5022620680336203e-15,2.16880357147089e-23,0.0,0.0,0.0,1.502262089721656e-15
5202,1.6891750374334206e-15,1.5021399609940434e-15,1.9943440942183925e-23,0.0,0.0,0.0,1.5021399809374845e-15
5203,1.6890373732642727e-15,1.5020174350623926e-15,1.8342905264425795e-23,0.0,0.0,0.0,1.5020174534052977e-15
5204,1.688899355808121e-15,1.5018948044077232e-15,1.6876223273284085e-23,0.0,0.0,0.0,1.5018948212839464e-15
5205,1.688759925203954e-15,1.5017708123538132e-15,1.552044405087029e-23,0.0,0.0,0.0,1.5017708278742573e-15
5206,1.6886215544607983e-15,1.5016476580840512e-15,1.4288218103122956e-23,0.0,0.0,0.0,1.5016476723722693e-15
5207,1.6884827126683041e-15,1.5015242943682522e-15,1.3156786186485977e-23,0.0,0.0,0.0,1.5015243075250384e-15
5208,1.6883422222031257e-15,1.5013993598071758e-15,1.2108298420412734e-23,0.0,0.0,0.0,1.5013993719154742e-15
5209,1.6882027915989587e-15,1.5012752630302473e-15,1.1154857788944429e-23,0.0,0.0,0.0,1.5012752741851052e-15
5210,1.688063007707788e-15,1.5011510615303004e-15,1.02797211224624e-23,0.0,0.0,0.0,1.5011510718100216e-15
5211,1.6879221639556058e-15,1.5010258128001683e-15,9.471480464722065e-24,0.0,0.0,0.0,1.5010258222716488e-15
5212,1.6877819090150965e-15,1.5009010876851287e-15,8.733627622039796e-24,0.0,0.0,0.0,1.5009010964187563e-15
5213,1.6876415363122526e-15,1.5007762578470708e-15,8.056533875995699e-24,0.0,0.0,0.0,1.5007762659036047e-15
5214,1.6875001037483975e-15,1.5006504855018462e-15,7.43140304146584e-24,0.0,0.0,0.0,1.5006504929332493e-15
5215,1.6873591422338808e-15,1.5005251320486957e-15,6.860318951790095e-24,0.0,0.0,0.0,1.5005251389090147e-15
5216,1.6872181807193638e-15,1.5003997785955451e-15,6.33644966706832e-24,0.0,0.0,0.0,1.5003997849319948e-15
5217,1.6870763948685048e-15,1.500273692081265e-15,5.852993248600224e-24,0.0,0.0,0.0,1.5002736979342584e-15
5218,1.6869349623046495e-15,1.5001479197360405e-15,5.4109318189977034e-24,0.0,0.0,0.0,1.5001479251469724e-15
5219,1.6867936475031289e-15,1.5000222521138345e-15,5.0056106087667026e-24,0.0,0.0,0.0,1.500022257119445e-15
5220,1.686652097176939e-15,1.4998963750455915e-15,4.6334403076913266e-24,0.0,0.0,0.0,1.4998963796790319e-15
5221,1.6865104290884148e-15,1.49977039325433e-15,4.291447880202683e-24,0.0,0.0,0.0,1.4997703975457778e-15
5222,1.6863674656142098e-15,1.4996432595098648e-15,3.97492522134031e-24,0.0,0.0,0.0,1.49964326348479e-15
5223,1.6862257975256853e-15,1.4995172777186033e-15,3.687053708338754e-24,0.0,0.0,0.0,1.499517281405657e-15
5224,1.6860840116748263e-15,1.499391191204323e-15,3.422726678631155e-24,0.0,0.0,0.0,1.4993911946270497e-15
5225,1.6859421080616326e-15,1.4992649999670245e-15,3.1800178051768712e-24,0.0,0.0,0.0,1.4992650031470424e-15
5226,1.6857998511614351e-15,1.4991384945606704e-15,2.9566747062285106e-24,0.0,0.0,0.0,1.499138497517345e-15
5227,1.685654296915869e-15,1.4990090569097982e-15,2.7472742482290854e-24,0.0,0.0,0.0,1.4990090596570724e-15
5228,1.6847043081626467e-15,1.498164046873481e-15,2.159735842153607e-22,0.0,0.0,0.0,1.4981642628470654e-15
5229,1.6837063901392418e-15,1.4972764145686323e-15,4.429307543698978e-22,0.0,0.0,0.0,1.4972768574993868e-15
5230,1.3225447367852839e-15,1.1761047402521196e-15,3.1283517805361916e-22,1935.4839,0.0,0.0,1.1761050530872977e-15
5231,873.8293201606684,1249.7524307776064,0.08187573350378671,15000.0,0.0,0.111937396,1249.83430651111
5232,8821.618616302017,16368.258154735304,0.868038641361514,15000.0,0.0,2.4507458,16369.126193376665
5233,16530.324354496704,24203.034104369082,1.4991500417481438,15000.0,0.0,2.4362273,24204.53325441083
5234,23817.871288218663,28147.238704241317,1.8108838976506618,15000.0,0.0,3.1262589,28149.04958813897
5235,29794.505384335323,27291.190509930362,2.0566660819007225,15000.0,0.0,4.5750804,27293.247176012264
5236,31913.275068508006,22903.300157225636,2.259259953444595,15000.0,0.0,6.0482483,22905.55941717908
5237,28450.389991874126,18679.82915940427,2.3752014741703666,15000.0,0.0,7.1109037,18682.20436087844
5238,22918.33366938292,15755.77517513338,2.406755019629522,15000.0,0.0,7.698987,15758.181930153009
5239,18293.233826514486,13791.250562039537,2.3779732483943756,15000.0,0.0,8.036626,13793.628535287931
5240,14982.583562699325,12397.364147209266,2.3020607439940695,15000.0,0.0,8.233594,12399.66620795326
5241,12590.42809612776,11390.70236886095,2.192237851263482,15000.0,0.0,8.345984,11392.894606712212
5242,10856.637407474778,10712.746398249707,2.063121149244293,15000.0,0.0,8.410288,10714.80951939895
5243,9712.143302678733,10347.627345939436,1.9330226891116917,15000.0,0.0,8.446476,10349.560368628549
5244,10226.442502601074,9800.551631616372,3061.043843854416,15000.0,0.0,8.772416,12861.59547547079
5245,10759.72919312349,7225.054906923844,6751.9212754858945,15000.0,0.0,4.401484,13976.976182409739
5246,10384.952448372786,7351.621342689096,4953.395070814537,15000.0,10524.193,2.3945324,12305.016413503632
5247,11418.392584154446,8866.904641766027,7315.443323341331,15000.0,22500.0,2.5575702,16182.347965107358
5248,13521.448083245958,9687.962045461607,9676.531397196086,15000.0,22500.0,2.4346015,19364.493442657695
5249,16756.587838474956,10410.54054144972,11626.690379237203,15000.0,22500.0,2.4128122,22037.230920686925
5250,19690.164605904138,10947.21269909158,13148.026498507992,15000.0,22500.0,2.394063,24095.23919759957
5251,22038.76780476026,10973.867986153697,14335.178816585525,7868.8525,22500.0,2.3847895,25309.04680273922
5252,23518.81266609901,7870.554270757691,15239.45267462743,0.0,22500.0,2.3798988,23110.00694538512
