minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_partloadratio,boiler2_partloadratio,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,plant_enable_signal,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
705,-0.042387918,330.84387,296.19214,-0.042387918,330.82022,0.0,0.0,294.45517,273.15,331.22516,-8.515169e-05,330.66992,330.6,2.4391313e-18,1.0671428e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,42300.0,-12529.107442698883,-6169.022,-6164.8115,0.0,0.0,0.0,-12333.834,0.0,0.0,0.19515991
720,-0.042387918,330.86975,296.19226,-0.042387918,330.85373,0.0,0.0,294.4365,273.15,331.22504,-8.515169e-05,330.67276,330.60315,-3.578774e-18,-3.338583e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,43200.0,-12529.020128955448,-6173.6074,-6170.7554,0.0,0.0,0.0,-12344.363,0.0,0.0,0.17648315
735,-0.042387918,330.89178,296.19318,-0.042387918,330.88092,0.0,0.0,294.41495,273.15,331.22394,-8.5151696e-05,330.67572,330.6064,-1.4607517e-19,-8.438927e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,44100.0,-12528.300861077923,-6177.367,-6175.433,0.0,0.0,0.0,-12352.801,0.0,0.0,0.15493774
750,-0.042387918,330.91122,296.20343,-0.042387918,330.90387,0.0,0.0,294.39325,273.15,331.21152,-8.5151696e-05,330.6788,330.60977,6.9769784e-19,5.2749256e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,45000.0,-12520.191596463448,-6179.0024,-6177.6934,0.0,0.0,0.0,-12356.695,0.0,0.0,0.13323975
765,-0.042387918,330.92886,296.2347,-0.042387918,330.9239,0.0,0.0,294.37076,273.15,331.17218,-8.5151696e-05,330.682,330.61322,3.2015806e-18,-3.726394e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,45900.0,-12494.936094016752,-6176.574,-6175.6885,0.0,0.0,0.0,-12352.263,0.0,0.0,0.11074829
780,-0.04238792,330.94504,296.34045,-0.04238792,330.94165,0.0,0.0,294.3528,273.15,331.03693,-8.51517e-05,330.68533,330.6168,-6.902185e-19,-1.5941254e-17,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,46800.0,-12408.747567953693,-6160.6284,-6160.0254,0.0,0.0,0.0,-12320.654,0.0,0.0,0.092803955
795,-0.042387925,330.95996,296.76715,-0.042387925,330.95767,0.0,0.0,294.32742,273.24374,330.48813,-8.515171e-05,330.68875,330.62042,-2.2670903e-18,-1.5705767e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30319,0.0,47700.0,-12059.875562699406,-6087.3213,-6086.914,0.0,0.0,0.0,-12174.235,0.0,0.0,0.06741333
810,-0.04238793,330.9736,297.8461,-0.04238793,330.97208,0.0,0.0,294.3087,273.45,329.08585,-8.515172e-05,330.69226,330.6241,2.171518e-18,5.724175e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.3032,0.0,48600.0,-11172.495801131532,-5897.666,-5897.3945,0.0,0.0,0.0,-11795.061,0.0,0.0,0.048675537
825,-0.042387936,330.98578,299.8192,-0.042387936,330.98474,0.0,0.0,294.2846,273.65625,326.47195,-8.515173e-05,330.69583,330.6279,-5.783722e-18,-2.6370464e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303215,0.0,49500.0,-9532.013515079152,-5548.5625,-5548.378,0.0,0.0,0.0,-11096.94,0.0,0.0,0.024597168
840,-0.042387944,330.9962,302.59564,-0.042387944,330.99548,0.0,0.0,294.2661,273.75,322.67474,-8.515175e-05,330.69943,330.63168,-2.9102462e-18,8.048705e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30322,0.0,50400.0,-7181.036423882859,-5056.1304,-5056.0054,0.0,0.0,0.0,-10112.136,0.0,0.0,0.0061035156
