minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_actuatorSignal,boiler2_actuatorSignal,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
86910,7.5563173,344.7429,296.5712,7.5563173,343.6707,3.8451426,3.7016382,294.41962,274.25,344.2978,0.015179638,344.7151,343.65927,0.99910456,1.0,0.3943197,0.103051715,640088.1,103615.92,343.14975,343.14975,-4176.043,5214600.0,3042784.0647408855,1528802.5,1494774.5,640088.1,103615.92,7.5467806,3023577.0,743704.06,743711.6,0.15960693
86925,7.193075,344.20657,296.0555,7.1930757,343.3589,3.6260555,3.490914,294.45773,274.8,343.81238,0.014449933,344.21436,343.36377,0.99910456,1.0,0.2609108,0.06957003,423529.22,69950.93,343.14972,343.14972,-4153.2144,5215500.0,2898350.708647905,1454687.8,1429078.4,423529.22,69950.93,7.1169696,2883766.0,493480.16,493487.28,0.19772339
86940,-0.042382866,340.31586,296.88943,-0.042382818,341.92975,-4.0148866e-38,-4.0111375e-38,294.47366,275.35,342.46878,-8.51415e-05,339.87167,341.88797,-1.8152958e-08,-1.8211145e-08,0.0,0.0,0.0,0.0,343.14972,343.14972,-66.29518,5216400.0,-16298.914698867506,-7730.2524,-8017.5283,0.0,0.0,-8.0260244e-38,-15747.781,0.0,-8.0260244e-38,0.21365356
86955,-0.042388264,340.77197,298.0628,-0.042388264,341.85837,-3.0006256e-38,-2.9979735e-38,294.46152,275.7958,341.33347,-8.5152395e-05,339.91257,341.88675,-6.073508e-15,-6.15869e-15,0.0,0.0,0.0,0.0,343.15,343.15,-66.30293,5217300.0,-15475.321466585612,-7603.5435,-7796.9556,0.0,0.0,-5.998599e-38,-15400.499,0.0,-5.998599e-38,0.20150757
86970,-0.04238793,341.09186,299.36496,-0.04238793,341.82477,0.0,0.0,294.43558,276.08047,339.94043,-8.515172e-05,339.95352,341.88586,2.6135804e-17,1.06134204e-17,0.0,0.0,0.0,0.0,343.15,343.15,-66.3032,5218200.0,-14511.298091738166,-7428.6104,-7559.09,0.0,0.0,0.0,-14987.7,0.0,0.0,0.17556763
86985,-0.042387933,341.32248,301.7516,-0.042387933,341.81598,0.0,0.0,294.4047,276.2749,337.2676,-8.5151725e-05,339.9945,341.88525,2.5911723e-20,1.0497827e-17,0.0,0.0,0.0,0.0,343.15,343.15,-66.30321,5219100.0,-12701.85219654234,-7044.779,-7132.636,0.0,0.0,0.0,-14177.415,0.0,0.0,0.14468384
87000,-0.04238794,341.4913,305.37766,-0.04238794,341.82446,0.0,0.0,294.37216,276.45,333.06265,-8.515174e-05,340.03555,341.88495,-3.1702043e-19,-9.032714e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30322,5220000.0,-9901.187971837011,-6429.289,-6488.601,0.0,0.0,0.0,-12917.891,0.0,0.0,0.1121521
87015,-0.042387955,341.6193,310.02295,-0.042387955,341.84433,0.0,0.0,294.33856,276.61664,327.494,-8.515177e-05,340.07666,341.88495,1.9956691e-19,1.1476395e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30324,5220900.0,-6248.29740951105,-5625.078,-5665.1416,0.0,0.0,0.0,-11290.22,0.0,0.0,0.078552246
87030,-0.04238797,341.71994,315.42157,-0.04238797,341.87167,0.0,0.0,294.30457,276.75534,320.79126,-8.51518e-05,340.1178,341.88522,1.150073e-19,2.9924355e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30326,5221800.0,-1920.402762941187,-4681.8853,-4708.8984,0.0,0.0,0.0,-9390.783,0.0,0.0,0.044555664
87045,-0.04238799,341.80145,320.9554,-0.04238799,341.90387,0.0,0.0,294.27057,276.89136,313.6112,-8.515184e-05,340.15897,341.8858,-1.1619198e-18,-2.0210742e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30329,5222700.0,2626.5658288737727,-3711.211,-3729.4443,0.0,0.0,0.0,-7440.6553,0.0,0.0,0.010559082
