minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_partloadratio,boiler2_partloadratio,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,plant_enable_signal,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
645,17.54511,333.83334,294.31424,0.15155452,354.88156,2.9993331,2.8897934,293.99976,234.85,341.74377,0.017775124,333.73706,354.32474,0.9997298,3.146294e-18,0.5966444,0.0,2895819.5,0.0,343.15,343.15,-4240.6177,1.0,38700.0,3540876.6179975485,2912141.8,38552.855,2895819.5,0.0,5.889127,2950694.5,2895819.5,2895825.5,-0.2602539
660,6.987154,354.20114,295.36853,6.9871545,344.59268,2.2829323,2.1991699,294.1524,234.85,341.52362,0.014036264,354.90146,344.4811,0.9997298,1.0000134,0.715994,0.33161715,3475084.0,347421.6,343.14996,343.14996,-4142.1543,1.0,39600.0,2720949.1903911387,1726504.6,1444534.4,3475084.0,347421.6,4.4821024,3171039.0,3822505.5,3822510.0,-0.10760498
675,6.443972,328.00928,296.07123,6.7393494,342.58136,2.1484392,2.069702,294.32407,234.85,343.02014,0.013241771,327.445,342.47928,0.014582991,1.0,0.0,0.28430295,0.0,297852.47,343.14996,343.14996,-4144.6216,1.0,40500.0,2611084.337806153,864393.2,1316481.8,0.0,297852.47,4.218141,2180875.0,297852.47,297856.7,0.0640564
690,6.857034,320.8227,295.9341,6.8570347,345.10193,2.2217884,2.1400025,294.44586,234.85,333.50296,0.013774871,321.3696,345.47336,0.99626726,1.0,1.0,1.0,4853510.0,1047658.7,343.1499,343.1499,-4110.696,1.0,41400.0,2173525.309759043,716779.75,1416010.8,4853510.0,1047658.7,4.3617907,2132790.5,5901168.5,5901173.0,0.18585205
705,-0.06336899,340.73392,296.20724,-0.06336899,354.6971,-1.06e-43,-1.06e-43,294.49026,234.85,336.67676,-0.00012729988,338.2666,356.0794,-2.8293068e-10,-2.839447e-10,0.0,0.0,0.0,0.0,343.1499,343.1499,-66.30306,0.0,42300.0,-21637.40903996336,-11850.763,-15567.063,0.0,0.0,-2.13e-43,-27417.826,0.0,-2.13e-43,0.23025513
720,-0.0633691,342.8989,296.21313,-0.0633691,352.30075,0.0,0.0,294.48697,234.85,336.67035,-0.00012730011,338.36838,355.9946,-1.5812889e-21,-2.0426224e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,43200.0,-21630.873048008503,-12425.426,-14927.732,0.0,0.0,0.0,-27353.158,0.0,0.0,0.22695923
735,-0.06336911,344.31088,296.22116,-0.06336911,350.6424,0.0,0.0,294.4521,234.85,336.65988,-0.00012730011,338.46744,355.90927,1.1856096e-20,-1.3171943e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,44100.0,-21620.98522324314,-12799.093,-14484.227,0.0,0.0,0.0,-27283.32,0.0,0.0,0.19207764
750,-0.06336911,345.20712,296.4417,-0.06336911,349.48187,0.0,0.0,294.40997,234.85,336.3672,-0.00012730013,338.5637,355.8233,-6.090286e-20,-7.5776336e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30319,0.0,45000.0,-21346.5760513575,-12978.928,-14116.653,0.0,0.0,0.0,-27095.582,0.0,0.0,0.14996338
765,-0.06336913,345.76157,298.64465,-0.06336913,348.6429,0.0,0.0,294.36157,234.85,333.43845,-0.00012730017,338.65707,355.73657,-5.449458e-20,4.600831e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30321,0.0,45900.0,-18602.873910341255,-12540.184,-13307.055,0.0,0.0,0.0,-25847.238,0.0,0.0,0.1015625
780,-0.063369155,346.07663,303.53918,-0.063369155,348.02008,0.0,0.0,294.31238,234.85,326.76065,-0.00012730021,338.7474,355.649,-2.362543e-19,-1.0857498e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30324,0.0,46800.0,-12415.609783410631,-11321.36,-11838.61,0.0,0.0,0.0,-23159.97,0.0,0.0,0.052368164
795,-0.06336921,346.22443,310.8634,-0.06336921,347.5385,0.0,0.0,294.2549,234.92813,316.43024,-0.00012730031,338.83453,355.56033,5.136084e-20,-3.9361092e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30328,0.0,47700.0,-2976.3705499904704,-9411.359,-9761.1045,0.0,0.0,0.0,-19172.465,0.0,0.0,-0.0050964355
810,-0.06336926,346.25595,317.96008,-0.06336926,347.14557,0.0,0.0,294.20184,235.1,305.9424,-0.00012730043,338.9183,355.47052,-2.8599648e-19,-3.6011794e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303345,0.0,48600.0,6425.389019444783,-7530.97,-7767.7427,0.0,0.0,0.0,-15298.713,0.0,0.0,-0.058166504
825,-0.063369334,346.20648,322.36575,-0.063369334,346.80585,0.0,0.0,294.1467,235.27188,298.80817,-0.00012730058,338.99875,355.37946,-1.1820843e-20,1.3732867e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30342,0.0,49500.0,12595.356321335683,-6345.239,-6504.7607,0.0,0.0,0.0,-12850.0,0.0,0.0,-0.11331177
840,-0.06336941,346.0939,323.8205,-0.06336941,346.49893,0.0,0.0,294.09277,235.35,295.62616,-0.00012730072,339.07556,355.2869,-5.081264e-19,-4.986731e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303505,0.0,50400.0,15074.469142032853,-5928.101,-6035.9004,0.0,0.0,0.0,-11964.002,0.0,0.0,-0.16723633
855,-0.0633695,345.9341,323.7255,-0.0633695,346.20853,0.0,0.0,294.03378,235.35,294.62854,-0.0001273009,339.14856,355.19272,1.5035146e-19,-5.1502708e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.3036,0.0,51300.0,15557.087177231831,-5910.8657,-5983.9014,0.0,0.0,0.0,-11894.768,0.0,0.0,-0.2262268
870,31.302742,338.62305,294.22458,0.450646,352.89154,1.9667522,0.0,293.985,235.35,332.97632,0.03189417,339.15213,353.9322,0.9997342,-3.8542454e-17,1.0,0.0,4853510.0,0.0,343.15,343.15,-388.59628,1.0,52200.0,5191009.142335634,5837134.0,111039.734,4853510.0,0.0,1.9667522,5948173.5,4853510.0,4853512.0,-0.2750244
885,17.218697,334.89124,294.29938,0.14619675,353.1726,2.932899,2.8257477,294.0134,235.35,342.19595,0.017441882,334.8045,352.68805,0.9997342,3.4241188e-17,0.6292577,0.0,3054108.2,0.0,343.15,343.15,-4230.84,1.0,53100.0,3508706.951152192,2935543.2,36149.715,3054108.2,0.0,5.758647,2971693.0,3054108.2,3054114.0,-0.24661255
900,6.644671,353.66885,295.28412,6.644671,343.97943,2.1656604,2.0862668,294.17767,235.35,341.6537,0.013348262,354.46378,343.89557,0.9997342,0.9998941,0.7041874,0.34423536,3417780.5,360641.16,343.14996,343.14996,-4142.7695,1.0,54000.0,2599603.1572971446,1629378.9,1358970.1,3417780.5,360641.16,4.2519274,2988349.0,3778421.8,3778426.0,-0.082336426
915,6.0799704,329.72495,295.87875,6.3576245,342.96857,2.010414,1.9365948,294.3539,235.35,344.1812,0.012492738,329.15866,343.01266,0.014568511,1.0,0.0,0.26298958,0.0,275523.3,343.14996,343.14996,-4121.8735,1.0,54900.0,2534405.8365881494,864292.1,1257393.2,0.0,275523.3,3.9470086,2121685.5,275523.3,275527.25,0.09390259
930,5.5318894,323.37347,295.71844,5.547895,344.1648,1.7895981,1.7240874,294.4728,235.35,334.4699,0.011128907,323.4122,343.69534,0.05813449,1.0,0.0,0.0,0.0,0.0,343.1499,343.1499,-4140.823,0.0,55800.0,1811298.0980712564,642535.2,1128856.1,0.0,0.0,3.5136855,1771391.2,0.0,3.5136855,0.21279907
945,-0.0633691,326.21127,295.7644,-0.0633691,339.03046,0.0,0.0,294.5118,235.35,334.43002,-0.00012730011,323.70114,341.68637,-1.6655484e-15,-1.5119145e-13,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,56700.0,-20672.977786456937,-8103.4414,-11515.2705,0.0,0.0,0.0,-19618.71,0.0,0.0,0.25180054
960,-0.063368686,328.63138,295.7644,-0.063368686,337.26624,0.0,0.0,294.49997,235.35,334.43002,-0.00012729927,323.81213,341.6079,-1.1294933e-21,-1.7878669e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30348,0.0,57600.0,-20672.8407227712,-8747.495,-11045.648,0.0,0.0,0.0,-19793.145,0.0,0.0,0.23995972
975,-0.06336889,330.27472,295.7644,-0.06336889,336.08826,0.0,0.0,294.47348,235.35,334.43002,-0.00012729967,323.92227,341.53055,2.523625e-35,-1.8747234e-36,0.0,0.0,0.0,0.0,343.15,343.15,-66.30362,0.0,58500.0,-20672.906891447074,-9184.896,-10732.166,0.0,0.0,0.0,-19917.062,0.0,0.0,0.21347046
990,-0.06336911,331.38907,295.7665,-0.06336911,335.30902,0.0,0.0,294.431,235.35,334.42743,-0.00012730011,324.03156,341.4543,-2.9600855e-19,1.7226516e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,59400.0,-20670.465038909304,-9480.953,-10524.25,0.0,0.0,0.0,-20005.203,0.0,0.0,0.17098999
