minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_partloadratio,boiler2_partloadratio,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,plant_enable_signal,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
86550,-0.04239019,341.71243,297.59964,-0.042390212,341.86026,-3.8998715e-32,-3.895491e-32,294.71112,344.23413,-8.515628e-05,341.27225,341.50183,8.159263e-09,8.184693e-09,0.0,0.0,0.0,0.0,343.15,343.15,-66.306786,0.0,5193000.0,-16679.12302899355,-7853.789,-7880.112,0.0,0.0,-7.7953625e-32,-15733.9,0.0,-7.7953625e-32,0.45111084
86565,-0.042387918,341.92395,297.59964,-0.042387918,342.02377,1.32074e-40,1.31927e-40,294.73148,344.23413,-8.515169e-05,341.28442,341.5102,-2.3139545e-16,-2.4228446e-16,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,5193900.0,-16678.2237880954,-7891.024,-7908.7954,0.0,0.0,2.64e-40,-15799.819,0.0,2.64e-40,0.47146606
86580,-0.042387918,342.08276,297.59964,-0.042387918,342.15012,0.0,0.0,294.73907,344.23413,-8.515169e-05,341.29703,341.51895,-8.138374e-22,1.9130224e-22,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,5194800.0,-16678.2237880954,-7919.2974,-7931.288,0.0,0.0,0.0,-15850.586,0.0,0.0,0.47906494
86595,-0.042387918,342.20517,297.59964,-0.042387918,342.25082,0.0,0.0,294.73004,344.23413,-8.515169e-05,341.31003,341.52814,1.1811443e-33,-3.461092e-34,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,5195700.0,-16678.2237880954,-7941.089,-7949.217,0.0,0.0,0.0,-15890.306,0.0,0.0,0.47003174
86610,-0.042387918,342.30408,297.59964,-0.042387918,342.335,0.0,0.0,294.72382,344.23413,-8.515169e-05,341.32346,341.5377,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,5196600.0,-16678.2237880954,-7958.6973,-7964.201,0.0,0.0,0.0,-15922.898,0.0,0.0,0.46380615
86625,-0.042387918,342.38696,297.59964,-0.042387918,342.4079,0.0,0.0,294.70804,344.23413,-8.515169e-05,341.33728,341.5476,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,5197500.0,-16678.2237880954,-7973.4536,-7977.1807,0.0,0.0,0.0,-15950.635,0.0,0.0,0.44802856
86640,-0.042387918,342.45886,297.59964,-0.042387918,342.47305,0.0,0.0,294.6882,344.23413,-8.515169e-05,341.35147,341.55795,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,5198400.0,-16678.2237880954,-7986.254,-7988.7803,0.0,0.0,0.0,-15975.034,0.0,0.0,0.42819214
86655,-0.042387918,342.52313,297.59964,-0.042387918,342.53275,0.0,0.0,294.63113,344.23413,-8.515169e-05,341.3661,341.56863,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,5199300.0,-16678.2237880954,-7997.696,-7999.407,0.0,0.0,0.0,-15997.104,0.0,0.0,0.37112427
86670,-0.042387918,342.58176,297.59964,-0.042387918,342.5883,0.0,0.0,294.5786,344.23413,-8.515169e-05,341.38104,341.57968,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,5200200.0,-16678.2237880954,-8008.1323,-8009.2954,0.0,0.0,0.0,-16017.428,0.0,0.0,0.31860352
86685,-0.042387918,342.63574,297.59964,-0.042387918,342.64017,0.0,0.0,294.53094,344.23413,-8.515169e-05,341.39633,341.59106,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,5201100.0,-16678.2237880954,-8017.7437,-8018.5312,0.0,0.0,0.0,-16036.275,0.0,0.0,0.27093506
86700,-0.042387918,342.68555,297.59964,-0.042387918,342.68857,0.0,0.0,294.48077,344.23413,-8.515169e-05,341.4119,341.60272,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,5202000.0,-16678.2237880954,-8026.6104,-8027.148,0.0,0.0,0.0,-16053.758,0.0,0.0,0.22076416
86715,-0.04238792,342.73077,297.69788,-0.04238792,342.73282,0.0,0.0,294.3642,344.0303,-8.51517e-05,341.4277,341.6146,-8.327477e-18,-3.0645085e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30319,0.0,5202900.0,-16570.19769077732,-8017.174,-8017.5376,0.0,0.0,0.0,-16034.711,0.0,0.0,0.10418701
86730,-0.04238796,342.77127,300.31396,-0.04238796,342.77264,0.0,0.0,294.26422,338.6611,-8.5151776e-05,341.44366,341.62668,-2.4148084e-17,7.493767e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30325,0.0,5203800.0,-13714.372829392874,-7558.6494,-7558.894,0.0,0.0,0.0,-15117.543,0.0,0.0,0.004211426
86745,-0.042388026,342.80566,306.82812,-0.042388026,342.80658,0.0,0.0,294.1684,324.19675,-8.5151914e-05,341.4597,341.63885,1.3830683e-17,3.9929663e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,5204700.0,-6211.679875074427,-6405.071,-6405.234,0.0,0.0,0.0,-12810.305,0.0,0.0,-0.09161377
86760,-0.04238811,342.8333,313.2377,-0.04238811,342.83395,0.0,0.0,294.07257,308.04318,-8.515208e-05,341.47568,341.65103,-4.2607028e-17,1.8332877e-17,0.0,0.0,0.0,0.0,343.15,343.15,-66.30349,0.0,5205600.0,1857.7612625679585,-5268.909,-5269.023,0.0,0.0,0.0,-10537.932,0.0,0.0,-0.18743896
86775,-0.042388216,342.8527,316.0122,-0.042388216,342.85312,0.0,0.0,293.9508,298.07977,-8.515229e-05,341.49155,341.66312,-4.2990538e-19,-1.4853305e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30365,0.0,5206500.0,6413.349081314302,-4778.425,-4778.501,0.0,0.0,0.0,-9556.926,0.0,0.0,-0.3092041
86790,13.405534,343.67993,294.22943,0.13077198,340.3419,3.60855,3.4776201,293.87418,344.77194,0.0135963205,343.4476,339.8925,0.99984926,-3.815875e-15,0.5885598,0.0,1910785.4,0.0,343.15,343.15,-4427.0137,1.0,5207400.0,2886207.153895532,2784223.5,25326.912,1910785.4,0.0,7.08617,2809550.5,1910785.4,1910792.5,-0.38583374
86805,12.831698,338.13104,295.40744,0.12027572,339.6305,3.281289,3.160578,293.92142,337.09363,0.013009397,338.14795,338.88184,0.99984926,-4.786858e-15,1.0,0.0,3246544.0,0.0,343.14996,343.14996,-4211.9,1.0,5208300.0,2277711.1510766987,2302508.8,22339.629,3246544.0,0.0,6.441867,2324848.5,3246544.0,3246550.5,-0.33859253
86820,5.673346,331.28455,297.38644,5.9625,343.03293,2.8777697,2.7715564,294.0228,345.13724,0.011687434,330.4639,343.03848,0.013776842,1.0,0.0,0.45048958,0.0,315696.6,343.14996,343.14996,-4139.757,1.0,5209200.0,2343953.89314185,807725.75,1143102.1,0.0,315696.6,5.6493263,1950827.9,315696.6,315702.25,-0.23721313
86835,5.230966,310.2864,298.18307,5.2309966,343.99194,2.565796,2.471331,294.1058,329.699,0.010508346,310.09918,343.9893,0.79789126,1.0,0.0,0.3859028,0.0,270435.12,343.1499,343.1499,-4132.6143,1.0,5210100.0,1390957.3041103955,265910.9,1006429.3,0.0,270435.12,5.0371265,1272340.2,270435.12,270440.16,-0.15420532
86850,7.7802925,350.05753,298.1151,7.7802925,335.11624,3.9822145,3.8334372,294.16327,346.75275,0.015629575,350.06296,334.98907,0.99908125,1.0,0.5752227,0.21383864,1867485.6,149855.05,343.14987,343.14987,-4190.3037,1.0,5211000.0,3192779.2514210525,1697334.1,1209094.4,1867485.6,149855.05,7.815652,2906428.5,2017340.6,2017348.5,-0.09674072
86865,7.846082,342.35773,297.70407,7.8460827,345.56195,4.0489,3.8980532,294.22855,343.33,0.015761737,342.3674,345.58694,0.99908125,1.0,0.3491063,0.3690697,1133389.0,258638.73,343.14984,343.14984,-4223.3203,1.0,5211900.0,3020403.417809348,1471496.4,1577086.9,1133389.0,258638.73,7.9469533,3048583.2,1392027.8,1392035.8,-0.031463623
86880,7.2191753,344.50525,297.27676,7.219176,343.7625,3.6594172,3.5233417,294.28314,344.01343,0.014502364,344.53995,343.78662,0.99908125,1.0,0.29801953,0.24748474,967533.5,173433.75,343.1498,343.1498,-4176.172,1.0,5212800.0,2846726.906901523,1431993.0,1409473.0,967533.5,173433.75,7.182759,2841466.0,1140967.2,1140974.4,0.023132324
86895,7.1906004,343.73962,296.819,7.1906004,343.82224,3.620115,3.4851155,294.35364,343.7435,0.014444961,343.72046,343.80835,0.99908125,1.0,0.2461605,0.21486554,799170.9,150574.67,343.14978,343.14978,-4147.6777,1.0,5213700.0,2846854.8165384275,1417027.2,1419522.2,799170.9,150574.67,7.1052303,2836549.5,949745.56,949752.7,0.09362793
86910,7.190602,343.60867,296.33594,7.190602,343.53897,3.6186438,3.4836726,294.40625,343.4983,0.014444964,343.61426,343.54355,0.99908125,1.0,0.21177366,0.18042676,687532.5,126440.48,343.14975,343.14975,-4145.902,1.0,5214600.0,2861285.695787683,1427661.5,1425556.5,687532.5,126440.48,7.1023164,2853218.0,813973.0,813980.1,0.14624023
86925,7.1906056,343.6196,295.90112,7.1906056,343.56915,3.6186373,3.4836664,294.43842,343.62204,0.014444971,343.61725,343.56696,0.99908125,1.0,0.16109075,0.13561293,522988.16,95035.586,343.14972,343.14972,-4145.8916,1.0,5215500.0,2895174.5773999277,1441123.9,1439600.4,522988.16,95035.586,7.1023035,2880724.2,618023.75,618030.9,0.17840576
86940,-0.049991693,340.6918,296.4793,-0.05005937,340.94714,4.2078422e-25,4.203136e-25,294.4538,342.47858,-0.000100494646,340.42432,340.7255,3.6478898e-05,3.6572026e-05,0.0,0.0,0.0,0.0,343.14972,343.14972,-78.36838,0.0,5216400.0,-19415.256502443513,-9283.081,-9349.334,0.0,0.0,8.410979e-25,-18632.414,0.0,8.410979e-25,0.19378662
86955,-0.04238784,340.95367,298.19043,-0.04238784,341.1256,3.1480182e-34,3.1444816e-34,294.44308,340.83847,-8.5151536e-05,340.43628,340.733,-3.1630257e-10,-3.1738245e-10,0.0,0.0,0.0,0.0,343.15,343.15,-66.303055,0.0,5217300.0,-15252.493959479718,-7613.0947,-7643.704,0.0,0.0,6.2925e-34,-15256.799,0.0,6.2925e-34,0.18307495
86970,-0.04238793,341.14352,300.0658,-0.04238793,341.25974,0.0,0.0,294.4178,338.80948,-8.515172e-05,340.4486,340.7408,8.466798e-15,-5.84867e-14,0.0,0.0,0.0,0.0,343.15,343.15,-66.3032,0.0,5218200.0,-13856.182850831856,-7313.039,-7333.728,0.0,0.0,0.0,-14646.768,0.0,0.0,0.15777588
86985,-0.042387936,341.28708,302.97336,-0.042387936,341.3654,0.0,0.0,294.38727,335.4325,-8.515173e-05,340.4613,340.74902,-3.2944034e-19,-1.8279774e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303215,0.0,5219100.0,-11608.597339830107,-6820.966,-6834.907,0.0,0.0,0.0,-13655.873,0.0,0.0,0.1272583
