DATETIME,Environment:Outdoor Dry Bulb [C], TOTAL POWER[KW],DR Event,Power prediction
 08/22  23:30:00,12.35,56.31858,0,56.31858
 08/22  23:45:00,12.325,56.31858,0,56.31858
 08/22  24:00:00,12.3,56.31858,0,56.31858
 08/23  00:15:00,12.3,56.31858,0,56.31858
 08/23  00:30:00,12.3,56.31858,0,56.31858
 08/23  00:45:00,12.3,56.31858,0,56.31858
 08/23  01:00:00,12.3,56.31858,0,56.31858
 08/23  01:15:00,12.325,56.31858,0,56.31858
 08/23  01:30:00,12.35,56.31858,0,56.31858
 08/23  01:45:00,12.375,56.31858,0,56.31858
 08/23  02:00:00,12.4,56.31858,0,56.31858
 08/23  02:15:00,12.4,56.31858,0,56.31858
 08/23  02:30:00,12.4,56.31858,0,56.31858
 08/23  02:45:00,12.4,56.31858,0,56.31858
 08/23  03:00:00,12.4,56.31858,0,56.31858
 08/23  03:15:00,12.4,56.31858,0,56.31858
 08/23  03:30:00,12.4,56.31858,0,56.31858
 08/23  03:45:00,12.4,56.31858,0,56.31858
 08/23  04:00:00,12.4,56.31858,0,56.31858
 08/23  04:15:00,12.475,56.31858,0,56.31858
 08/23  04:30:00,12.55,56.31858,0,56.31858
 08/23  04:45:00,12.625,56.31858,0,56.31858
 08/23  05:00:00,12.7,56.31858,0,56.31858
 08/23  05:15:00,12.75,56.31858,0,56.31858
 08/23  05:30:00,12.8,56.31858,0,56.31858
 08/23  05:45:00,12.85,56.31858,0,56.31858
 08/23  06:00:00,12.9,56.31858,0,121.49338
 08/23  06:15:00,13,121.49338,0,118.84663
 08/23  06:30:00,13.1,118.84663,0,119.25667
 08/23  06:45:00,13.2,119.25667,0,119.80018
 08/23  07:00:00,13.3,119.80018,0,157.49667
 08/23  07:15:00,13.55,157.49667,0,159.91895
 08/23  07:30:00,13.8,159.91895,0,162.35974
 08/23  07:45:00,14.05,162.35974,0,165.24909
 08/23  08:00:00,14.3,165.24909,0,208.31701
 08/23  08:15:00,14.525,208.31701,0,212.11071
 08/23  08:30:00,14.75,212.11071,0,215.34266
 08/23  08:45:00,14.975,215.34266,0,218.52655
 08/23  09:00:00,15.2,218.52655,0,238.2352
 08/23  09:15:00,15.45,238.2352,0,241.36667
 08/23  09:30:00,15.7,241.36667,0,243.62976
 08/23  09:45:00,15.95,243.62976,0,245.41175
 08/23  10:00:00,16.2,245.41175,0,260.16637
 08/23  10:15:00,16.675,260.16637,0,263.82091
 08/23  10:30:00,17.15,263.82091,0,267.39076
 08/23  10:45:00,17.625,267.39076,0,270.87653
 08/23  11:00:00,18.1,270.87653,0,275.52097
 08/23  11:15:00,18.575,275.52097,0,279.44215
 08/23  11:30:00,19.05,279.44215,0,284.90078
 08/23  11:45:00,19.525,284.90078,0,290.53132
 08/23  12:00:00,20,290.53132,0,298.37671
 08/23  12:15:00,20.475,298.37671,0,305.4585
 08/23  12:30:00,20.95,305.4585,0,314.48665
 08/23  12:45:00,21.425,314.48665,0,325.50183
 08/23  13:00:00,21.9,325.50183,0,333.25568
 08/23  13:15:00,21.9,333.25568,0,338.31812
 08/23  13:30:00,21.9,338.31812,0,343.00473
 08/23  13:45:00,21.9,343.00473,0,347.67045
 08/23  14:00:00,21.9,347.67045,0,345.7673
 08/23  14:15:00,21.9,345.7673,0,350.56582
 08/23  14:30:00,21.9,350.56582,0,355.11684
 08/23  14:45:00,21.9,355.11684,0,359.37588
 08/23  15:00:00,21.9,359.37588,0,348.00264
 08/23  15:15:00,21.9,348.00264,0,351.10405
 08/23  15:30:00,21.9,351.10405,0,353.3631
 08/23  15:45:00,21.9,353.3631,0,354.94085
 08/23  16:00:00,21.9,354.94085,0,303.32751
 08/23  16:15:00,21.7,303.32751,0,298.63528
 08/23  16:30:00,21.5,298.63528,0,292.91664
 08/23  16:45:00,21.3,292.91664,0,286.32522
 08/23  17:00:00,21.1,286.32522,0,228.58187
 08/23  17:15:00,20.825,228.58187,0,218.13806
 08/23  17:30:00,20.55,218.13806,0,208.99901
 08/23  17:45:00,20.275,208.99901,0,200.47233
 08/23  18:00:00,20,200.47233,0,67.58229
 08/23  18:15:00,19.8,67.58229,0,67.58229
 08/23  18:30:00,19.6,67.58229,0,67.58229
 08/23  18:45:00,19.4,67.58229,0,67.58229
 08/23  19:00:00,19.2,67.58229,0,56.31858
 08/23  19:15:00,19.025,56.31858,0,56.31858
 08/23  19:30:00,18.85,56.31858,0,56.31858
 08/23  19:45:00,18.675,56.31858,0,56.31858
 08/23  20:00:00,18.5,56.31858,0,56.31858
 08/23  20:15:00,18.35,56.31858,0,56.31858
 08/23  20:30:00,18.2,56.31858,0,56.31858
 08/23  20:45:00,18.05,56.31858,0,56.31858
 08/23  21:00:00,17.9,56.31858,0,56.31858
 08/23  21:15:00,17.725,56.31858,0,56.31858
 08/23  21:30:00,17.55,56.31858,0,56.31858
 08/23  21:45:00,17.375,56.31858,0,56.31858
 08/23  22:00:00,17.2,56.31858,0,56.31858
 08/23  22:15:00,17.05,56.31858,0,56.31858
 08/23  22:30:00,16.9,56.31858,0,56.31858
 08/23  22:45:00,16.75,56.31858,0,56.31858
 08/23  23:00:00,16.6,56.31858,0,56.31858
 08/23  23:15:00,16.475,56.31858,0,56.31858
 08/23  23:30:00,16.35,56.31858,0,56.31858
 08/23  23:45:00,16.225,56.31858,0,56.31858
 08/23  24:00:00,16.1,56.31858,0,56.31858
 08/24  00:15:00,15.975,56.31858,0,56.31858
 08/24  00:30:00,15.85,56.31858,0,56.31858
 08/24  00:45:00,15.725,56.31858,0,56.31858
 08/24  01:00:00,15.6,56.31858,0,56.31858
 08/24  01:15:00,15.5,56.31858,0,56.31858
 08/24  01:30:00,15.4,56.31858,0,56.31858
 08/24  01:45:00,15.3,56.31858,0,56.31858
 08/24  02:00:00,15.2,56.31858,0,56.31858
 08/24  02:15:00,15.05,56.31858,0,56.31858
 08/24  02:30:00,14.9,56.31858,0,56.31858
 08/24  02:45:00,14.75,56.31858,0,56.31858
 08/24  03:00:00,14.6,56.31858,0,56.31858
 08/24  03:15:00,14.425,56.31858,0,56.31858
 08/24  03:30:00,14.25,56.31858,0,56.31858
 08/24  03:45:00,14.075,56.31858,0,56.31858
 08/24  04:00:00,13.9,56.31858,0,56.31858
 08/24  04:15:00,14,56.31858,0,56.31858
 08/24  04:30:00,14.1,56.31858,0,56.31858
 08/24  04:45:00,14.2,56.31858,0,56.31858
 08/24  05:00:00,14.3,56.31858,0,56.31858
 08/24  05:15:00,14.35,56.31858,0,56.31858
 08/24  05:30:00,14.4,56.31858,0,56.31858
 08/24  05:45:00,14.45,56.31858,0,56.31858
 08/24  06:00:00,14.5,56.31858,0,141.2679
 08/24  06:15:00,14.575,141.2679,0,137.1155
 08/24  06:30:00,14.65,137.1155,0,136.94939
 08/24  06:45:00,14.725,136.94939,0,138.41044
 08/24  07:00:00,14.8,138.41044,0,181.10253
 08/24  07:15:00,15.1,181.10253,0,185.67429
 08/24  07:30:00,15.4,185.67429,0,189.39049
 08/24  07:45:00,15.7,189.39049,0,193.11205
 08/24  08:00:00,16,193.11205,0,238.68112
 08/24  08:15:00,16.35,238.68112,0,243.13315
 08/24  08:30:00,16.7,243.13315,0,246.25546
 08/24  08:45:00,17.05,246.25546,0,248.74379
 08/24  09:00:00,17.4,248.74379,0,267.46796
 08/24  09:15:00,17.725,267.46796,0,269.22012
 08/24  09:30:00,18.05,269.22012,0,271.11306
 08/24  09:45:00,18.375,271.11306,0,273.4138
 08/24  10:00:00,18.7,273.4138,0,288.46364
 08/24  10:15:00,19.05,288.46364,0,292.3279
 08/24  10:30:00,19.4,292.3279,0,296.47172
 08/24  10:45:00,19.75,296.47172,0,300.88607
 08/24  11:00:00,20.1,300.88607,0,306.34374
 08/24  11:15:00,20.4,306.34374,0,310.73634
 08/24  11:30:00,20.7,310.73634,0,315.24199
 08/24  11:45:00,21,315.24199,0,319.80802
 08/24  12:00:00,21.3,319.80802,0,326.596
 08/24  12:15:00,21.65,326.596,0,333.58073
 08/24  12:30:00,22,333.58073,0,342.60816
 08/24  12:45:00,22.35,342.60816,0,352.48229
 08/24  13:00:00,22.7,352.48229,0,357.8428
 08/24  13:15:00,22.525,357.8428,0,360.17692
 08/24  13:30:00,22.35,360.17692,0,361.7574
 08/24  13:45:00,22.175,361.7574,0,363.08024
 08/24  14:00:00,22,363.08024,0,356.25168
 08/24  14:15:00,21.825,356.25168,0,355.94006
 08/24  14:30:00,21.65,355.94006,0,354.62544
 08/24  14:45:00,21.475,354.62544,0,352.98398
 08/24  15:00:00,21.3,352.98398,0,336.45173
 08/24  15:15:00,21.125,336.45173,0,334.11149
 08/24  15:30:00,20.95,334.11149,0,331.45026
 08/24  15:45:00,20.775,331.45026,0,328.32564
 08/24  16:00:00,20.6,328.32564,0,276.06642
 08/24  16:15:00,20.375,276.06642,0,269.9318
 08/24  16:30:00,20.15,269.9318,0,263.38007
 08/24  16:45:00,19.925,263.38007,0,256.50081
 08/24  17:00:00,19.7,256.50081,0,201.54292
 08/24  17:15:00,19.45,201.54292,0,193.68988
 08/24  17:30:00,19.2,193.68988,0,186.97217
 08/24  17:45:00,18.95,186.97217,0,182.12589
 08/24  18:00:00,18.7,182.12589,0,67.58229
 08/24  18:15:00,18.475,67.58229,0,67.58229
 08/24  18:30:00,18.25,67.58229,0,67.58229
 08/24  18:45:00,18.025,67.58229,0,67.58229
 08/24  19:00:00,17.8,67.58229,0,56.31858
 08/24  19:15:00,17.525,56.31858,0,56.31858
 08/24  19:30:00,17.25,56.31858,0,56.31858
 08/24  19:45:00,16.975,56.31858,0,56.31858
 08/24  20:00:00,16.7,56.31858,0,56.31858
 08/24  20:15:00,16.5,56.31858,0,56.31858
 08/24  20:30:00,16.3,56.31858,0,56.31858
 08/24  20:45:00,16.1,56.31858,0,56.31858
 08/24  21:00:00,15.9,56.31858,0,56.31858
 08/24  21:15:00,15.625,56.31858,0,56.31858
 08/24  21:30:00,15.35,56.31858,0,56.31858
 08/24  21:45:00,15.075,56.31858,0,56.31858
 08/24  22:00:00,14.8,56.31858,0,56.31858
 08/24  22:15:00,14.675,56.31858,0,56.31858
 08/24  22:30:00,14.55,56.31858,0,56.31858
 08/24  22:45:00,14.425,56.31858,0,56.31858
 08/24  23:00:00,14.3,56.31858,0,56.31858
 08/24  23:15:00,14.3,56.31858,0,56.31858
 08/24  23:30:00,14.3,56.31858,0,56.31858
 08/24  23:45:00,14.3,56.31858,0,56.31858
 08/24  24:00:00,14.3,56.31858,0,45.05486
 08/25  00:15:00,14.375,45.05486,0,45.05486
 08/25  00:30:00,14.45,45.05486,0,45.05486
 08/25  00:45:00,14.525,45.05486,0,45.05486
 08/25  01:00:00,14.6,45.05486,0,45.05486
 08/25  01:15:00,14.625,45.05486,0,45.05486
 08/25  01:30:00,14.65,45.05486,0,45.05486
 08/25  01:45:00,14.675,45.05486,0,45.05486
 08/25  02:00:00,14.7,45.05486,0,45.05486
 08/25  02:15:00,14.65,45.05486,0,45.05486
 08/25  02:30:00,14.6,45.05486,0,45.05486
 08/25  02:45:00,14.55,45.05486,0,45.05486
 08/25  03:00:00,14.5,45.05486,0,45.05486
 08/25  03:15:00,14.425,45.05486,0,45.05486
 08/25  03:30:00,14.35,45.05486,0,45.05486
 08/25  03:45:00,14.275,45.05486,0,45.05486
 08/25  04:00:00,14.2,45.05486,0,45.05486
 08/25  04:15:00,14.275,45.05486,0,45.05486
 08/25  04:30:00,14.35,45.05486,0,45.05486
 08/25  04:45:00,14.425,45.05486,0,45.05486
 08/25  05:00:00,14.5,45.05486,0,45.05486
 08/25  05:15:00,14.55,45.05486,0,45.05486
 08/25  05:30:00,14.6,45.05486,0,45.05486
 08/25  05:45:00,14.65,45.05486,0,45.05486
 08/25  06:00:00,14.7,45.05486,0,45.05486
 08/25  06:15:00,14.8,45.05486,0,45.05486
 08/25  06:30:00,14.9,45.05486,0,45.05486
 08/25  06:45:00,15,45.05486,0,45.05486
 08/25  07:00:00,15.1,45.05486,0,45.05486
 08/25  07:15:00,15.575,45.05486,0,45.05486
 08/25  07:30:00,16.05,45.05486,0,45.05486
 08/25  07:45:00,16.525,45.05486,0,45.05486
 08/25  08:00:00,17,45.05486,0,45.05486
 08/25  08:15:00,17.475,45.05486,0,45.05486
 08/25  08:30:00,17.95,45.05486,0,45.05486
 08/25  08:45:00,18.425,45.05486,0,45.05486
 08/25  09:00:00,18.9,45.05486,0,45.05486
 08/25  09:15:00,19.4,45.05486,0,45.05486
 08/25  09:30:00,19.9,45.05486,0,45.05486
 08/25  09:45:00,20.4,45.05486,0,45.05486
 08/25  10:00:00,20.9,45.05486,0,45.05486
 08/25  10:15:00,20.975,45.05486,0,45.05486
 08/25  10:30:00,21.05,45.05486,0,45.05486
 08/25  10:45:00,21.125,45.05486,0,45.05486
 08/25  11:00:00,21.2,45.05486,0,45.05486
 08/25  11:15:00,21.3,45.05486,0,45.05486
 08/25  11:30:00,21.4,45.05486,0,45.05486
 08/25  11:45:00,21.5,45.05486,0,45.05486
 08/25  12:00:00,21.6,45.05486,0,45.05486
 08/25  12:15:00,21.675,45.05486,0,45.05486
 08/25  12:30:00,21.75,45.05486,0,45.05486
 08/25  12:45:00,21.825,45.05486,0,45.05486
 08/25  13:00:00,21.9,45.05486,0,45.05486
 08/25  13:15:00,21.65,45.05486,0,45.05486
 08/25  13:30:00,21.4,45.05486,0,45.05486
 08/25  13:45:00,21.15,45.05486,0,45.05486
 08/25  14:00:00,20.9,45.05486,0,45.05486
 08/25  14:15:00,20.675,45.05486,0,45.05486
 08/25  14:30:00,20.45,45.05486,0,45.05486
 08/25  14:45:00,20.225,45.05486,0,45.05486
 08/25  15:00:00,20,45.05486,0,45.05486
 08/25  15:15:00,19.725,45.05486,0,45.05486
 08/25  15:30:00,19.45,45.05486,0,45.05486
 08/25  15:45:00,19.175,45.05486,0,45.05486
 08/25  16:00:00,18.9,45.05486,0,45.05486
 08/25  16:15:00,18.825,45.05486,0,45.05486
 08/25  16:30:00,18.75,45.05486,0,45.05486
 08/25  16:45:00,18.675,45.05486,0,45.05486
 08/25  17:00:00,18.6,45.05486,0,45.05486
 08/25  17:15:00,18.55,45.05486,0,45.05486
 08/25  17:30:00,18.5,45.05486,0,45.05486
 08/25  17:45:00,18.45,45.05486,0,45.05486
 08/25  18:00:00,18.4,45.05486,0,45.05486
 08/25  18:15:00,18.325,45.05486,0,45.05486
 08/25  18:30:00,18.25,45.05486,0,45.05486
 08/25  18:45:00,18.175,45.05486,0,45.05486
 08/25  19:00:00,18.1,45.05486,0,45.05486
 08/25  19:15:00,17.925,45.05486,0,45.05486
 08/25  19:30:00,17.75,45.05486,0,45.05486
 08/25  19:45:00,17.575,45.05486,0,45.05486
 08/25  20:00:00,17.4,45.05486,0,45.05486
 08/25  20:15:00,17.25,45.05486,0,45.05486
 08/25  20:30:00,17.1,45.05486,0,45.05486
 08/25  20:45:00,16.95,45.05486,0,45.05486
 08/25  21:00:00,16.8,45.05486,0,45.05486
 08/25  21:15:00,16.625,45.05486,0,45.05486
 08/25  21:30:00,16.45,45.05486,0,45.05486
 08/25  21:45:00,16.275,45.05486,0,45.05486
 08/25  22:00:00,16.1,45.05486,0,45.05486
 08/25  22:15:00,15.925,45.05486,0,45.05486
 08/25  22:30:00,15.75,45.05486,0,45.05486
 08/25  22:45:00,15.575,45.05486,0,45.05486
 08/25  23:00:00,15.4,45.05486,0,45.05486
 08/25  23:15:00,15.225,45.05486,0,45.05486
 08/25  23:30:00,15.05,45.05486,0,45.05486
 08/25  23:45:00,14.875,45.05486,0,45.05486
 08/25  24:00:00,14.7,45.05486,0,45.05486
 08/26  00:15:00,14.525,45.05486,0,45.05486
 08/26  00:30:00,14.35,45.05486,0,45.05486
 08/26  00:45:00,14.175,45.05486,0,45.05486
 08/26  01:00:00,14,45.05486,0,45.05486
 08/26  01:15:00,13.875,45.05486,0,45.05486
 08/26  01:30:00,13.75,45.05486,0,45.05486
 08/26  01:45:00,13.625,45.05486,0,45.05486
 08/26  02:00:00,13.5,45.05486,0,45.05486
 08/26  02:15:00,13.425,45.05486,0,45.05486
 08/26  02:30:00,13.35,45.05486,0,45.05486
 08/26  02:45:00,13.275,45.05486,0,45.05486
 08/26  03:00:00,13.2,45.05486,0,45.05486
 08/26  03:15:00,13.125,45.05486,0,45.05486
 08/26  03:30:00,13.05,45.05486,0,45.05486
 08/26  03:45:00,12.975,45.05486,0,45.05486
 08/26  04:00:00,12.9,45.05486,0,45.05486
 08/26  04:15:00,12.9,45.05486,0,45.05486
 08/26  04:30:00,12.9,45.05486,0,45.05486
 08/26  04:45:00,12.9,45.05486,0,45.05486
 08/26  05:00:00,12.9,45.05486,0,45.05486
 08/26  05:15:00,12.9,45.05486,0,45.05486
 08/26  05:30:00,12.9,45.05486,0,45.05486
 08/26  05:45:00,12.9,45.05486,0,45.05486
 08/26  06:00:00,12.9,45.05486,0,45.05486
 08/26  06:15:00,12.9,45.05486,0,45.05486
 08/26  06:30:00,12.9,45.05486,0,45.05486
 08/26  06:45:00,12.9,45.05486,0,45.05486
 08/26  07:00:00,12.9,45.05486,0,45.05486
 08/26  07:15:00,13.275,45.05486,0,45.05486
 08/26  07:30:00,13.65,45.05486,0,45.05486
 08/26  07:45:00,14.025,45.05486,0,45.05486
 08/26  08:00:00,14.4,45.05486,0,45.05486
 08/26  08:15:00,14.8,45.05486,0,45.05486
 08/26  08:30:00,15.2,45.05486,0,45.05486
 08/26  08:45:00,15.6,45.05486,0,45.05486
 08/26  09:00:00,16,45.05486,0,45.05486
 08/26  09:15:00,16.375,45.05486,0,45.05486
 08/26  09:30:00,16.75,45.05486,0,45.05486
 08/26  09:45:00,17.125,45.05486,0,45.05486
 08/26  10:00:00,17.5,45.05486,0,45.05486
 08/26  10:15:00,18.25,45.05486,0,45.05486
 08/26  10:30:00,19,45.05486,0,45.05486
 08/26  10:45:00,19.75,45.05486,0,45.05486
 08/26  11:00:00,20.5,45.05486,0,45.05486
 08/26  11:15:00,21.275,45.05486,0,45.05486
 08/26  11:30:00,22.05,45.05486,0,45.05486
 08/26  11:45:00,22.825,45.05486,0,45.05486
 08/26  12:00:00,23.6,45.05486,0,45.05486
 08/26  12:15:00,24.35,45.05486,0,45.05486
 08/26  12:30:00,25.1,45.05486,0,45.05486
 08/26  12:45:00,25.85,45.05486,0,45.05486
 08/26  13:00:00,26.6,45.05486,0,45.05486
 08/26  13:15:00,26.425,45.05486,0,45.05486
 08/26  13:30:00,26.25,45.05486,0,45.05486
 08/26  13:45:00,26.075,45.05486,0,45.05486
 08/26  14:00:00,25.9,45.05486,0,45.05486
 08/26  14:15:00,25.775,45.05486,0,45.05486
 08/26  14:30:00,25.65,45.05486,0,45.05486
 08/26  14:45:00,25.525,45.05486,0,45.05486
 08/26  15:00:00,25.4,45.05486,0,45.05486
 08/26  15:15:00,25.25,45.05486,0,45.05486
 08/26  15:30:00,25.1,45.05486,0,45.05486
 08/26  15:45:00,24.95,45.05486,0,45.05486
 08/26  16:00:00,24.8,45.05486,0,45.05486
 08/26  16:15:00,24.425,45.05486,0,45.05486
 08/26  16:30:00,24.05,45.05486,0,45.05486
 08/26  16:45:00,23.675,45.05486,0,45.05486
 08/26  17:00:00,23.3,45.05486,0,45.05486
 08/26  17:15:00,22.925,45.05486,0,45.05486
 08/26  17:30:00,22.55,45.05486,0,45.05486
 08/26  17:45:00,22.175,45.05486,0,45.05486
 08/26  18:00:00,21.8,45.05486,0,45.05486
 08/26  18:15:00,21.425,45.05486,0,45.05486
 08/26  18:30:00,21.05,45.05486,0,45.05486
 08/26  18:45:00,20.675,45.05486,0,45.05486
 08/26  19:00:00,20.3,45.05486,0,45.05486
 08/26  19:15:00,19.975,45.05486,0,45.05486
 08/26  19:30:00,19.65,45.05486,0,45.05486
 08/26  19:45:00,19.325,45.05486,0,45.05486
 08/26  20:00:00,19,45.05486,0,45.05486
 08/26  20:15:00,18.7,45.05486,0,45.05486
 08/26  20:30:00,18.4,45.05486,0,45.05486
 08/26  20:45:00,18.1,45.05486,0,45.05486
 08/26  21:00:00,17.8,45.05486,0,45.05486
 08/26  21:15:00,17.475,45.05486,0,45.05486
 08/26  21:30:00,17.15,45.05486,0,45.05486
 08/26  21:45:00,16.825,45.05486,0,45.05486
 08/26  22:00:00,16.5,45.05486,0,45.05486
 08/26  22:15:00,16.225,45.05486,0,45.05486
 08/26  22:30:00,15.95,45.05486,0,45.05486
 08/26  22:45:00,15.675,45.05486,0,45.05486
 08/26  23:00:00,15.4,45.05486,0,45.05486
 08/26  23:15:00,15.175,45.05486,0,45.05486
 08/26  23:30:00,14.95,45.05486,0,45.05486
 08/26  23:45:00,14.725,45.05486,0,45.05486
 08/26  24:00:00,14.5,45.05486,0,56.31858
 08/27  00:15:00,14.325,56.31858,0,56.31858
 08/27  00:30:00,14.15,56.31858,0,56.31858
 08/27  00:45:00,13.975,56.31858,0,56.31858
 08/27  01:00:00,13.8,56.31858,0,56.31858
 08/27  01:15:00,13.675,56.31858,0,56.31858
 08/27  01:30:00,13.55,56.31858,0,56.31858
 08/27  01:45:00,13.425,56.31858,0,56.31858
 08/27  02:00:00,13.3,56.31858,0,56.31858
 08/27  02:15:00,13.175,56.31858,0,56.31858
 08/27  02:30:00,13.05,56.31858,0,56.31858
 08/27  02:45:00,12.925,56.31858,0,56.31858
 08/27  03:00:00,12.8,56.31858,0,56.31858
 08/27  03:15:00,12.625,56.31858,0,56.31858
 08/27  03:30:00,12.45,56.31858,0,56.31858
 08/27  03:45:00,12.275,56.31858,0,56.31858
 08/27  04:00:00,12.1,56.31858,0,56.31858
 08/27  04:15:00,12.3,56.31858,0,56.31858
 08/27  04:30:00,12.5,56.31858,0,56.31858
 08/27  04:45:00,12.7,56.31858,0,56.31858
 08/27  05:00:00,12.9,56.31858,0,56.31858
 08/27  05:15:00,13.15,56.31858,0,56.31858
 08/27  05:30:00,13.4,56.31858,0,56.31858
 08/27  05:45:00,13.65,56.31858,0,56.31858
 08/27  06:00:00,13.9,56.31858,0,155.73233
 08/27  06:15:00,14.1,155.73233,0,156.21276
 08/27  06:30:00,14.3,156.21276,0,156.32033
 08/27  06:45:00,14.5,156.32033,0,159.08996
 08/27  07:00:00,14.7,159.08996,0,202.25305
 08/27  07:15:00,15.075,202.25305,0,207.5741
 08/27  07:30:00,15.45,207.5741,0,211.57569
 08/27  07:45:00,15.825,211.57569,0,215.25468
 08/27  08:00:00,16.2,215.25468,0,260.01593
 08/27  08:15:00,16.6,260.01593,0,264.8992
 08/27  08:30:00,17,264.8992,0,271.00992
 08/27  08:45:00,17.4,271.00992,0,277.06922
 08/27  09:00:00,17.8,277.06922,0,299.21487
 08/27  09:15:00,18.175,299.21487,0,304.86509
 08/27  09:30:00,18.55,304.86509,0,309.8357
 08/27  09:45:00,18.925,309.8357,0,314.7225
 08/27  10:00:00,19.3,314.7225,0,334.05191
 08/27  10:15:00,19.975,334.05191,0,342.36249
 08/27  10:30:00,20.65,342.36249,0,350.94693
 08/27  10:45:00,21.325,350.94693,0,359.68585
 08/27  11:00:00,22,359.68585,0,371.27294
 08/27  11:15:00,22.65,371.27294,0,382.30822
 08/27  11:30:00,23.3,382.30822,0,358.59815
 08/27  11:45:00,23.95,358.59815,0,360.78449
 08/27  12:00:00,24.6,360.78449,0,366.9998
 08/27  12:15:00,25.3,366.9998,0,371.90773
 08/27  12:30:00,26,371.90773,0,377.70784
 08/27  12:45:00,26.7,377.70784,0,384.11259
 08/27  13:00:00,27.4,384.11259,0,388.23171
 08/27  13:15:00,27.025,388.23171,0,390.85868
 08/27  13:30:00,26.65,390.85868,0,392.85047
 08/27  13:45:00,26.275,392.85047,0,394.68612
 08/27  14:00:00,25.9,394.68612,0,389.0388
 08/27  14:15:00,25.5,389.0388,0,389.75013
 08/27  14:30:00,25.1,389.75013,0,390.06975
 08/27  14:45:00,24.7,390.06975,0,390.41722
 08/27  15:00:00,24.3,390.41722,0,375.64397
 08/27  15:15:00,23.925,375.64397,0,427.62993
 08/27  15:30:00,23.55,427.62993,0,418.84521
 08/27  15:45:00,23.175,418.84521,0,409.91181
 08/27  16:00:00,22.8,409.91181,0,349.0673
 08/27  16:15:00,22.2,349.0673,0,334.31386
 08/27  16:30:00,21.6,334.31386,0,317.78532
 08/27  16:45:00,21,317.78532,0,300.39221
 08/27  17:00:00,20.4,300.39221,0,238.14592
 08/27  17:15:00,19.825,238.14592,0,223.63716
 08/27  17:30:00,19.25,223.63716,0,210.22227
 08/27  17:45:00,18.675,210.22227,0,197.94733
 08/27  18:00:00,18.1,197.94733,0,67.58229
 08/27  18:15:00,17.5,67.58229,0,67.58229
 08/27  18:30:00,16.9,67.58229,0,67.58229
 08/27  18:45:00,16.3,67.58229,0,67.58229
 08/27  19:00:00,15.7,67.58229,0,56.31858
 08/27  19:15:00,15.625,56.31858,0,56.31858
 08/27  19:30:00,15.55,56.31858,0,56.31858
 08/27  19:45:00,15.475,56.31858,0,56.31858
 08/27  20:00:00,15.4,56.31858,0,56.31858
 08/27  20:15:00,15.3,56.31858,0,56.31858
 08/27  20:30:00,15.2,56.31858,0,56.31858
 08/27  20:45:00,15.1,56.31858,0,56.31858
 08/27  21:00:00,15,56.31858,0,56.31858
 08/27  21:15:00,14.925,56.31858,0,56.31858
 08/27  21:30:00,14.85,56.31858,0,56.31858
 08/27  21:45:00,14.775,56.31858,0,56.31858
 08/27  22:00:00,14.7,56.31858,0,56.31858
 08/27  22:15:00,14.75,56.31858,0,56.31858
 08/27  22:30:00,14.8,56.31858,0,56.31858
 08/27  22:45:00,14.85,56.31858,0,56.31858
 08/27  23:00:00,14.9,56.31858,0,56.31858
 08/27  23:15:00,15,56.31858,0,56.31858
 08/27  23:30:00,15.1,56.31858,0,56.31858
 08/27  23:45:00,15.2,56.31858,0,56.31858
 08/27  24:00:00,15.3,56.31858,0,56.31858
 08/28  00:15:00,15.425,56.31858,0,56.31858
 08/28  00:30:00,15.55,56.31858,0,56.31858
 08/28  00:45:00,15.675,56.31858,0,56.31858
 08/28  01:00:00,15.8,56.31858,0,56.31858
 08/28  01:15:00,15.825,56.31858,0,56.31858
 08/28  01:30:00,15.85,56.31858,0,56.31858
 08/28  01:45:00,15.875,56.31858,0,56.31858
 08/28  02:00:00,15.9,56.31858,0,56.31858
 08/28  02:15:00,15.825,56.31858,0,56.31858
 08/28  02:30:00,15.75,56.31858,0,56.31858
 08/28  02:45:00,15.675,56.31858,0,56.31858
 08/28  03:00:00,15.6,56.31858,0,56.31858
 08/28  03:15:00,15.5,56.31858,0,56.31858
 08/28  03:30:00,15.4,56.31858,0,56.31858
 08/28  03:45:00,15.3,56.31858,0,56.31858
 08/28  04:00:00,15.2,56.31858,0,56.31858
 08/28  04:15:00,14.95,56.31858,0,56.31858
 08/28  04:30:00,14.7,56.31858,0,56.31858
 08/28  04:45:00,14.45,56.31858,0,56.31858
 08/28  05:00:00,14.2,56.31858,0,56.31858
 08/28  05:15:00,13.975,56.31858,0,56.31858
 08/28  05:30:00,13.75,56.31858,0,56.31858
 08/28  05:45:00,13.525,56.31858,0,56.31858
 08/28  06:00:00,13.3,56.31858,0,125.88375
 08/28  06:15:00,13.05,125.88375,0,118.53382
 08/28  06:30:00,12.8,118.53382,0,114.65901
 08/28  06:45:00,12.55,114.65901,0,111.54133
 08/28  07:00:00,12.3,111.54133,0,150.92485
 08/28  07:15:00,12.675,150.92485,0,156.32921
 08/28  07:30:00,13.05,156.32921,0,161.65569
 08/28  07:45:00,13.425,161.65569,0,166.80025
 08/28  08:00:00,13.8,166.80025,0,212.74705
 08/28  08:15:00,14.25,212.74705,0,219.38053
 08/28  08:30:00,14.7,219.38053,0,225.76936
 08/28  08:45:00,15.15,225.76936,0,231.49099
