minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_actuatorSignal,boiler2_actuatorSignal,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
43695,8.031419,342.7033,299.8427,8.031419,343.31342,4.1018977,3.9477897,294.1626,268.3781,343.06287,0.016134053,342.7061,343.3023,0.9991584,1.0,1.0,0.30615002,1623272.0,307826.2,343.15,343.15,-4167.9263,2621700.0,2928728.3443885827,1445771.8,1466351.9,1623272.0,307826.2,8.049687,2912123.5,1931098.2,1931106.2,-0.09741211
43710,7.2585883,343.93478,299.51257,7.2585883,343.2529,3.65816,3.5216637,294.21487,268.67917,343.84952,0.01458154,343.969,343.25497,0.9991584,1.0,0.88318837,0.25839502,1433654.9,259809.73,343.15,343.15,-4148.8003,2622600.0,2715303.8478663634,1354258.6,1333470.6,1433654.9,259809.73,7.179824,2687729.2,1693464.6,1693471.8,-0.045135498
43725,7.554022,344.01855,299.11014,7.554022,343.59906,3.8281322,3.684982,294.25656,268.99063,343.6425,0.015175026,343.94736,343.58273,0.9991584,1.0,0.83284265,0.25148124,1351930.1,252858.11,343.15,343.15,-4158.0,2623500.0,2838274.0862375614,1424804.5,1411495.2,1351930.1,252858.11,7.513114,2836299.8,1604788.2,1604795.8,-0.0034484863
43740,7.4933424,343.459,298.7036,7.4933424,342.69788,3.777811,3.6363332,294.28668,269.25,343.39633,0.01505313,343.4151,342.65692,0.9991584,1.0,0.7371552,0.19213314,1196603.4,193185.06,340.928,340.928,-4138.4634,2624400.0,2825614.221236634,1408543.6,1384589.1,1196603.4,193185.06,7.4141445,2793132.8,1389788.5,1389795.9,0.026672363
43755,7.6686993,339.38037,298.33032,7.6686997,338.4566,3.8752406,3.7298448,294.3067,269.4245,340.14288,0.015405399,339.3272,338.41348,0.9991584,1.0,0.60036176,0.15029211,974550.4,151114.97,337.595,337.595,-4139.7505,2625300.0,2705384.5447646496,1322162.0,1292408.9,974550.4,151114.97,7.6050854,2614571.0,1125665.4,1125673.0,0.046691895
43770,7.279954,335.28076,298.0048,7.279954,334.9673,3.6791756,3.5420337,294.31436,269.55283,336.14664,0.01462446,335.22443,334.92484,0.9991584,1.0,0.5242526,0.13395214,851004.5,134685.53,334.262,334.262,-4159.9253,2626200.0,2342776.3135826355,1139742.9,1130158.1,851004.5,134685.53,7.2212095,2269901.0,985690.0,985697.25,0.054351807
43785,7.4252963,331.75168,297.7297,7.4252963,331.561,3.7495823,3.60943,294.30927,269.67975,332.6506,0.014916433,331.76483,331.53696,0.9991584,1.0,0.47879767,0.12127042,777218.8,121934.375,330.929,330.929,-4149.002,2627100.0,2187760.0188821815,1061017.5,1055071.1,777218.8,121934.375,7.3590126,2116088.5,899153.2,899160.56,0.04925537
43800,7.197325,328.53394,297.5177,7.1973257,328.2634,3.631429,3.4961367,294.29434,269.85,329.31485,0.014458471,328.51355,328.23038,0.9991584,1.0,0.42579967,0.10546911,691188.7,106046.55,327.596,327.596,-4156.894,2628000.0,1930900.2951472679,937582.5,929404.5,691188.7,106046.55,7.1275654,1866987.0,797235.25,797242.4,0.034332275
43815,7.9300084,325.10214,297.38794,7.930009,324.8854,4.0061464,3.8551202,294.26672,270.11008,325.73602,0.015930334,325.08072,324.8565,0.9991584,1.0,0.39717388,0.10039269,644721.25,100942.34,324.263,324.263,-4125.2207,2628900.0,1896696.6537121835,923050.2,915831.7,644721.25,100942.34,7.8612666,1838881.9,745663.6,745671.5,0.006713867
43830,7.92841,321.69116,297.34262,7.92841,321.55667,4.027311,3.8758929,294.2377,270.4284,322.441,0.015927123,321.65002,321.51968,0.9991584,1.0,0.39208943,0.11002506,636467.75,110627.45,322.597,322.597,-4149.2456,2629800.0,1678929.5086861784,810789.9,806311.44,636467.75,110627.45,7.903204,1617101.2,747095.2,747103.06,-0.02230835
43845,7.5106544,322.8063,297.34595,7.510655,323.84457,3.7944882,3.6524887,294.20798,270.7325,322.76422,0.015087907,322.87845,323.89212,0.9991584,1.0,0.5191969,0.18950708,842797.75,190544.64,324.265,324.265,-4146.751,2630700.0,1610735.9446120996,803140.56,835892.56,842797.75,190544.64,7.4469767,1639033.1,1033342.4,1033349.8,-0.05203247
43860,7.711018,324.81796,297.3994,7.711018,325.27878,3.9237156,3.7768862,294.17963,270.95,324.7277,0.015490411,324.8431,325.2935,0.9991584,1.0,0.6005597,0.20025659,974871.7,201352.98,325.933,325.933,-4167.992,2631600.0,1777970.240106049,887984.7,902908.75,974871.7,201352.98,7.7006016,1790893.5,1176224.6,1176232.4,-0.0803833
43875,7.322569,326.8101,297.56546,7.322569,327.21048,3.6995132,3.5614967,294.16467,271.08673,326.69897,0.014710068,326.8087,327.2194,0.9991584,1.0,0.6397011,0.21222414,1038408.9,213386.08,327.601,327.601,-4156.3457,2632500.0,1799935.0794832765,899412.4,911726.3,1038408.9,213386.08,7.26101,1811138.8,1251795.0,1251802.2,-0.095336914
43890,8.035658,328.70166,297.8242,8.035658,328.87314,4.0921493,3.938179,294.16132,271.20624,327.9717,0.01614257,328.6981,328.89233,0.9991584,1.0,0.70652544,0.23797674,1146883.0,239279.67,329.269,329.269,-4154.906,2633400.0,2043965.566286988,1042107.3,1047894.7,1146883.0,239279.67,8.030329,2090002.0,1386162.6,1386170.6,-0.09869385
43905,7.9936647,330.94653,298.10672,7.9936647,330.82553,4.064624,3.9116962,294.16208,271.32266,330.03262,0.01605821,330.9671,330.85016,0.9991584,1.0,0.7451885,0.24492861,1209643.5,246269.6,330.937,330.937,-4150.417,2634300.0,2153226.0498371217,1102543.9,1098481.4,1209643.5,246269.6,7.9763203,2201025.2,1455913.1,1455921.1,-0.09793091
43920,7.423178,332.11258,298.34506,7.423178,332.10532,3.7522566,3.6120772,294.17776,271.45,331.42798,0.014912179,332.18,332.14502,0.9991584,1.0,0.77515715,0.25564554,1258290.9,257045.2,332.605,332.605,-4153.479,2635200.0,2072021.1141123741,1052781.6,1052555.1,1258290.9,257045.2,7.364334,2105336.8,1515336.1,1515343.5,-0.08224487
43935,7.314592,334.06497,298.47922,7.314592,334.0529,3.6917074,3.553932,294.20926,271.597,333.33182,0.014694043,334.15543,334.09683,0.9991584,1.0,0.80019945,0.2607076,1298941.4,262134.97,334.273,334.273,-4152.275,2636100.0,2150927.602585,1093240.1,1092868.9,1298941.4,262134.97,7.2456393,2186109.0,1561076.4,1561083.6,-0.050750732
43950,9.845003,336.24768,298.4826,9.845003,335.93033,5.066497,4.869065,294.24246,271.75446,335.36844,0.019777302,336.21188,335.93512,0.9991584,1.0,0.7964888,0.25531968,1292918.0,256717.58,335.941,335.941,-4107.6577,2637000.0,3063909.5016471175,1561548.5,1548426.4,1292918.0,256717.58,9.935562,3109975.0,1549635.6,1549645.5,-0.017547607
43965,8.156998,338.23798,298.38647,8.156998,337.78546,4.1460514,3.9895532,294.2759,271.9097,337.51486,0.016386325,338.18976,337.7839,0.9991584,1.0,0.7600389,0.23906344,1233749.9,240372.31,337.609,337.609,-4140.3525,2637900.0,2692915.913071363,1365288.1,1349785.2,1233749.9,240372.31,8.135605,2715073.5,1474122.2,1474130.4,0.015899658
43980,7.541661,339.65604,298.22128,7.541661,339.1522,3.8217182,3.6788352,294.30804,272.05,338.15796,0.015150195,339.709,339.202,0.9991584,1.0,0.76189274,0.23940264,1236759.1,240713.38,337.61,337.61,-4158.4565,2638800.0,2541203.401562541,1312444.8,1296485.5,1236759.1,240713.38,7.500553,2608930.2,1477472.5,1477480.0,0.048034668
43995,8.382494,336.58188,297.99344,8.382494,335.31244,4.3079543,4.1455016,294.34396,272.13638,337.31863,0.016839316,336.33224,335.20386,0.9991584,1.0,0.56974214,0.1267906,924846.44,127484.77,334.277,334.277,-4177.4385,2639700.0,2781279.459599682,1358563.0,1313870.5,924846.44,127484.77,8.453456,2672433.5,1052331.2,1052339.8,0.08395386
44010,7.4638386,332.04578,297.70734,7.4638386,331.62415,3.7795136,3.6383421,294.36807,272.1518,332.92896,0.01499386,332.02905,331.59726,0.9991584,1.0,0.4522724,0.11391236,734161.1,114536.03,330.944,330.944,-4159.1973,2640600.0,2218053.7371432935,1076445.6,1063228.2,734161.1,114536.03,7.4178557,2139674.0,848697.1,848704.56,0.108062744
44025,7.558633,328.80548,297.39755,7.5586333,328.42993,3.8169012,3.6739144,294.3736,272.1163,329.69083,0.01518429,328.75427,328.3835,0.9991584,1.0,0.3744251,0.08541186,607793.8,85879.49,327.611,327.611,-4142.2246,2641500.0,2059471.8022115445,997084.2,985162.0,607793.8,85879.49,7.4908156,1982246.2,693673.3,693680.8,0.113586426
